Name,Speech,Lemmas,verse_number,inferred_verse_number
Αἴας,ἴδεσθέ μ᾽ οἷον ἄρτι κῦμα φοινίας ὑπὸ ζάλης,εἶδον ἐγώ οἷος ἄρτι κῦμα φοίνιος ὑπό ζάλη,,351.0
Αἴας,ἀμφίδρομον κυκλεῖται.,ἀμφίδρομος κυκλέω,,352.0
Χορός,οἴμ᾽ ὡς ἔοικας ὀρθὰ μαρτυρεῖν ἄγαν.,οἴμη ὅς ἔοικα ὀρθός μαρτυρέω ἄγαν,,353.0
Χορός,δηλοῖ δὲ τοὔργον ὡς ἀφροντίστως ἔχει.,δῆλος δέ ἔργνυμι ὅς ἀφρόντιστος ἔχις,355,355.0
Αἴας,ἰὼ,Ἰώ,,356.0
Αἴας,"γένος ναΐας ἀρωγὸν τέχνας,",γένος νήιος ἀρωγός τέχνη,,357.0
Αἴας,"ἅλιον ὃς ἐπέβας ἑλίσσων πλάταν,",Ἅλιος ὅς ἐπιβαίνω ἑλίσσω πλάτη,,358.0
Αἴας,σέ τοι σέ τοι μόνον δέδορκα πημονὰν ἐπαρκέσοντ᾽:,σός ὁ σός ὁ μόνος δέρκομαι πημονή ἐπαρκέω,360,360.0
Αἴας,ἀλλά με συνδάϊξον.,ἄλλος ἐγώ συνδαίζω,,361.0
Χορός,εὔφημα φώνει: μὴ κακὸν κακῷ διδοὺς,εὔφημος φωνέω μή κακός κακός δίδωμι,,362.0
Χορός,"ἄκος, πλέον τὸ πῆμα τῆς ἄτης τίθει.",ἄκος πλέος ὁ πῆμα ὁ ἄτη τίθημι,,363.0
Αἴας,"ὁρᾷς τὸν θρασύν, τὸν εὐκάρδιον,",ὁράω ὁ θρασύς ὁ εὐκάρδιος,,364.0
Αἴας,"τὸν ἐν δαΐοις ἄτρεστον μάχαις,",ὁ ἐν δάιος ἄτρεστος μάχη,365,365.0
Αἴας,ἐν ἀφόβοις με θηρσὶ δεινὸν χέρας;,ἐν ἄφοβος ἐγώ θήρ δεῖνος χείρ,,366.0
Αἴας,"ὤμοι γέλωτος, οἷον ὑβρίσθην ἄρα.",ὤμοι γέλως οἷος ὑβρίζω ἄρα,,367.0
Τέκμησσα,"μή, δέσποτ᾽ Αἴας, λίσσομαί σ᾽, αὔδα τάδε.",μή δεσπότης Αἴας λίσσομαι σός αὐδάω ὅδε,,368.0
Αἴας,οὐκ ἐκτός; οὐκ ἄψορρον ἐκνεμεῖ πόδα;,οὐ ἐκτός οὐ ἄψορρος ἐκνέμομαι πούς,,369.0
Αἴας,αἰαῖ αἰαῖ.,αἶα αἶα,370,370.0
Χορός,ὦ πρὸς θεῶν ὕπεικε καὶ φρόνησον εὖ.,εἰμί πρός θέα ὑφίημι καί φρονέω εὖ,,371.0
Αἴας,"ὦ δύσμορος, ὃς χερὶ μὲν",εἰμί δύσμορος ὅς χείρ μέν,,372.0
Αἴας,"μεθῆκα τοὺς ἀλάστορας, ἐν δ᾽ ἑλίκεσσι",μεθίημι ὁ ἀλάστωρ ἐν δέ ἕλιξ,,373.0
Αἴας,βουσὶ καὶ κλυτοῖς πεσὼν αἰπολίοις,βοῦς καί κλυτός πέσος αἰπόλιον,375,375.0
Αἴας,ἐρεμνὸν αἷμ᾽ ἔδευσα.,ἐρεμνός αἷμα δεύω,,376.0
Χορός,τί δῆτ᾽ ἂν ἀλγοίης ἐπ᾽ ἐξειργασμένοις;,τίς δέομαι ἄν ἀλγέω ἐπί ἐξεργάζομαι,,377.0
Χορός,οὐ γὰρ γένοιτ᾽ ἂν ταῦθ᾽ ὅπως οὐχ ὧδ᾽ ἔχειν.,οὐ γάρ γίγνομαι ἄν οὗτος ὅπως οὐ ὧδε ἔχω,,378.0
Αἴας,ἰὼ πάνθ᾽ ὁρῶν ἁπάντων τ᾽ ἀεὶ,Ἰώ πάντῃ ὅρος ἅπας σύ ἀεί,,379.0
Αἴας,"κακῶν ὄργανον, τέκνον Λαρτίου,",κάκη ὄργανον τέκνον Λαέρτης,380,380.0
Αἴας,"κακοπινέστατόν τ᾽ ἄλημα στρατοῦ,",κακοπινής σύ ἄλημα στρατός,,381.0
Αἴας,ἦ που πολὺν γέλωθ᾽ ὑφ᾽ ἡδονῆς ἄγεις.,εἰμί πού πολύς γέλως ὑφάω ἡδονή ἄγνυμι,,382.0
Χορός,ξύν τοι θεῷ πᾶς καὶ γελᾷ κὠδύρεται.,σύν ὁ θεάω πᾶς καί γελάω ὀδύρομαι,,383.0
Αἴας,"ἴδοιμι μήν νιν, καίπερ ὧδ᾽ ἀτώμενος.",εἶδον μείς νιν καίπερ ὧδε ἀτάομαι,,384.0
Αἴας,ἰώ μοί μοι.,Ἰώ ἐγώ ἐγώ,385,385.0
Χορός,μηδὲν μέγ᾽ εἴπῃς: οὐχ ὁρᾷς ἵν᾽ εἶ κακοῦ;,μηδείς Μέγης εἶπον οὐ ὁράω ἵνα εἰ κακός,,386.0
Αἴας,"ὦ Ζεῦ, προγόνων προπάτωρ,",εἰμί Ζεύς πρόγονος προπάτωρ,,387.0
Αἴας,"πῶς ἂν τὸν αἱμυλώτατον, ἐχθρὸν ἄλημα,",πῶς ἄν ὁ αἱμύλος ἐχθρός ἄλημα,,388.0
Αἴας,τούς τε δισσάρχας ὀλέσσας βασιλῆς,ὁ σύ δισσάρχης ὄλλυμι βασίλη,390,390.0
Αἴας,τέλος θάνοιμι καὐτός;,τέλος θνήσκω αὐτός,,391.0
Τέκμησσα,"ὅταν κατεύχῃ ταῦθ᾽, ὁμοῦ κἀμοὶ θανεῖν",ὅταν κατεύχομαι οὗτος ὁμός ἁμός θνήσκω,,392.0
Τέκμησσα,εὔχου: τί γὰρ δεῖ ζῆν με σοῦ τεθνηκότος;,εὔχομαι τίς γάρ Δεύς Ζεύς ἐγώ σεύω θνήσκω,,393.0
Αἴας,ἰὼ,Ἰώ,,394.0
Αἴας,"σκότος, ἐμὸν φάος,",σκότος ἐμός φάος,395,395.0
Αἴας,"ἔρεβος ὦ φαεννότατον, ὡς ἐμοί,",Ἔρεβος εἰμί φαεινός ὅς ἐγώ,,396.0
Αἴας,"ἕλεσθ᾽ ἕλεσθέ μ᾽ οἰκήτορα,",αἱρέω αἱρέω ἐγώ οἰκήτωρ,,397.0
Αἴας,ἕλεσθέ μ᾽: οὔτε γὰρ θεῶν γένος οὔθ᾽ ἁμερίων,αἱρέω ἐγώ οὔτε γάρ θέα γένος οὔτε ἡμέριος,,398.0
Αἴας,ἔτ᾽ ἄξιος βλέπειν τιν᾽ εἰς ὄνασιν ἀνθρώπων.,ἔτης Ἀξιός βλέπω τίνω εἶμι ὄνησις ἄνθρωπος,400,400.0
Αἴας,ἀλλά μ᾽ ἁ Διὸς,ἄλλος ἐγώ ὅς Δῖος,,401.0
Αἴας,ἀλκίμα θεὸς,ἄλκιμος θεός,,402.0
Αἴας,ὀλέθρι᾽ αἰκίζει.,ὀλέθριος αἰκίζω,,403.0
Αἴας,ποῖ τις οὖν φύγῃ;,ποι τίς οὖν φεύγω,,404.0
Αἴας,ποῖ μολὼν μενῶ;,ποι βλώσκω μένω,,405.0
Αἴας,"εἰ τὰ μὲν φθίνει, φίλοι, τοιοῖσδ᾽",εἰ ὁ μέν φθίω φίλος τοιόσδε,405,405.5
Αἴας,"ὁμοῦ πέλας, μώραις δ᾽ ἄγραις προσκείμεθα,",ὁμός πέλας μωρός δέ ἄγρα πρόσκειμαι,,406.0
Αἴας,πᾶς δὲ στρατὸς δίπαλτος ἄν με,πᾶς δέ στρατός δίπαλτος ἄν ἐγώ,,407.0
Αἴας,χειρὶ φονεύοι.,χείρ φονεύω,,408.0
Τέκμησσα,"ὦ δυστάλαινα, τοιάδ᾽ ἄνδρα χρήσιμον",εἰμί δυστάλας τοιόσδε ἀνήρ χρήσιμος,410,410.0
Τέκμησσα,"φωνεῖν, ἃ πρόσθεν οὗτος οὐκ ἔτλη ποτ᾽ ἄν.",φωνέω ὅς πρόσθεν οὗτος οὐ τλάω πότε ἄν,,411.0
Αἴας,ἰὼ,Ἰώ,,412.0
Αἴας,πόροι ἁλίρροθοι,πόρος ἁλίρροθος,,413.0
Αἴας,"πάραλά τ᾽ ἄντρα καὶ νέμος ἐπάκτιον,",πάραλος σύ ἄντρον καί νέμος ἐπάκτιος,,414.0
Αἴας,πολὺν πολύν με δαρόν τε δὴ,πολύς πολύς ἐγώ δηρός σύ Δεύς,,415.0
Αἴας,"κατείχετ᾽ ἀμφὶ Τροίαν χρόνον: ἀλλ᾽ οὐκέτι μ᾽, οὐκ",κατέχω ἀμφί Τροία χρόνος ἄλλος οὐκέτι ἐγώ οὐ,415,415.5
Αἴας,ἔτ᾽ ἀμπνοὰς ἔχοντα: τοῦτό τις φρονῶν ἴστω.,ἔτης ἀναπνοή ἔχω οὗτος τίς φρονέω οἶδα,,416.0
Αἴας,ὦ Σκαμάνδριοι,εἰμί Σκαμάνδριος,,417.0
Αἴας,"γείτονες ῥοαί,",γείτων ῥόα,,418.0
Αἴας,"εὔφρονες Ἀργείοις,",εὔφρων Ἀργεῖος,420,420.0
Αἴας,οὐκέτ᾽ ἄνδρα μὴ,οὐκέτι ἀνήρ μή,,421.0
Αἴας,"τόνδ᾽ ἴδητ᾽, ἔπος",ὅδε εἶδον ἔπος,,422.0
Αἴας,"ἐξερῶ μέγ᾽, οἷον οὔτινα",ἐξεράω Μέγης οἷος οὔτις,,423.0
Αἴας,Τροία στρατοῦ δέρχθη χθονὸς μολόντ᾽ ἀπὸ,Τροία στρατός δέρκομαι χθών βλώσκω ἀπό,425,425.0
Αἴας,Ἑλλανίδος: τανῦν δ᾽ ἄτιμος,Ἑλληνίς τανῦν δέ ἄτιμος,,426.0
Αἴας,ὧδε πρόκειμαι.,ὧδε πρόκειμαι,,427.0
Χορός,οὔτοι σ᾽ ἀπείργειν οὐδ᾽ ὅπως ἐῶ λέγειν,οὔτοι σός ἀπείργω οὐδέ ὅπως ἐάω λέγω,,428.0
Χορός,"ἔχω, κακοῖς τοιοῖσδε συμπεπτωκότα.",ἔχω κακός τοιόσδε συμπίτνω,,429.0
Αἴας,αἰαῖ: τίς ἄν ποτ᾽ ᾤεθ᾽ ὧδ᾽ ἐπώνυμον,αἶα τίς ἄν πότε οἴομαι ὧδε ἐπώνυμος,430,430.0
Αἴας,τοὐμὸν ξυνοίσειν ὄνομα τοῖς ἐμοῖς κακοῖς;,ἐμός συμφέρω ὄνομα ὁ ἐμέω κακός,,431.0
Αἴας,νῦν γὰρ πάρεστι καὶ δὶς αἰάζειν ἐμοὶ,νῦν γάρ πάρειμι καί δίς αἰάζω ἐγώ,,432.0
Αἴας,καὶ τρίς: τοιούτοις γὰρ κακοῖς ἐντυγχάνω:,καί τρίς τοιοῦτος γάρ κακός ἐντυγχάνω,,433.0
Αἴας,ὅτου πατὴρ μὲν τῆσδ᾽ ἀπ᾽ Ἰδαίας χθονὸς,ὅστις πατήρ μέν ὅδε Ἆπις Ἰδαῖος χθών,,434.0
Αἴας,τὰ πρῶτα καλλιστεῖ᾽ ἀριστεύσας στρατοῦ,ὁ πρότερος καλλιστεῖον ἀριστάω στρατός,435,435.0
Αἴας,πρὸς οἶκον ἦλθε πᾶσαν εὔκλειαν φέρων:,πρός οἶκος ἔρχομαι πάσσω εὔκλεια Φεραί,,436.0
Αἴας,"ἐγὼ δ᾽ ὁ κείνου παῖς, τὸν αὐτὸν ἐς τόπον",ἐγώ δέ ὅς ἐκεῖνος πᾶς ὁ αὐτός εἰς τόπος,,437.0
Αἴας,Τροίας ἐπελθὼν οὐκ ἐλάσσονι σθένει,Τροία ἐπέρχομαι οὐ ἐλάσσων σθένος,,438.0
Αἴας,"οὐδ᾽ ἔργα μείω χειρὸς ἀρκέσας ἐμῆς,",οὐδέ ἔργον μείης χείρ ἀρκέω ἐμέω,,439.0
Αἴας,ἄτιμος Ἀργείοισιν ὧδ᾽ ἀπόλλυμαι.,ἄτιμος Ἀργεῖος ὧδε ἀπόλλυμι,440,440.0
Αἴας,καίτοι τοσοῦτόν γ᾽ ἐξεπίστασθαι δοκῶ:,καίτοι τοσοῦτος γε ἐξεπίσταμαι δόκος,,441.0
Αἴας,εἰ ζῶν Ἀχιλλεὺς τῶν ὅπλων τῶν ὧν πέρι,εἰ ζάω Ἀχιλλεύς ὁ ὅπλον ὁ ὅς περί,,442.0
Αἴας,"κρίνειν ἔμελλε κράτος ἀριστείας τινί,",κρίνω μέλλω Κράτης ἀριστεία τίς,,443.0
Αἴας,οὐκ ἄν τις αὔτ᾽ ἔμαρψεν ἄλλος ἀντ᾽ ἐμοῦ.,οὐ ἄν τίς αὖτε μάρπτω ἄλλος ἄντα ἐγώ,,444.0
Αἴας,νῦν δ᾽ αὔτ᾽ Ἀτρεῖδαι φωτὶ παντουργῷ φρένας,νῦν δέ αὖτε Ἀτρείδης φάος παντουργός φρήν,445,445.0
Αἴας,"ἔπραξαν, ἀνδρὸς τοῦδ᾽ ἀπώσαντες κράτη.",πράσσω ἀνήρ ὅδε ἀπωθέω κράτος,,446.0
Αἴας,κεἰ μὴ τόδ᾽ ὄμμα καὶ φρένες διάστροφοι,εἰ μή ὅδε ὄμμα καί φρήν διάστροφος,,447.0
Αἴας,"γνώμης ἀπῇξαν τῆς ἐμῆς, οὐκ ἄν ποτε",γνώμη ἀπαίσσω ὁ ἐμέω οὐ ἄν πότε,,448.0
Αἴας,δίκην κατ᾽ ἄλλου φωτὸς ὧδ᾽ ἐψήφισαν.,δίκη κάτος ἄλλος φάος ὧδε ψηφίζω,,449.0
Αἴας,νῦν δ᾽ ἡ Διὸς γοργῶπις ἀδάματος θεὰ,νῦν δέ ἧ Δῖος γοργωπός ἀδάματος θέα,450,450.0
Αἴας,ἤδη μ᾽ ἐπ᾽ αὐτοῖς χεῖρ᾽ ἐπεντύνοντ᾽ ἐμὴν,ἤδη ἐγώ ἐπί αὐτός χείρ ἐπεντύνω ἐμέω,,451.0
Αἴας,"ἔσφηλεν, ἐμβαλοῦσα λυσσώδη νόσον,",σφάλλω ἐμβάλλω λυσσώδης νόσος,,452.0
Αἴας,ὥστ᾽ ἐν τοιοῖσδε χεῖρας αἱμάξαι βοτοῖς:,ὥστε ἐν τοιόσδε χείρ αἱμάσσω βοτέω,,453.0
Αἴας,"κεῖνοι δ᾽ ἐπεγγελῶσιν ἐκπεφευγότες,",ἐκεῖνος δέ ἐπεγγελάω ἐκφεύγω,,454.0
Αἴας,ἐμοῦ μὲν οὐχ ἑκόντος: εἰ δέ τις θεῶν,ἐγώ μέν οὐ ἑκών εἰ δέ τίς θέα,455,455.0
Αἴας,"βλάπτοι, φύγοι τἂν χὠ κακὸς τὸν κρείσσονα.",βλάπτω φεύγω ἄν ἵημι κακός ὁ κρείσσων,,456.0
Αἴας,καὶ νῦν τί χρὴ δρᾶν; ὅστις ἐμφανῶς θεοῖς,καί νῦν τίς χράω δράω ὅστις ἐμφανής θέω,,457.0
Αἴας,"ἐχθαίρομαι, μισεῖ δέ μ᾽ Ἑλλήνων στρατός,",ἐχθαίρω μῖσος δέ ἐγώ Ἕλλην στρατός,,458.0
Αἴας,ἔχθει δὲ Τροία πᾶσα καὶ πεδία τάδε.,ἔχθος δέ Τροία πάσσω καί πέδιον ὅδε,,459.0
Αἴας,"πότερα πρὸς οἴκους, ναυλόχους λιπὼν ἕδρας",πότερος πρός οἶκος ναύλοχος λείπω ἕδρα,460,460.0
Αἴας,"μόνους τ᾽ Ἀτρείδας, πέλαγος Αἰγαῖον περῶ;",μόνος σύ Ἀτρείδης πέλαγος Αἰγαῖος περάω,,461.0
Αἴας,καὶ ποῖον ὄμμα πατρὶ δηλώσω φανεὶς,καί ποῖος ὄμμα πατήρ δηλόω φαίνω,,462.0
Αἴας,Τελαμῶνι; πῶς με τλήσεταί ποτ᾽ εἰσιδεῖν,Τελαμών πῶς ἐγώ τλάω πότε εἶδον,,463.0
Αἴας,"γυμνὸν φανέντα τῶν ἀριστείων ἄτερ,",γυμνός φαίνω ὁ ἀριστεία ἄτερ,,464.0
Αἴας,ὧν αὐτὸς ἔσχε στέφανον εὐκλείας μέγαν;,ὅς αὐτός ἔχω στέφανος εὔκλεια Μέγης,465,465.0
Αἴας,οὐκ ἔστι τοὔργον τλητόν.  ἀλλὰ δῆτ᾽ ἰὼν,οὐ εἰμί ἔργνυμι τλάω ἄλλος δέομαι εἶμι,,466.0
Αἴας,"πρὸς ἔρυμα Τρώων, ξυμπεσὼν μόνος μόνοις",πρός Ἐρύμας Τρώς συμπίτνω μόνος μόνος,,467.0
Αἴας,"καὶ δρῶν τι χρηστόν, εἶτα λοίσθιον θάνω;",καί δράω τίς χρηστός εἶτα λοίσθιος θνήσκω,,468.0
Αἴας,ἀλλ᾽ ὧδέ γ᾽ Ἀτρείδας ἂν εὐφράναιμί που.,ἄλλος ὧδε γε Ἀτρείδης ἄν εὐφραίνω πού,,469.0
Αἴας,οὐκ ἔστι ταῦτα.   πεῖρά τις ζητητέα,οὐ εἰμί οὗτος πείρω τίς ζητητέος,470,470.0
Αἴας,τοιάδ᾽ ἀφ᾽ ἧς γέροντι δηλώσω πατρὶ,τοιόσδε Ἆπις εἷς γέρων δηλόω πατήρ,,471.0
Αἴας,μή τοι φύσιν γ᾽ ἄσπλαγχνος ἐκ κείνου γεγώς.,μή ὁ φύς γε ἄσπλαγχνος ἐκ ἐκεῖνος γίγνομαι,,472.0
Αἴας,"αἰσχρὸν γὰρ ἄνδρα τοῦ μακροῦ χρῄζειν βίου,",αἰσχρός γάρ ἀνήρ ὁ μακρός χρῄζω βίος,,473.0
Αἴας,κακοῖσιν ὅστις μηδὲν ἐξαλλάσσεται.,κακός ὅστις μηδείς ἐξαλλάσσω,,474.0
Αἴας,τί γὰρ παρ᾽ ἦμαρ ἡμέρα τέρπειν ἔχει,τίς γάρ Πάρις ἦμαρ ἥμερος τέρπω ἔχις,475,475.0
Αἴας,προσθεῖσα κἀναθεῖσα τοῦ γε κατθανεῖν;,προστίθημι ἀνατίθημι ὁ γε καταθνήσκω,,476.0
Αἴας,οὐκ ἂν πριαίμην οὐδενὸς λόγου βροτὸν,οὐ ἄν πρίαμαι οὐδείς λόγος βρότος,,477.0
Αἴας,ὅστις κεναῖσιν ἐλπίσιν θερμαίνεται:,ὅστις κενός ἐλπίς θερμαίνω,,478.0
Αἴας,ἀλλ᾽ ἢ καλῶς ζῆν ἢ καλῶς τεθνηκέναι,ἄλλος εἰμί κάλως Ζεύς εἰμί κάλως θνήσκω,,479.0
Αἴας,τὸν εὐγενῆ χρή.  πάντ᾽ ἀκήκοας λόγον.,ὁ εὐγενής χράω πάντῃ ἀκούω λόγος,480,480.0
Χορός,"οὐδεὶς ἐρεῖ ποθ᾽ ὡς ὑπόβλητον λόγον,",οὐδείς ἔρομαι πόθι ὅς ὑπόβλητος λόγος,,481.0
Χορός,"Αἴας, ἔλεξας, ἀλλὰ τῆς σαυτοῦ φρενός:",Αἴας λέγω ἄλλος ὁ φρήν,,482.0
Χορός,παῦσαί γε μέντοι καὶ δὸς ἀνδράσιν φίλοις,παύω γε μέντοι καί δίδωμι ἀνήρ φίλος,,483.0
Χορός,"γνώμης κρατῆσαι, τάσδε φροντίδας μεθείς.",γνώμη κρατέω ὅδε φροντίς μεθίημι,,484.0
Τέκμησσα,"ὦ δέσποτ᾽ Αἴας, τῆς ἀναγκαίας τύχης",εἰμί δεσπότης Αἴας ὁ ἀνάγκη τύχη,485,485.0
Τέκμησσα,οὐκ ἔστιν οὐδὲν μεῖζον ἀνθρώποις κακόν.,οὐ εἰμί οὐδείς μέγας ἄνθρωπος κακός,,486.0
Τέκμησσα,"ἐγὼ δ᾽ ἐλευθέρου μὲν ἐξέφυν πατρός,",ἐγώ δέ ἐλεύθερος μέν ἐκφύω πατήρ,,487.0
Τέκμησσα,εἴπερ τινὸς σθένοντος ἐν πλούτῳ Φρυγῶν:,εἴπερ τίς σθένω ἐν πλοῦτος Φρύξ,,488.0
Τέκμησσα,νῦν δ᾽ εἰμὶ δούλη: θεοῖς γὰρ ὧδ᾽ ἔδοξέ που,νῦν δέ εἶμι δούλη θέω γάρ ὧδε δοκέω πού,,489.0
Τέκμησσα,"καὶ σῇ μάλιστα χειρί.   τοιγαροῦν, ἐπεὶ",καί σός μάλιστα χείρ τοιγάρ ἔπειμι,490,490.0
Τέκμησσα,"τὸ σὸν λέχος ξυνῆλθον, εὖ φρονῶ τὰ σά,",ὁ σός λέχος συνέρχομαι εὖ φρονέω ὁ σής,,491.0
Τέκμησσα,καί σ᾽ ἀντιάζω πρός τ᾽ ἐφεστίου Διὸς,καί σός ἀντιάζω πρός σύ ἐφέστιος Δῖος,,492.0
Τέκμησσα,"εὐνῆς τε τῆς σῆς, ᾗ συνηλλάχθης ἐμοί,",εὐνάω σύ ὁ σής ᾗ συναλλάσσω ἐγώ,,493.0
Τέκμησσα,μή μ᾽ ἀξιώσῃς βάξιν ἀλγεινὴν λαβεῖν,μή ἐγώ ἀξιάω βάξις ἀλγεινός λαμβάνω,,494.0
Τέκμησσα,"τῶν σῶν ὑπ᾽ ἐχθρῶν, χειρίαν ἐφείς τινι.",ὁ σής ὑπό ἔχθρα χείριος ἐφίημι τίς,495,495.0
Τέκμησσα,"ᾗ γὰρ θάνῃς σὺ καὶ τελευτήσας ἀφῇς,",ᾗ γάρ θνήσκω σύ καί τελευτάω ἀφίημι,,496.0
Τέκμησσα,ταύτῃ νόμιζε κἀμὲ τῇ τόθ᾽ ἡμέρᾳ,οὗτος νομίζω ἁμός ὁ τόθι ἥμερος,,497.0
Τέκμησσα,βίᾳ ξυναρπασθεῖσαν Ἀργείων ὕπο,βία συναρπάζω Ἀργεῖος ὑπό,,498.0
Τέκμησσα,ξὺν παιδὶ τῷ σῷ δουλίαν ἕξειν τροφήν.,σύν παῖς ὁ σός δούλιος ἔχω τρέφω,,499.0
Τέκμησσα,καί τις πικρὸν πρόσφθεγμα δεσποτῶν ἐρεῖ,καί τίς πικρός πρόσφθεγμα δεσπότης ἔρομαι,500,500.0
Τέκμησσα,λόγοις ἰάπτων: ἴδετε τὴν ὁμευνέτιν,λόγος ἰάπτω εἶδον ὁ ὅμευνος,,501.0
Τέκμησσα,"Αἴαντος, ὃς μέγιστον ἴσχυσεν στρατοῦ,",Αἴας ὅς μέγας ἰσχύω στρατός,,502.0
Τέκμησσα,οἵας λατρείας ἀνθ᾽ ὅσου ζήλου τρέφει.,οἷος λατρεία ἄνθη ὅσος ζῆλος τρέφος,,503.0
Τέκμησσα,"τοιαῦτ᾽ ἐρεῖ τις: κἀμὲ μὲν δαίμων ἐλᾷ,",τοιοῦτος ἔρομαι τίς ἁμός μέν δαίμων ἐλαίς,,504.0
Τέκμησσα,σοὶ δ᾽ αἰσχρὰ τἄπη ταῦτα καὶ τῷ σῷ γένει.,σός δέ αἰσχρός ἄπειμι οὗτος καί ὁ σός γένος,505,505.0
Τέκμησσα,ἀλλ᾽ αἴδεσαι μὲν πατέρα τὸν σὸν ἐν λυγρῷ,ἄλλος αἰδέομαι μέν πατήρ ὁ σός ἐν λυγρός,,506.0
Τέκμησσα,"γήρᾳ προλείπων, αἴδεσαι δὲ μητέρα",γῆρας προλείπω αἰδέομαι δέ μήτηρ,,507.0
Τέκμησσα,"πολλῶν ἐτῶν κληροῦχον, ἥ σε πολλάκις",πολύς ἔτης κλήρουχος ἧ σός πολλάκις,,508.0
Τέκμησσα,θεοῖς ἀρᾶται ζῶντα πρὸς δόμους μολεῖν:,θέω ἀράομαι ζάω πρός δόμος βλώσκω,,509.0
Τέκμησσα,"οἴκτιρε δ᾽, ὦναξ, παῖδα τὸν σόν, εἰ νέας",οἰκτείρω δέ ἄναξ παῖς ὁ σός εἰ ναῦς,510,510.0
Τέκμησσα,τροφῆς στερηθεὶς σοῦ διοίσεται μόνος,τρέφω στερέω σεύω διαφέρω μόνος,,511.0
Τέκμησσα,"ὑπ᾽ ὀρφανιστῶν μὴ φίλων, ὅσον κακὸν",ὑπό ὀρφανιστής μή φίλος ὅσος κακός,,512.0
Τέκμησσα,"κείνῳ τε κἀμοὶ τοῦθ᾽, ὅταν θάνῃς, νεμεῖς.",ἐκεῖνος σύ ἁμός οὗτος ὅταν θνήσκω νέμω,,513.0
Τέκμησσα,ἐμοὶ γὰρ οὐκέτ᾽ ἔστιν εἰς ὅ τι βλέπω,ἐγώ γάρ οὐκέτι εἰμί εἶμι ὅς τίς βλέπω,,514.0
Τέκμησσα,"πλὴν σοῦ.  σὺ γάρ μοι πατρίδ᾽ ᾔστωσας δόρει,",πλέω σεύω σύ γάρ ἐγώ πατρίς ἀιστόω δόρυ,515,515.0
Τέκμησσα,καὶ μητέρ᾽ ἄλλη μοῖρα τὸν φύσαντά τε,καί μήτηρ ἄλλος μοῖρα ὁ φύσας σύ,,516.0
Τέκμησσα,καθεῖλεν Ἅιδου θανασίμους οἰκήτορας.,καθαιρέω Ἅιδης θανάσιμος οἰκήτωρ,,517.0
Τέκμησσα,τίς δῆτ᾽ ἐμοὶ γένοιτ᾽ ἂν ἀντὶ σοῦ πατρίς;,τίς δέομαι ἐγώ γίγνομαι ἄν ἀντί σεύω πατρίς,,518.0
Τέκμησσα,τίς πλοῦτος; ἐν σοὶ πᾶσ᾽ ἔγωγε σῴζομαι.,τίς πλοῦτος ἐν σός πάομαι ἐγώ σώζω,,519.0
Τέκμησσα,ἀλλ᾽ ἴσχε κἀμοῦ μνῆστιν: ἀνδρί τοι χρεὼν,ἄλλος ἴσχω ἁμός μνῆστις ἀνδρίς ὁ χράω2,520,520.0
Τέκμησσα,"μνήμην προσεῖναι, τερπνὸν εἴ τί που πάθοι.",μνήμη πρόσειμι τερπνός εἰ τίς πού πάσχω,,521.0
Τέκμησσα,χάρις χάριν γάρ ἐστιν ἡ τίκτουσ᾽ ἀεί:,Χάρις Χάρις γάρ εἰμί ἧ τίκτω ἀεί,,522.0
Τέκμησσα,"ὅτου δ᾽ ἀπορρεῖ μνῆστις εὖ πεπονθότος,",ὅστις δέ ἀπορρέω μνῆστις εὖ πάσχω,,523.0
Τέκμησσα,οὐκ ἂν γένοιτ᾽ ἔθ᾽ οὗτος εὐγενὴς ἀνήρ.,οὐ ἄν γίγνομαι ἔθω οὗτος εὐγενής ἀνήρ,,524.0
Χορός,"Αἴας, ἔχειν σ᾽ ἂν οἶκτον ὡς κἀγὼ φρενὶ",Αἴας ἔχω σός ἄν οἶκτος ὅς ἄγαμαι φρήν,525,525.0
Χορός,θέλοιμ᾽ ἄν: αἰνοίης γὰρ ἂν τὰ τῆσδ᾽ ἔπη.,ἐθέλω ἄν αἰνέω γάρ ἄν ὁ ὅδε ἔπειμι,,526.0
Αἴας,"καὶ κάρτ᾽ ἐπαίνου τεύξεται πρὸς γοῦν ἐμοῦ,",καί κάρτα ἔπαινος τεύχω πρός γοῦν ἐγώ,,527.0
Αἴας,ἐὰν μόνον τὸ ταχθὲν εὖ τολμᾷ τελεῖν.,ἐάν μόνος ὁ τάσσω εὖ τόλμα τέλλω,,528.0
Τέκμησσα,"ἀλλ᾽ ὦ φίλ᾽ Αἴας, πάντ᾽ ἔγωγε πείσομαι.",ἄλλος εἰμί φίλος Αἴας πάντῃ ἐγώ πάσχω,,529.0
Αἴας,"κόμιζέ νύν μοι παῖδα τὸν ἐμόν, ὡς ἴδω.",κομίζω νῦν ἐγώ παῖς ὁ ἐμός ὅς εἶδον,530,530.0
Τέκμησσα,καὶ μὴν φόβοισί γ᾽ αὐτὸν ἐξελυσάμην.,καί μείς φόβος γε αὐτός ἐκλύω,,531.0
Αἴας,ἐν τοῖσδε τοῖς κακοῖσιν; ἢ τί μοι λέγεις;,ἐν ὅδε ὁ κακός εἰμί τίς ἐγώ λέγω,,532.0
