Name,Speech,Lemmas,verse_number,inferred_verse_number
Ἠλέκτρα,κειμήλι᾽ αὐτῇ ταῦτα σῳζέσθω κάτω.,κειμήλιον αὐτός οὗτος σώζω κάτος,,438.0
Ἠλέκτρα,"ἀρχὴν δ᾽ ἄν, εἰ μὴ τλημονεστάτη γυνὴ",ἄρχω δέ ἄν εἰ μή τλήμων γυνή,,439.0
Ἠλέκτρα,"πασῶν ἔβλαστε, τάσδε δυσμενεῖς χοὰς",πᾶς βλαστάνω ὅδε δυσμενής χοή,440,440.0
Ἠλέκτρα,"οὐκ ἄν ποθ᾽ ὅν γ᾽ ἔκτεινε, τῷδ᾽ ἐπέστεφε.",οὐ ἄν πόθι ὅς γε ἐκτείνω ὅδε ἐπιστέφω,,441.0
Ἠλέκτρα,σκέψαι γὰρ εἴ σοι προσφιλῶς αὐτῇ δοκεῖ,σκέπτομαι γάρ εἰ σός προσφιλής αὐτός δοκέω,,442.0
Ἠλέκτρα,"γέρα τάδ᾽ οὑν τάφοισι δέξεσθαι νέκυς,",γέρας ὅδε ἐν τάφος δέχομαι νέκυς,,443.0
Ἠλέκτρα,"ὑφ᾽ ἧς θανὼν ἄτιμος, ὥστε δυσμενής,",ὑφάω εἷς θνήσκω ἄτιμος ὥστε δυσμενής,,444.0
Ἠλέκτρα,"ἐμασχαλίσθη, κἀπὶ λουτροῖσιν κάρᾳ",μασχαλίζω ἐπί λουτρόν κάρα,445,445.0
Ἠλέκτρα,κηλῖδας ἐξέμαξεν.  ἆρα μὴ δοκεῖς,κηλίς ἐκμάσσω ἄρα μή δοκέω,,446.0
Ἠλέκτρα,λυτήρι᾽ αὐτῇ ταῦτα τοῦ φόνου φέρειν;,λυτήριος αὐτός οὗτος ὁ φόνος φέρω,,447.0
Ἠλέκτρα,οὐχ ἔστιν.  ἀλλὰ ταῦτα μὲν μέθες: σὺ δὲ,οὐ εἰμί ἄλλος οὗτος μέν μεθίημι σύ δέ,,448.0
Ἠλέκτρα,τεμοῦσα κρατὸς βοστρύχων ἄκρας φόβας,τέμνω Κράτης βόστρυχος ἄκρα φόβη,,449.0
Ἠλέκτρα,"κἀμοῦ ταλαίνης, σμικρὰ μὲν τάδ᾽, ἀλλ᾽ ὅμως",ἁμός τάλας μικρός μέν ὅδε ἄλλος ὅμως,450,450.0
Ἠλέκτρα,"ἅχω, δὸς αὐτῷ, τήνδ᾽ ἀλιπαρῆ τρίχα",ἀχέω2 δίδωμι αὐτός ὅδε ἀλιπαρής θρίξ,,451.0
Ἠλέκτρα,καὶ ζῶμα τοὐμὸν οὐ χλιδαῖς ἠσκημένον.,καί ζῶμα ἐμός οὐ χλιδάω ἀσκέω,,452.0
Ἠλέκτρα,αἰτοῦ δὲ προσπίτνουσα γῆθεν εὐμενῆ,αἰτέω δέ προσπίτνω γῆθεν εὐμενέω,,453.0
Ἠλέκτρα,"ἡμῖν ἀρωγὸν αὐτὸν εἰς ἐχθροὺς μολεῖν,",ἐγώ ἀρωγός αὐτός εἶμι ἐχθρός βλώσκω,,454.0
Ἠλέκτρα,καὶ παῖδ᾽ Ὀρέστην ἐξ ὑπερτέρας χερὸς,καί παῖς Ὀρέστης ἐξ ὑπέρ χείρ,455,455.0
Ἠλέκτρα,"ἐχθροῖσιν αὐτοῦ ζῶντ᾽ ἐπεμβῆναι ποδί,",ἐχθρός αὐτός ζάω ἐπεμβαίνω ποδίς,,456.0
Ἠλέκτρα,ὅπως τὸ λοιπὸν αὐτὸν ἀφνεωτέραις,ὅπως ὁ λοιπός αὐτός ἀφνειός,,457.0
Ἠλέκτρα,χερσὶν στέφωμεν ἢ τανῦν δωρούμεθα.,χείρ στέφω εἰμί τανῦν δωρέομαι,,458.0
Ἠλέκτρα,"οἶμαι μὲν οὖν, οἶμαί τι κἀκείνῳ μέλον",οἴμη μέν οὖν οἴμη τίς ἐκεῖνος μέλω,,459.0
Ἠλέκτρα,πέμψαι τάδ᾽ αὐτῇ δυσπρόσοπτ᾽ ὀνείρατα:,πέμπω ὅδε αὐτός δυσπρόσοπτος ὄνειρος,460,460.0
Ἠλέκτρα,"ὅμως δ᾽, ἀδελφή, σοί θ᾽ ὑπούργησον τάδε",ὅμως δέ ἀδελφή σός σύ ὑπουργέω ὅδε,,461.0
Ἠλέκτρα,ἐμοί τ᾽ ἀρωγὰ τῷ τε φιλτάτῳ βροτῶν,ἐγώ σύ ἀρωγή ὁ σύ φίλτατος βρότος,,462.0
Ἠλέκτρα,"πάντων, ἐν Ἅιδου κειμένῳ κοινῷ πατρί.",πᾶς ἐν Ἅιδης κεῖμαι κοινός πατήρ,,463.0
Χορός,"πρὸς εὐσέβειαν ἡ κόρη λέγει: σὺ δέ,",πρός εὐσέβεια ἧ Κόρα λέγω σύ δέ,,464.0
Χορός,"εἰ σωφρονήσεις, ὦ φίλη, δράσεις τάδε.",εἰ σωφρονέω εἰμί φίλος δράω ὅδε,465,465.0
Χρυσόθεμις,δράσω: τὸ γὰρ δίκαιον οὐχ ἔχει λόγον,δράω ὁ γάρ δίκαιος οὐ ἔχις λόγος,,466.0
Χρυσόθεμις,"δυοῖν ἐρίζειν, ἀλλ᾽ ἐπισπεύδειν τὸ δρᾶν.",δύο ἐρίζω ἄλλος ἐπισπεύδω ὁ δράω,,467.0
Χρυσόθεμις,πειρωμένῃ δὲ τῶνδε τῶν ἔργων ἐμοὶ,πειράω δέ ὅδε ὁ ἔργνυμι ἐγώ,,468.0
Χρυσόθεμις,"σιγὴ παρ᾽ ὑμῶν, πρὸς θεῶν, ἔστω, φίλαι:",σῖγος Πάρις σύ πρός θέα εἰμί φίλος,,469.0
Χρυσόθεμις,"ὡς εἰ τάδ᾽ ἡ τεκοῦσα πεύσεται, πικρὰν",ὅς εἰ ὅδε ἧ τίκτω πυνθάνομαι πίκρα,470,470.0
Χρυσόθεμις,δοκῶ με πεῖραν τήνδε τολμήσειν ἔτι.,δόκος ἐγώ πείρω ὅδε τολμάω ἔτι,,471.0
Χορός,εἰ μὴ 'γὼ παράφρων μάντις ἔφυν καὶ γνώμας,εἰ μή ἄγαμαι παράφρων μάντις φύω καί γνώμη,,472.0
Χορός,"λειπομένα σοφᾶς,",λείπω σοφός,,473.0
Χορός,εἶσιν ἁ πρόμαντις,εἴσειμι ὅς πρόμαντις,,474.0
Χορός,Δίκα δίκαια φερομένα χεροῖν κράτη:,δίκη δίκαιος φέρω χείρ κράτος,475,475.0
Χορός,"μέτεισιν, ὦ τέκνον, οὐ μακροῦ χρόνου.",μέτειμι εἰμί τέκνον οὐ μακρός χρόνος,,476.0
Χορός,"ὕπεστί μοι θάρσος,",ὕπειμι ἐγώ θάρσος,,477.0
Χορός,ἁδυπνόων κλύουσαν,ἡδύπνοος κλύω,480,480.0
Χορός,ἀρτίως ὀνειράτων.,ἄρτιος ὄνειρος,,481.0
Χορός,"οὐ γάρ ποτ᾽ ἀμναστεῖ γ᾽ ὁ φύσας σ᾽ Ἑλλάνων ἄναξ,",οὐ γάρ πότε ἀμνηστέω γε ὅς φύσας σός Ἕλλην Ἄνακες,,482.0
Χορός,"οὐδ᾽ ἁ παλαιὰ χαλκόπλακτος ἀμφάκης γένυς,",οὐδέ ὅς παλαιός χαλκόπληκτος ἀμφήκης γένυς,485,485.0
Χορός,ἅ νιν κατέπεφνεν αἰσχίσταις ἐν αἰκίαις.,ὅς νιν κατέπεφνον αἰσχρός ἐν αἰκία,,486.0
Χορός,ἥξει καὶ πολύπους καὶ πολύχειρ ἁ δεινοῖς,ἥκω καί πολύπος καί πολύχειρ ὅς δεῖνος,,487.0
Χορός,κρυπτομένα λόχοις,κρύπτω λόχος,490,490.0
Χορός,χαλκόπους Ἐρινύς.,χαλκόπους Ἐρινύς,,491.0
Χορός,ἄλεκτρ᾽ ἄνυμφα γὰρ ἐπέβα μιαιφόνων,ἄλεκτρος ἄνυμφος γάρ ἐπιβαίνω μιαίφονος,,492.0
Χορός,γάμων ἁμιλλήμαθ᾽ οἷσιν οὐ θέμις.,γάμος ἁμίλλημα ὅς οὐ θέμις,,493.0
Χορός,πρὸ τῶνδέ τοί μ᾽ ἔχει,πρό ὅδε ὁ ἐγώ ἔχις,495,495.0
Χορός,μή ποτε μή ποθ᾽ ἡμῖν,μή πότε μή πόθι ἐγώ,,496.0
Χορός,ἀψεγὲς πελᾶν τέρας,ἀψεγής πελάω τέρας,,497.0
Χορός,τοῖς δρῶσι καὶ συνδρῶσιν.  ἤ τοι μαντεῖαι βροτῶν,ὁ δράω καί συνδράω εἰμί ὁ μαντεία βρότος,500,500.0
Χορός,"οὐκ εἰσὶν ἐν δεινοῖς ὀνείροις οὐδ᾽ ἐν θεσφάτοις,",οὐ εἴσειμι ἐν δεῖνος ὄνειρος οὐδέ ἐν θέσφατος,,501.0
Χορός,εἰ μὴ τόδε φάσμα νυκτὸς εὖ κατασχήσει.,εἰ μή ὅδε φάσμα νύξ εὖ κατέχω,,502.0
Χορός,ὦ Πέλοπος ἁ πρόσθεν,εἰμί Πέλοψ ὅς πρόσθεν,,503.0
Χορός,"πολύπονος ἱππεία,",πολύπονος ἵππειος,505,505.0
Χορός,ὡς ἔμολες αἰανὴς,ὅς βλώσκω αἰανής,,506.0
Χορός,τᾷδε γᾷ.,ὅδε γῆ,,507.0
Χορός,εὖτε γὰρ ὁ ποντισθεὶς,εὖτε γάρ ὅς ποντίζω,,508.0
Χορός,"Μυρτίλος ἐκοιμάθη,",κοιμάω,,509.0
Χορός,παγχρύσων δίφρων,πάγχρυσος δίφρος,510,510.0
Χορός,δυστάνοις αἰκίαις,δύστηνος αἰκία,,511.0
Χορός,"πρόρριζος ἐκριφθείς,",πρόρριζος ἐκρίπτω,,512.0
Χορός,οὔ τί πω,οὐ τίς πω,,513.0
Χορός,ἔλειπεν ἐκ τοῦδ᾽ οἴκου,λείπω ἐκ ὅδε οἶκος,,514.0
Χορός,πολύπονος αἰκία.,πολύπονος αἰκία,515,515.0
Κλυταιμνήστρα,"ἀνειμένη μέν, ὡς ἔοικας, αὖ στρέφει:",ἀνίημι μέν ὅς ἔοικα αὗ στρέφω,,516.0
Κλυταιμνήστρα,"οὐ γὰρ πάρεστ᾽ Αἴγισθος, ὅς σ᾽ ἐπεῖχ᾽ ἀεὶ",οὐ γάρ πάρειμι Αἴγισθος ὅς σός ἐφίημι ἀεί,,517.0
Κλυταιμνήστρα,μή τοι θυραίαν γ᾽ οὖσαν αἰσχύνειν φίλους:,μή ὁ θυραῖος γε εἰμί αἰσχύνω φίλος,,518.0
Κλυταιμνήστρα,"νῦν δ᾽ ὡς ἄπεστ᾽ ἐκεῖνος, οὐδὲν ἐντρέπει",νῦν δέ ὅς ἄπειμι ἐκεῖνος οὐδείς ἐντρέπω,,519.0
Κλυταιμνήστρα,ἐμοῦ γε: καίτοι πολλὰ πρὸς πολλούς με δὴ,ἐγώ γε καίτοι πολύς πρός πολύς ἐγώ Δεύς,520,520.0
Κλυταιμνήστρα,ἐξεῖπας ὡς θρασεῖα καὶ πέρα δίκης,ἐξεῖπον ὅς θρασύς καί πέρα δίκη,,521.0
Κλυταιμνήστρα,"ἄρχω, καθυβρίζουσα καὶ σὲ καὶ τὰ σά:",ἄρχω καθυβρίζω καί σός καί ὁ σής,,522.0
Κλυταιμνήστρα,"ἐγὼ δ᾽ ὕβριν μὲν οὐκ ἔχω, κακῶς δέ σε",ἐγώ δέ ὕβρις μέν οὐ ἔχω κακός δέ σός,,523.0
Κλυταιμνήστρα,λέγω κακῶς κλύουσα πρὸς σέθεν θαμά.,λέγος κακός κλύω πρός σύ θαμά,,524.0
Κλυταιμνήστρα,"πατὴρ γάρ, οὐδὲν ἄλλο, σοὶ πρόσχημ᾽ ἀεὶ",πατήρ γάρ οὐδείς ἄλλος σός πρόσχημα ἀεί,525,525.0
Κλυταιμνήστρα,ὡς ἐξ ἐμοῦ τέθνηκεν.  ἐξ ἐμοῦ: καλῶς,ὅς ἐξ ἐγώ θνήσκω ἐξ ἐγώ κάλως,,526.0
Κλυταιμνήστρα,ἔξοιδα: τῶνδ᾽ ἄρνησις οὐκ ἔνεστί μοι:,ἔξοιδα ὅδε ἄρνησις οὐ εἰμί ἐγώ,,527.0
Κλυταιμνήστρα,"ἡ γὰρ Δίκη νιν εἷλεν, οὐκ ἐγὼ μόνη,",ἧ γάρ δίκη νιν αἱρέω οὐ ἐγώ μόνος,,528.0
Κλυταιμνήστρα,"ᾗ χρῆν σ᾽ ἀρήγειν, εἰ φρονοῦσ᾽ ἐτύγχανες:",ᾗ χράω σός ἀρήγω εἰ φρονέω τυγχάνω,,529.0
Κλυταιμνήστρα,"ἐπεὶ πατὴρ σὸς οὗτος, ὃν θρηνεῖς ἀεί,",ἔπειμι πατήρ σός οὗτος ὅς θρηνέω ἀεί,530,530.0
Κλυταιμνήστρα,τὴν σὴν ὅμαιμον μοῦνος Ἑλλήνων ἔτλη,ὁ σής ὅμαιμος μόνος Ἕλλην τλάω,,531.0
Κλυταιμνήστρα,"θῦσαι θεοῖσιν, οὐκ ἴσον καμὼν ἐμοὶ",θύω θέω οὐ Ἶσος κάμνω ἐγώ,,532.0
Κλυταιμνήστρα,"λύπης, ὅς ἔσπειρ᾽, ὥσπερ ἡ τίκτουσ᾽ ἐγώ.",λύπη ὅς σπείρω ὥσπερ ἧ τίκτω ἐγώ,,533.0
Κλυταιμνήστρα,"εἶεν, δίδαξον δή με τοῦ χάριν, τίνων",εἶεν διδάσκω Δεύς ἐγώ ὁ Χάρις τίνω,,534.0
Κλυταιμνήστρα,ἔθυσεν αὐτήν: πότερον Ἀργείων ἐρεῖς;,θύω αὐτός πότερος Ἀργεῖος ἐρέω,535,535.0
Κλυταιμνήστρα,ἀλλ᾽ οὐ μετῆν αὐτοῖσι τήν γ᾽ ἐμὴν κτανεῖν.,ἄλλος οὐ μέτειμι αὐτός ὁ γε ἐμέω κτείνω,,536.0
Κλυταιμνήστρα,ἀλλ᾽ ἀντ᾽ ἀδελφοῦ δῆτα Μενέλεω κτανὼν,ἄλλος ἄντα ἀδελφός δῆτα Μενέλαος κτείνω,,537.0
Κλυταιμνήστρα,"τἄμ᾽, οὐκ ἔμελλε τῶνδέ μοι δώσειν δίκην;",ἁμός οὐ μέλλω ὅδε ἐγώ δίδωμι δίκη,,538.0
Κλυταιμνήστρα,"πότερον ἐκείνῳ παῖδες οὐκ ἦσαν διπλοῖ,",πότερος ἐκεῖνος παῖς οὐ ἀσάω διπλόος,,539.0
Κλυταιμνήστρα,"οὓς τῆσδε μᾶλλον εἰκὸς ἦν θνῄσκειν, πατρὸς",ὅς ὅδε μᾶλλον ἔοικα ἐάν θνήσκω πατήρ,540,540.0
Κλυταιμνήστρα,"καὶ μητρὸς ὄντας, ἧς ὁ πλοῦς ὅδ᾽ ἦν χάριν;",καί μήτηρ εἰμί εἷς ὅς πλόος ὅδε ἐάν Χάρις,,541.0
Κλυταιμνήστρα,ἢ τῶν ἐμῶν Ἅιδης τιν᾽ ἵμερον τέκνων,εἰμί ὁ ἐμέω Ἅιδης τίνω ἵμερος τέκνον,,542.0
Κλυταιμνήστρα,ἢ τῶν ἐκείνης ἔσχε δαίσασθαι πλέον;,εἰμί ὁ ἐκεῖνος ἔχω δαίνυμι πλέος,,543.0
Κλυταιμνήστρα,ἢ τῷ πανώλει πατρὶ τῶν μὲν ἐξ ἐμοῦ,εἰμί ὁ πανώλης πατήρ ὁ μέν ἐξ ἐγώ,,544.0
Κλυταιμνήστρα,"παίδων πόθος παρεῖτο, Μενέλεω δ᾽ ἐνῆν;",παῖς πόθος παρέζομαι Μενέλαος δέ ἔνος,545,545.0
Κλυταιμνήστρα,οὐ ταῦτ᾽ ἀβούλου καὶ κακοῦ γνώμην πατρός;,οὐ οὗτος ἄβουλος καί κακός γνώμη πατήρ,,546.0
Κλυταιμνήστρα,"δοκῶ μέν, εἰ καὶ σῆς δίχα γνώμης λέγω:",δόκος μέν εἰ καί σής δίχα γνώμη λέγος,,547.0
Κλυταιμνήστρα,"φαίη δ᾽ ἂν ἡ θανοῦσά γ᾽, εἰ φωνὴν λάβοι.",φαιός δέ ἄν ἧ θνήσκω γε εἰ φωνέω λαμβάνω,,548.0
Κλυταιμνήστρα,ἐγὼ μὲν οὖν οὐκ εἰμὶ τοῖς πεπραγμένοις,ἐγώ μέν οὖν οὐ εἶμι ὁ πράσσω,,549.0
Κλυταιμνήστρα,"δύσθυμος: εἰ δὲ σοὶ δοκῶ φρονεῖν κακῶς,",δύσθυμος εἰ δέ σός δόκος φρονέω κακός,550,550.0
Κλυταιμνήστρα,γνώμην δικαίαν σχοῦσα τοὺς πέλας ψέγε.,γνώμη δίκαιος ἔχω ὁ πέλας ψέγω,,551.0
Ἠλέκτρα,ἐρεῖς μὲν οὐχὶ νῦν γέ μ᾽ ὡς ἄρξασά τι,ἐρέω μέν οὐ νῦν γε ἐγώ ὅς ἄρχω τίς,,552.0
Ἠλέκτρα,λυπηρὸν εἶτα σοῦ τάδ᾽ ἐξήκουσ᾽ ὕπο:,λυπηρός εἶτα σεύω ὅδε ἐξακούω ὑπό,,553.0
Ἠλέκτρα,"ἀλλ᾽ ἢν ἐφῇς μοι, τοῦ τεθνηκότος θ᾽ ὕπερ",ἄλλος ἐάν ἐφίημι ἐγώ ὁ θνήσκω σύ ὑπέρ,,554.0
Ἠλέκτρα,λέξαιμ᾽ ἂν ὀρθῶς τῆς κασιγνήτης θ᾽ ὁμοῦ.,λέγω ἄν ὀρθός ὁ κασιγνήτη σύ ὁμός,555,555.0
Κλυταιμνήστρα,καὶ μὴν ἐφίημ᾽: εἰ δέ μ᾽ ὧδ᾽ ἀεὶ λόγους,καί μείς ἐφίημι εἰ δέ ἐγώ ὧδε ἀεί λόγος,,556.0
Κλυταιμνήστρα,"ἐξῆρχες, οὐκ ἂν ἦσθα λυπηρὰ κλύειν.",ἐξάρχω οὐ ἄν εἰμί λυπηρός κλύω,,557.0
Ἠλέκτρα,καὶ δὴ λέγω σοι.  πατέρα φὴς κτεῖναι.  τίς ἂν,καί Δεύς λέγος σός πατήρ φημί κτείνω τίς ἄν,,558.0
Ἠλέκτρα,"τούτου λόγος γένοιτ᾽ ἂν αἰσχίων ἔτι,",οὗτος λόγος γίγνομαι ἄν αἶσχος ἔτι,,559.0
Ἠλέκτρα,εἴτ᾽ οὖν δικαίως εἴτε μή; λέξω δέ σοι,εἴτε οὖν δίκαιος εἴτε μή λέγω δέ σός,560,560.0
Ἠλέκτρα,"ὡς οὐ δίκῃ γ᾽ ἔκτεινας, ἀλλά σ᾽ ἔσπασεν",ὅς οὐ δίκη γε ἐκτείνω ἄλλος σός σπάω,,561.0
Ἠλέκτρα,"πειθὼ κακοῦ πρὸς ἀνδρός, ᾧ τανῦν ξύνει.",Πειθώ κακός πρός ἀνήρ ὅς τανῦν σύνειμι,,562.0
Ἠλέκτρα,"ἐροῦ δὲ τὴν κυναγὸν Ἄρτεμιν, τίνος",ἔρομαι δέ ὁ κυναγός Ἄρτεμις τίς,,563.0
Ἠλέκτρα,ποινὰς τὰ πολλὰ πνεύματ᾽ ἔσχ᾽ ἐν Αὐλίδι:,ποινάω ὁ πολύς πνεῦμα ἔχω ἐν Αὐλίς,,564.0
Ἠλέκτρα,ἢ 'γὼ φράσω: κείνης γὰρ οὐ θέμις μαθεῖν.,εἰμί ἄγαμαι φράζω ἐκεῖνος γάρ οὐ θέμις μανθάνω,565,565.0
Ἠλέκτρα,"πατήρ ποθ᾽ οὑμός, ὡς ἐγὼ κλύω, θεᾶς",πατήρ πόθι ἕμος ὅς ἐγώ κλύω θέα,,566.0
Ἠλέκτρα,παίζων κατ᾽ ἄλσος ἐξεκίνησεν ποδοῖν,παίζω κάτος ἄλσος ἐκκινέω πούς,,567.0
Ἠλέκτρα,"στικτὸν κεράστην ἔλαφον, οὗ κατὰ σφαγὰς",στικτός κεράστης ἔλαφος ἕ κάτος σφαγεύς,,568.0
Ἠλέκτρα,ἐκκομπάσας ἔπος τι τυγχάνει βαλών.,ἐκκομπάζω ἔπος τίς τυγχάνω βάλλω,,569.0
Ἠλέκτρα,κἀκ τοῦδε μηνίσασα Λητῴα κόρη,ἐκ ὅδε μηνίω Λητῷος Κόρα,570,570.0
Ἠλέκτρα,"κατεῖχ᾽ Ἀχαιούς, ὡς πατὴρ ἀντίσταθμον",καθίημι Ἀχαιός ὅς πατήρ ἀντίσταθμος,,571.0
Ἠλέκτρα,τοῦ θηρὸς ἐκθύσειε τὴν αὑτοῦ κόρην.,ὁ θήρ θύω ὁ ἑαυτοῦ Κόρα,,572.0
Ἠλέκτρα,ὧδ᾽ ἦν τὰ κείνης θύματ᾽: οὐ γὰρ ἦν λύσις,ὧδε ἐάν ὁ ἐκεῖνος θῦμα οὐ γάρ ἐάν λύσις,,573.0
Ἠλέκτρα,ἄλλη στρατῷ πρὸς οἶκον οὐδ᾽ εἰς Ἴλιον.,ἄλλος στρατός πρός οἶκος οὐδέ εἶμι Ἴλιος,,574.0
Ἠλέκτρα,"ἀνθ᾽ ὧν, βιασθεὶς πολλὰ κἀντιβάς, μόλις",ἄνθη ὅς βιάζω πολύς ἀντιβαίνω μόλις,575,575.0
Ἠλέκτρα,"ἔθυσεν αὐτήν, οὐχὶ Μενέλεω χάριν.",θύω αὐτός οὐ Μενέλαος Χάρις,,576.0
Ἠλέκτρα,"εἰ δ᾽ οὖν, ἐρῶ γὰρ καὶ τὸ σόν, κεῖνον θέλων",εἰ δέ οὖν ἔραμαι γάρ καί ὁ σός ἐκεῖνος ἐθέλω,,577.0
Ἠλέκτρα,"ἐπωφελῆσαι ταῦτ᾽ ἔδρα, τούτου θανεῖν",ἐπωφελέω οὗτος δράω οὗτος θνήσκω,,578.0
Ἠλέκτρα,χρῆν αὐτὸν οὕνεκ᾽ ἐκ σέθεν; ποίῳ νόμῳ;,χράω αὐτός οὕνεκα ἐκ σύ ποῖος νόμος,,579.0
Ἠλέκτρα,ὅρα τιθεῖσα τόνδε τὸν νόμον βροτοῖς,ὁράω τίθημι ὅδε ὁ νόμος βρότος,580,580.0
Ἠλέκτρα,μὴ πῆμα σαυτῇ καὶ μετάγνοιαν τιθῇς.,μή πῆμα καί μετάγνοια τίθημι,,581.0
Ἠλέκτρα,"εἰ γὰρ κτενοῦμεν ἄλλον ἀντ᾽ ἄλλου, σύ τοι",εἰ γάρ κτείνω ἄλλος ἄντα ἄλλος σύ ὁ,,582.0
Ἠλέκτρα,"πρώτη θάνοις ἄν, εἰ δίκης γε τυγχάνοις.",Πρωτεύς θνήσκω ἄν εἰ δίκη γε τυγχάνω,,583.0
Ἠλέκτρα,ἀλλ᾽ εἰσόρα μὴ σκῆψιν οὐκ οὖσαν τίθης.,ἄλλος εἰσοράω μή σκῆψις οὐ εἰμί τίθημι,,584.0
Ἠλέκτρα,"εἰ γὰρ θέλεις, δίδαξον ἀνθ᾽ ὅτου τανῦν",εἰ γάρ ἐθέλω διδάσκω ἄνθη ὅστις τανῦν,585,585.0
Ἠλέκτρα,"αἴσχιστα πάντων ἔργα δρῶσα τυγχάνεις,",αἰσχρός πᾶς ἔργον δράω τυγχάνω,,586.0
Ἠλέκτρα,"ἥτις ξυνεύδεις τῷ παλαμναίῳ, μεθ᾽ οὗ",ὅστις συνεύδω ὁ παλαμναῖος μέθη ἕ,,587.0
Ἠλέκτρα,"πατέρα τὸν ἀμὸν πρόσθεν ἐξαπώλεσας,",πατήρ ὁ ἁμός πρόσθεν ἐξαπόλλυμι,,588.0
Ἠλέκτρα,"καὶ παιδοποιεῖς, τοὺς δὲ πρόσθεν εὐσεβεῖς",καί παιδοποιέω ὁ δέ πρόσθεν εὐσεβέω,,589.0
Ἠλέκτρα,κἀξ εὐσεβῶν βλαστόντας ἐκβαλοῦσ᾽ ἔχεις.,ἐξ εὐσεβέω βλαστάνω ἐκβάλλω ἔχις,590,590.0
Ἠλέκτρα,πῶς ταῦτ᾽ ἐπαινέσαιμ᾽ ἄν; ἢ καὶ ταῦτ᾽ ἐρεῖς,πῶς οὗτος ἐπαινέω ἄν εἰμί καί οὗτος ἐρέω,,591.0
Ἠλέκτρα,ὡς τῆς θυγατρὸς ἀντίποινα λαμβάνεις;,ὅς ὁ θυγάτηρ ἀντίποινα λαμβάνω,,592.0
Ἠλέκτρα,"αἰσχρῶς δ᾽, ἐάν περ καὶ λέγῃς: οὐ γὰρ καλὸν",αἰσχρός δέ ἐάν πέρ καί λέγος οὐ γάρ κάλως,,593.0
Ἠλέκτρα,ἐχθροῖς γαμεῖσθαι τῆς θυγατρὸς οὕνεκα.,ἐχθρός γαμέω ὁ θυγάτηρ οὕνεκα,,594.0
Ἠλέκτρα,"ἀλλ᾽ οὐ γὰρ οὐδὲ νουθετεῖν ἔξεστί σε,",ἄλλος οὐ γάρ οὐδέ νουθετέω ἔξεστι σός,595,595.0
Ἠλέκτρα,ἣ πᾶσαν ἵης γλῶσσαν ὡς τὴν μητέρα,ἧ πάσσω ἵημι γλῶσσα ὅς ὁ μήτηρ,,596.0
Ἠλέκτρα,κακοστομοῦμεν.  καί σ᾽ ἔγωγε δεσπότιν,κακοστομέω καί σός ἐγώ δεσπότις,,597.0
Ἠλέκτρα,"ἢ μητέρ᾽ οὐκ ἔλασσον εἰς ἡμᾶς νέμω,",εἰμί μήτηρ οὐ ἐλάσσων εἶμι ἐγώ νέμω,,598.0
Ἠλέκτρα,"ἣ ζῶ βίον μοχθηρόν, ἔκ τε σοῦ κακοῖς",ἧ ζάω βίος μοχθηρός ἐκ σύ σεύω κακός,,599.0
Ἠλέκτρα,πολλοῖς ἀεὶ ξυνοῦσα τοῦ τε συννόμου:,πολύς ἀεί ξυνόω ὁ σύ σύννομος,600,600.0
Ἠλέκτρα,"ὃ δ᾽ ἄλλος ἔξω, χεῖρα σὴν μόλις φυγών,",ὅς δέ ἄλλος ἔξεστι χείρ σής μόλις φεύγω,,601.0
Ἠλέκτρα,τλήμων Ὀρέστης δυστυχῆ τρίβει βίον:,τλήμων Ὀρέστης δυστυχέω τρίβω βίος,,602.0
Ἠλέκτρα,ὃν πολλὰ δή με σοὶ τρέφειν μιάστορα,ὅς πολύς Δεύς ἐγώ σός τρέφω μιάστωρ,,603.0
Ἠλέκτρα,"ἐπῃτιάσω: καὶ τόδ᾽, εἴπερ ἔσθενον,",ἐπαιτιάομαι καί ὅδε εἴπερ σθένω,,604.0
Ἠλέκτρα,"ἔδρων ἄν, εὖ τοῦτ᾽ ἴσθι: τοῦδέ γ᾽ οὕνεκα",δράω ἄν εὖ οὗτος εἰμί ὅδε γε οὕνεκα,605,605.0
Ἠλέκτρα,"κήρυσσέ μ᾽ εἰς ἅπαντας, εἴτε χρῇς κακὴν",κηρύσσω ἐγώ εἶμι ἅπας εἴτε χράω κάκη,,606.0
Ἠλέκτρα,εἴτε στόμαργον εἴτ᾽ ἀναιδείας πλέαν.,εἴτε στόμαργος εἴτε ἀναίδεια πλέος,,607.0
Ἠλέκτρα,"εἰ γὰρ πέφυκα τῶνδε τῶν ἔργων ἴδρις,",εἰ γάρ φύω ὅδε ὁ ἔργνυμι ἴδρις,,608.0
Ἠλέκτρα,σχεδόν τι τὴν σὴν οὐ καταισχύνω φύσιν.,σχεδόν τίς ὁ σής οὐ καταισχύνω φύς,,609.0
Χορός,ὁρῶ μένος πνέουσαν: εἰ δὲ σὺν δίκῃ,ὅρος μένος πνέω εἰ δέ σύν δίκη,610,610.0
Χορός,"ξύνεστι, τοῦδε φροντίδ᾽ οὐκέτ᾽ εἰσορῶ.",σύνειμι ὅδε φροντίς οὐκέτι εἰσοράω,,611.0
Κλυταιμνήστρα,"ποίας δ᾽ ἐμοὶ δεῖ πρός γε τήνδε φροντίδος,",Ποίας δέ ἐγώ Δεύς πρός γε ὅδε φροντίς,,612.0
