Name,Speech,Lemmas,verse_number,inferred_verse_number
Δηιάνειρα,"φόβῳ, φίλαι, ταρβοῦσαν, εἴ με χρὴ μένειν",φόβος φίλος ταρβέω εἰ ἐγώ χράω μένω,,176.0
Δηιάνειρα,πάντων ἀρίστου φωτὸς ἐστερημένην.,πᾶς ἄριστον φάος στερέω,,177.0
Χορός,εὐφημίαν νῦν ἴσχ᾽: ἐπεὶ καταστεφῆ,εὐφημία νῦν ἴσκε ἔπειμι καταστεφής,,178.0
Χορός,στείχονθ᾽ ὁρῶ τιν᾽ ἄνδρα πρὸς χαρὰν λόγων.,στείχω ὅρος τίνω ἀνήρ πρός χαρά λόγος,,179.0
Χορός,ἀνολολυξάτω δόμοις ἐφεστίοις,ἀνολολύζω δόμος ἐφέστιος,205,205.0
Χορός,"ἀλαλαγαῖς ἁ μελλόνυμφος, ἐν δὲ",ἀλαλαγή ὅς μελλόνυμφος ἐν δέ,,206.0
Χορός,κοινὸς ἀρσένων ἴτω,κοινός ἄρσην εἶμι,,207.0
Χορός,κλαγγὰ τὸν εὐφαρέτραν,κλαγγάζω ὁ εὐφαρέτρης,,208.0
Χορός,Ἀπόλλω προστάταν: ὁμοῦ δὲ,Ἀπόλλων προστάτης ὁμός δέ,,209.0
Χορός,"παιᾶνα παιᾶν᾽ ἀνάγετ᾽, ὦ παρθένοι,",Παιάν Παιάν ἀνάγω εἰμί παρθένος,210,210.0
Χορός,βοᾶτε τὰν ὁμόσπορον,βοάω ὁ ὁμόσπορος,,211.0
Χορός,Ἄρτεμιν Ὀρτυγίαν,Ἄρτεμις Ὀρτυγία,,212.0
Χορός,"ἐλαφαβόλον ἀμφίπυρον,",ἐλαφαβόλος ἀμφίπυρος,,213.0
Χορός,γείτονάς τε Νύμφας.,γείτων σύ νύμφη,,214.0
Χορός,ἀείρομαι οὐδ᾽ ἀπώσομαι,ἀείρω οὐδέ ἀπωθέω,215,215.0
Χορός,"τὸν αὐλόν, ὦ τύραννε τᾶς ἐμᾶς φρενός.",ὁ αὐλός εἰμί τύραννος ὁ ἐμός φρήν,,216.0
Χορός,"ἰδού μ᾽ ἀναταράσσει,",Ἴδης ἐγώ ἀναταράσσω,,217.0
Χορός,"εὐοῖ μ᾽,",εὐοῖ ἐγώ,,218.0
Χορός,ὁ κισσὸς ἄρτι βακχίαν,ὅς κισσός ἄρτι Βάκχειος,,219.0
Χορός,ὑποστρέφων ἅμιλλαν.  ἰὼ ἰὼ Παιάν.,ὑποστρέφω ἅμιλλα Ἰώ Ἰώ Παιάν,220,220.0
Χορός,"ἴδ᾽, ὦ φίλα γύναι,",εἶδον εἰμί φίλος γυνή,,221.0
Χορός,τάδ᾽ ἀντίπρῳρα δή σοι,ὅδε ἀντίπρῳρος Δεύς σός,,222.0
Χορός,βλέπειν πάρεστ᾽ ἐναργῆ.,βλέπω πάρειμι ἐναργής,,223.0
Δηιάνειρα,"ὁρῶ, φίλαι γυναῖκες, οὐδέ μ᾽ ὄμματος",ὅρος φίλος γυνή οὐδέ ἐγώ ὄμμα,225,225.0
Δηιάνειρα,"φρουρὰν παρῆλθε, τόνδε μὴ λεύσσειν στόλον:",φρουρά παρέρχομαι ὅδε μή λεύσσω στόλος,,226.0
Δηιάνειρα,"χαίρειν δὲ τὸν κήρυκα προυννέπω, χρόνῳ",χαίρω δέ ὁ κῆρυξ προεννέπω χρόνος,,227.0
Δηιάνειρα,"πολλῷ φανέντα, χαρτὸν εἴ τι καὶ φέρεις.",πολύς φαίνω χαρτός εἰ τίς καί φέρω,,228.0
Λίχας,"ἀλλ᾽ εὖ μὲν ἵγμεθ᾽, εὖ δὲ προσφωνούμεθα,",ἄλλος εὖ μέν ἱκνέομαι εὖ δέ προσφωνέω,,229.0
Λίχας,"γύναι, κατ᾽ ἔργου κτῆσιν: ἄνδρα γὰρ καλῶς",γυνή κάτος ἔργνυμι κτάομαι ἀνήρ γάρ κάλως,230,230.0
Λίχας,πράσσοντ᾽ ἀνάγκη χρηστὰ κερδαίνειν ἔπη.,πράσσω ἀνάγκη χρήστης κερδαίνω ἔπειμι,,231.0
Δηιάνειρα,"ὦ φίλτατ᾽ ἀνδρῶν, πρῶθ᾽ ἃ πρῶτα βούλομαι",εἰμί φίλτατος ἀνδρόω πρότερος ὅς πρότερος βούλομαι,,232.0
Δηιάνειρα,"δίδαξον, εἰ ζῶνθ᾽ Ἡρακλῆ προσδέξομαι.",διδάσκω εἰ ζάω προσδέχομαι,,233.0
Λίχας,ἔγωγέ τοι σφ᾽ ἔλειπον ἰσχύοντά τε,ἐγώ ὁ ἕπομαι λείπω ἰσχύω σύ,,234.0
Λίχας,καὶ ζῶντα καὶ θάλλοντα κοὐ νόσῳ βαρύν.,καί ζάω καί θάλλω οὐ νόσος βαρύς,235,235.0
Δηιάνειρα,ποῦ γῆς; πατρῴας εἴτε βαρβάρου; λέγε.,πού γῆ πατρώιος εἴτε βάρβαρος λέγος,,236.0
Λίχας,"ἀκτή τις ἔστ᾽ Εὐβοιίς, ἔνθ᾽ ὁρίζεται",ἀκτέα τίς ἔστε Εὐβοικός ἔνθα ὁρίζω,,237.0
Λίχας,βωμοὺς τέλη τ᾽ ἔγκαρπα Κηναίῳ Διί.,βωμός τέλος σύ ἔγκαρπος Ζεύς,,238.0
Δηιάνειρα,εὐκταῖα φαίνων ἢ ἀπὸ μαντείας τινός;,εὐκταῖος Φαίνων εἰμί ἀπό μαντεία τίς,,239.0
Λίχας,εὐχαῖς ὅθ᾽ ᾕρει τῶνδ᾽ ἀνάστατον δορὶ,εὐχή ὅθι αἱρέω ὅδε ἀνάστατος δόρυ,240,240.0
Λίχας,χώραν γυναικῶν ὧν ὁρᾷς ἐν ὄμμασιν.,χώρα γυναικόω ὅς ὁράω ἐν ὄμμα,,241.0
Δηιάνειρα,"αὗται δέ, πρὸς θεῶν, τοῦ ποτ᾽ εἰσὶ καὶ τίνες;",ἑαυτοῦ δέ πρός θέα ὁ πότε εἶμι καί τίνω,,242.0
Δηιάνειρα,"οἰκτραὶ γάρ, εἰ μὴ ξυμφοραὶ κλέπτουσί με.",οἰκτρός γάρ εἰ μή συμφορά κλέπτω ἐγώ,,243.0
Λίχας,ταύτας ἐκεῖνος Εὐρύτου πέρσας πόλιν,οὗτος ἐκεῖνος Εὔρυτος Πέρσης πόλις,,244.0
Λίχας,ἐξείλεθ᾽ αὑτῷ κτῆμα καὶ θεοῖς κριτόν.,ἐξαιρέω ἑαυτοῦ κτῆμα καί θέω κριτός,245,245.0
Δηιάνειρα,ἦ κἀπὶ ταύτῃ τῇ πόλει τὸν ἄσκοπον,εἰμί ἐπί οὗτος ὁ πόλις ὁ ἄσκοπος,,246.0
Δηιάνειρα,χρόνον βεβὼς ἦν ἡμερῶν ἀνήριθμον;,χρόνος βαίνω ἐάν ἥμερος ἀνάριθμος,,247.0
Λίχας,"οὔκ, ἀλλὰ τὸν μὲν πλεῖστον ἐν Λυδοῖς χρόνον",οὐ ἄλλος ὁ μέν πλεῖστος ἐν Λυδός χρόνος,,248.0
Λίχας,"κατείχεθ᾽, ὥς φησ᾽ αὐτός, οὐκ ἐλεύθερος,",κατέχω ὅς φημί αὐτός οὐ ἐλεύθερος,,249.0
Λίχας,"ἀλλ᾽ ἐμποληθείς: τοῦ λόγου δ᾽ οὐ χρὴ φθόνον,",ἄλλος ἐμπολάω ὁ λόγος δέ οὐ χράω φθόνος,250,250.0
Λίχας,"γύναι, προσεῖναι, Ζεὺς ὅτου πράκτωρ φανῇ.",γυνή πρόσειμι Ζεύς ὅστις πράκτωρ φαίνω,,251.0
Λίχας,κεῖνος δὲ πραθεὶς Ὀμφάλῃ τῇ βαρβάρῳ,ἐκεῖνος δέ πιπράσκω ὁ βάρβαρος,,252.0
Λίχας,"ἐνιαυτὸν ἐξέπλησεν, ὡς αὐτὸς λέγει.",ἐνιαυτός ἐκπίμπλημι ὅς αὐτός λέγω,,253.0
Λίχας,χοὔτως ἐδήχθη τοῦτο τοὔνειδος λαβὼν,οὕτως δάκνω οὗτος ὄνειδος λαβή,,254.0
Λίχας,"ὥσθ᾽ ὅρκον αὑτῷ προσβαλὼν διώμοσεν,",ὥστε ὅρκος ἑαυτοῦ προσβάλλω διόμνυμι,255,255.0
Λίχας,ἦ μὴν τὸν ἀγχιστῆρα τοῦδε τοῦ πάθους,εἰμί μείς ὁ ἀγχιστήρ ὅδε ὁ πάθος,,256.0
Λίχας,ξὺν παιδὶ καὶ γυναικὶ δουλώσειν ἔτι.,σύν παῖς καί γυνή δουλόω ἔτι,,257.0
Λίχας,"κοὐχ ἡλίωσε τοὔπος, ἀλλ᾽ ὅθ᾽ ἁγνὸς ἦν,",οὐ ἁλιόω ἔπος ἄλλος ὅθι ἁγνός ἐάν,,258.0
Λίχας,στρατὸν λαβὼν ἐπακτὸν ἔρχεται πόλιν,στρατός λαβή ἐπακτός ἔρχομαι πόλις,,259.0
Λίχας,τὴν Εὐρυτείαν.  τόνδε γὰρ μεταίτιον,ὁ ὅδε γάρ μεταίτιος,260,260.0
Λίχας,μόνον βροτῶν ἔφασκε τοῦδ᾽ εἶναι πάθους:,μόνος βρότος φάσκω ὅδε εἰμί πάθος,,261.0
Λίχας,"ὃς αὐτὸν ἐλθόντ᾽ ἐς δόμους ἐφέστιον,",ὅς αὐτός ἔρχομαι εἰς δόμος ἐφέστιος,,262.0
Λίχας,"ξένον παλαιὸν ὄντα, πολλὰ μὲν λόγοις",ξένος παλαίω εἰμί πολύς μέν λόγος,,263.0
Λίχας,"ἐπερρόθησε, πολλὰ δ᾽ ἀτηρᾷ φρενί,",ἐπιρροθέω πολύς δέ ἀτηρός φρήν,,264.0
Λίχας,λέγων χεροῖν μὲν ὡς ἄφυκτ᾽ ἔχων βέλη,λέγος χείρ μέν ὅς ἄφυκτος ἔχω βέλος,265,265.0
Λίχας,"τῶν ὧν τέκνων λείποιτο πρὸς τόξου κρίσιν,",ὁ ὅς τέκνον λείπω πρός τόξον κρίσις,,266.0
Λίχας,φωνεῖ δὲ δοῦλος ἀνδρὸς ὡς ἐλευθέρου,φωνέω δέ δοῦλος ἀνήρ ὅς ἐλεύθερος,,267.0
Λίχας,"ῥαίοιτο: δείπνοις δ᾽ ἡνίκ᾽ ἦν ᾠνωμένος,",ῥαίω δεῖπνον δέ ἑνίζω ἐάν οἰνόω,,268.0
Λίχας,"ἔρριψεν ἐκτὸς αὐτόν.  ὧν ἔχων χόλον,",ῥίπτω ἐκτός αὐτός ὅς ἔχω χόλος,,269.0
Χορός,"ἄνασσα, νῦν σοι τέρψις ἐμφανὴς κυρεῖ,",ἄνασσα νῦν σός τέρψις ἐμφαίνω κῦρος,,270.0
Χορός,"τῶν μὲν παρόντων, τὰ δὲ πεπυσμένῃ λόγῳ.",ὁ μέν πάρειμι ὁ δέ πυνθάνομαι λόγος,,271.0
Δηιάνειρα,"πῶς δ᾽ οὐκ ἐγὼ χαίροιμ᾽ ἄν, ἀνδρὸς εὐτυχῆ",πῶς δέ οὐ ἐγώ χαίρω ἄν ἀνήρ εὐτυχέω,,272.0
Δηιάνειρα,"κλύουσα πρᾶξιν τήνδε, πανδίκῳ φρενί;",κλύω πρᾶξις ὅδε πάνδικος φρήν,,273.0
Δηιάνειρα,πολλή 'στ᾽ ἀνάγκη τῇδε τοῦτο συντρέχειν.,πολύς ἀστή ἀνάγκη ὅδε οὗτος συντρέχω,295,295.0
Δηιάνειρα,ὅμως δ᾽ ἔνεστι τοῖσιν εὖ σκοπουμένοις,ὅμως δέ εἰμί ὁ εὖ σκοπάω,,296.0
Δηιάνειρα,"ταρβεῖν τὸν εὖ πράσσοντα, μὴ σφαλῇ ποτε.",ταρβέω ὁ εὖ πράσσω μή σφάλλω πότε,,297.0
Δηιάνειρα,"ἐμοὶ γὰρ οἶκτος δεινὸς εἰσέβη, φίλαι,",ἐγώ γάρ οἶκτος δεῖνα εἰσβαίνω φίλος,,298.0
Δηιάνειρα,ταύτας ὁρώσῃ δυσπότμους ἐπὶ ξένης,οὗτος ὁράω δύσποτμος ἐπί ξένη,,299.0
Δηιάνειρα,"χώρας ἀοίκους ἀπάτοράς τ᾽ ἀλωμένας,",χώρα ἄοικος ἀπάτωρ σύ ἀλάομαι,300,300.0
Δηιάνειρα,αἳ πρὶν μὲν ἦσαν ἐξ ἐλευθέρων ἴσως,ὅς πρίν μέν ἀσάω ἐξ Ἐλευθεραί ἴσος,,301.0
Δηιάνειρα,"ἀνδρῶν, τανῦν δὲ δοῦλον ἴσχουσιν βίον.",ἀνδρόω τανῦν δέ δοῦλος ἴσχω βίος,,302.0
Δηιάνειρα,"ὦ Ζεῦ τροπαῖε, μή ποτ᾽ εἰσίδοιμί σε",εἰμί Ζεύς τροπαῖος μή πότε εἶδον σός,,303.0
Δηιάνειρα,"πρὸς τοὐμὸν οὕτω σπέρμα χωρήσαντά ποι,",πρός ἐμός οὕτως σπέρμα χωρέω ποι,,304.0
Δηιάνειρα,"μηδ᾽, εἴ τι δράσεις, τῆσδέ γε ζώσης ἔτι.",Μῆδος εἰ τίς δράω ὅδε γε ζάω ἔτι,305,305.0
Δηιάνειρα,οὕτως ἐγὼ δέδοικα τάσδ᾽ ὁρωμένη.,οὕτως ἐγώ δείδω ὅδε ὁράω,,306.0
Δηιάνειρα,"ὦ δυστάλαινα, τίς ποτ᾽ εἶ νεανίδων;",εἰμί δυστάλας τίς πότε εἰ νεᾶνις,,307.0
Δηιάνειρα,ἄνανδρος ἢ τεκνοῦσσα; πρὸς μὲν γὰρ φύσιν,ἄνανδρος εἰμί τεκνοῦς πρός μέν γάρ φύς,,308.0
Δηιάνειρα,"πάντων ἄπειρος τῶνδε, γενναία δέ τις.",πᾶς ἄπειρος ὅδε γενναῖος δέ τίς,,309.0
Δηιάνειρα,"Λίχα, τίνος ποτ᾽ ἐστὶν ἡ ξένη βροτῶν;",λιχάς τίς πότε εἰμί ἧ ξένη βρότος,310,310.0
Δηιάνειρα,"τίς ἡ τεκοῦσα, τίς δ᾽ ὁ φιτύσας πατήρ;",τίς ἧ τίκτω τίς δέ ὅς φιτύω πατήρ,,311.0
Δηιάνειρα,ἔξειπ᾽:  ἐπεί νιν τῶνδε πλεῖστον ᾤκτισα,ἐξεῖπον ἔπειμι νιν ὅδε πλεῖστος οἰκτίζω,,312.0
Δηιάνειρα,"βλέπουσ᾽, ὅσῳπερ καὶ φρονεῖν οἶδεν μόνη.",βλέπω ὅσος καί φρονέω οἶδα μόνος,,313.0
Λίχας,"τί δ᾽ οἶδ᾽ ἐγώ, τί δ᾽ ἄν με καὶ κρίνοις; ἴσως",τίς δέ οἶδα ἐγώ τίς δέ ἄν ἐγώ καί κρίνον ἴσος,,314.0
Λίχας,γέννημα τῶν ἐκεῖθεν οὐκ ἐν ὑστάτοις.,γέννημα ὁ ἐκεῖθεν οὐ ἐν ὕστατος,315,315.0
Δηιάνειρα,μὴ τῶν τυράννων; Εὐρύτου σπορά τις ἦν;,μή ὁ τύραννος Εὔρυτος σπορά τίς ἐάν,,316.0
Λίχας,οὐκ οἶδα: καὶ γὰρ οὐδ᾽ ἀνιστόρουν μακράν.,οὐ οἶδα καί γάρ οὐδέ ἀνιστορέω μάκρα,,317.0
Δηιάνειρα,οὐδ᾽ ὄνομα πρός του τῶν ξυνεμπόρων ἔχεις;,οὐδέ ὄνομα πρός ὁ ὁ πορόω ἔχις,,318.0
Λίχας,ἥκιστα:  σιγῇ τοὐμὸν ἔργον ἤνυτον.,ἥκιστος σιγάω ἐμός ἔργνυμι ἀνύω,,319.0
Δηιάνειρα,"εἴπ᾽, ὦ τάλαιν᾽, ἀλλ᾽ ἡμὶν ἐκ σαυτῆς, ἐπεὶ",εἶπον εἰμί τάλας ἄλλος ἐγώ ἐκ ἔπειμι,320,320.0
Δηιάνειρα,καὶ ξυμφορά τοι μὴ εἰδέναι σέ γ᾽ ἥτις εἶ.,καί σύμφορος ὁ μή οἶδα σός γε ὅστις εἰ,,321.0
Λίχας,οὔ τἄρα τῷ γε πρόσθεν οὐδὲν ἐξ ἴσου,οὐ ἄρα ὁ γε πρόσθεν οὐδείς ἐξ ἴσος,,322.0
Λίχας,"χρόνῳ διήσει γλῶσσαν, ἥτις οὐδαμὰ",χρόνος διίημι γλῶσσα ὅστις οὐδαμῆ,,323.0
Λίχας,"προύφηνεν οὔτε μείζον᾽ οὔτ᾽ ἐλάσσονα,",ὑφαίνω οὔτε μέγας οὔτε ἐλάσσων,,324.0
Λίχας,ἀλλ᾽ αἰὲν ὠδίνουσα συμφορᾶς βάρος,ἄλλος ἀεί ὠδίνω συμφορά βάρος,325,325.0
Λίχας,"δακρυρροεῖ δύστηνος, ἐξ ὅτου πάτραν",δακρυρροέω δύστηνος ἐξ ὅστις φράτρα,,326.0
Λίχας,διήνεμον λέλοιπεν: ἡ δέ τοι τύχη,διήνεμος λείπω ἧ δέ ὁ τύχη,,327.0
Λίχας,"κακὴ μὲν αὐτῇ γ᾽, ἀλλὰ συγγνώμην ἔχει.",κάκη μέν αὐτός γε ἄλλος συγγνώμη ἔχις,,328.0
Δηιάνειρα,"ἡ δ᾽ οὖν ἐάσθω, καὶ πορευέσθω στέγας",ἧ δέ οὖν ἐάω καί πορεύω στέγη,,329.0
Δηιάνειρα,"οὕτως ὅπως ἥδιστα, μηδὲ πρὸς κακοῖς",οὕτως ὅπως ἡδύς Μῆδος πρός κακός,330,330.0
Δηιάνειρα,τοῖς οὖσιν ἄλλην πρός γ᾽ ἐμοῦ λύπην λάβῃ:,ὁ εἰμί ἄλλος πρός γε ἐγώ λύπη λάπτω,,331.0
Δηιάνειρα,ἅλις γὰρ ἡ παροῦσα.  πρὸς δὲ δώματα,ἅλις γάρ ἧ πάρειμι πρός δέ δῶμα,,332.0
Δηιάνειρα,"χωρῶμεν ἤδη πάντες, ὡς σύ θ᾽ οἷ θέλεις",χωράζω ἤδη πᾶς ὅς σύ σύ ἕ ἐθέλω,,333.0
Δηιάνειρα,"σπεύδῃς, ἐγώ τε τἄνδον ἐξαρκῆ τιθῶ.",σπεύδω ἐγώ σύ ἀναδίδωμι ἐξαρκέω τίθημι,,334.0
Ἄγγελος,"αὐτοῦ γε πρῶτον βαιὸν ἀμμείνασ᾽, ὅπως",αὐτός γε πρότερος βάιον ἀναμένω ὅπως,335,335.0
Ἄγγελος,"μάθῃς ἄνευ τῶνδ᾽, οὕστινάς τ᾽ ἄγεις ἔσω,",μάθη ἄνευ ὅδε ὅστις σύ ἄγνυμι ἔσω,,336.0
Ἄγγελος,ὧν τ᾽ οὐδὲν εἰσήκουσας ἐκμάθῃς ἃ δεῖ:,ὅς σύ οὐδείς εἰσακούω ἐκμανθάνω ὅς Δεύς,,337.0
Ἄγγελος,τούτων ἔχω γὰρ πάντ᾽ ἐπιστήμην ἐγώ.,οὗτος ἔχω γάρ πάντῃ ἐπιστήμη ἐγώ,,338.0
Δηιάνειρα,τί δ᾽ ἐστί; τοῦ με τήνδ᾽ ἐφίστασαι βάσιν;,τίς δέ εἰμί ὁ ἐγώ ὅδε ἐφίστημι βάσις,,339.0
Ἄγγελος,σταθεῖσ᾽ ἄκουσον: καὶ γὰρ οὐδὲ τὸν πάρος,ἵστημι ἀκούω καί γάρ οὐδέ ὁ Πάρος,340,340.0
Ἄγγελος,"μῦθον μάτην ἤκουσας, οὐδὲ νῦν δοκῶ.",μῦθος μάτη ἀκούω οὐδέ νῦν δόκος,,341.0
Δηιάνειρα,πότερον ἐκείνους δῆτα δεῦρ᾽ αὖθις πάλιν,πότερος ἐκεῖνος δῆτα δεῦρο αὖθις πάλιν,,342.0
Δηιάνειρα,"καλῶμεν, ἢ 'μοὶ ταῖσδέ τ᾽ ἐξειπεῖν θέλεις;",καλέω εἰμί ἐγώ ὅδε σύ ἐξεῖπον ἐθέλω,,343.0
Ἄγγελος,"σοὶ ταῖσδέ τ᾽ οὐδὲν εἴργεται, τούτους δ᾽ ἔα.",σός ὅδε σύ οὐδείς ἔργω οὗτος δέ ἔα,,344.0
Δηιάνειρα,"καὶ δὴ βεβᾶσι, χὠ λόγος σημαινέτω.",καί Δεύς βαίνω ἵημι λόγος σημαίνω,345,345.0
Ἄγγελος,ἁνὴρ ὅδ᾽ οὐδὲν ὧν ἔλεξεν ἀρτίως,ἀνήρ ὅδε οὐδείς ὅς λέγω ἄρτιος,,346.0
Ἄγγελος,"φωνεῖ δίκης ἐς ὀρθόν, ἀλλ᾽ ἢ νῦν κακὸς",φωνέω δίκη εἰς ὀρθός ἄλλος εἰμί νῦν κακός,,347.0
Ἄγγελος,ἢ πρόσθεν οὐ δίκαιος ἄγγελος παρῆν.,εἰμί πρόσθεν οὐ δίκαιος ἄγγελος πάρειμι,,348.0
Δηιάνειρα,τί φής; σαφῶς μοι φράζε πᾶν ὅσον νοεῖς.,τίς φημί σαφής ἐγώ φράζω Πάν ὅσος νοέω,,349.0
Δηιάνειρα,ἃ μὲν γὰρ ἐξείρηκας ἀγνοία μ᾽ ἔχει.,ὅς μέν γάρ ἐξερέω ἄγνοια ἐγώ ἔχις,350,350.0
Ἄγγελος,"τούτου λέγοντος τἀνδρὸς εἰσήκουσ᾽ ἐγώ,",οὗτος λέγω ἀνήρ εἰσακούω ἐγώ,,351.0
Ἄγγελος,"πολλῶν παρόντων μαρτύρων, ὡς τῆς κόρης",πολύς πάρειμι μάρτυρος ὅς ὁ Κόρα,,352.0
Ἄγγελος,ταύτης ἕκατι κεῖνος Εὔρυτόν θ᾽ ἕλοι,οὗτος ἕκητι ἐκεῖνος Εὔρυτος σύ αἱρέω,,353.0
Ἄγγελος,"τήν θ᾽ ὑψίπυργον Οἰχαλίαν, Ἔρως δέ νιν",ὁ σύ ὑψίπυργος Οἰχαλία ἔρος δέ νιν,,354.0
Ἄγγελος,"μόνος θεῶν θέλξειεν αἰχμάσαι τάδε,",μόνος θέα θέλγω αἰχμάζω ὅδε,355,355.0
Ἄγγελος,οὐ τἀπὶ Λυδοῖς οὐδ᾽ ὑπ᾽ Ὀμφάλῃ πόνων,οὐ ἐπί Λυδός οὐδέ ὑπό πόνος,,356.0
Ἄγγελος,λατρεύματ᾽ οὐδ᾽ ὁ ῥιπτὸς Ἰφίτου μόρος:,λάτρευμα οὐδέ ὅς ῥιπτός Ἴφιτος μόρος,,357.0
Ἄγγελος,ὃν νῦν παρώσας οὗτος ἔμπαλιν λέγει.,ὅς νῦν παρόω οὗτος ἔμπαλιν λέγω,,358.0
Ἄγγελος,ἀλλ᾽ ἡνίκ᾽ οὐκ ἔπειθε τὸν φυτοσπόρον,ἄλλος ἑνίζω οὐ πείθω ὁ φυτόσπορος,,359.0
Ἄγγελος,"τὴν παῖδα δοῦναι, κρύφιον ὡς ἔχοι λέχος,",ὁ παῖς δίδωμι κρύφιος ὅς ἔχω λέχος,360,360.0
Ἄγγελος,ἔγκλημα μικρὸν αἰτίαν θ᾽ ἑτοιμάσας,ἔγκλημα μικρός αἴτιος σύ ἑτοιμάζω,,361.0
Ἄγγελος,"ἐπιστρατεύει πατρίδα τὴν ταύτης, ἐν ᾗ",ἐπιστρατεύω πατρίς ὁ οὗτος ἐν ᾗ,,362.0
Ἄγγελος,"τὸν Εὔρυτον τόνδ᾽ εἶπε δεσπόζειν θρόνων,",ὁ Εὔρυτος ὅδε εἶπον δεσπόζω θρόνον,,363.0
Ἄγγελος,κτείνει τ᾽ ἄνακτα πατέρα τῆσδε καὶ πόλιν,κτείνω σύ ἄναξ πατήρ ὅδε καί πόλις,,364.0
Ἄγγελος,"ἔπερσε.  καὶ νῦν, ὡς ὁρᾷς, ἥκει δόμους",πέρθω καί νῦν ὅς ὁράω ἥκω δόμος,365,365.0
Ἄγγελος,"ὡς τούσδε πέμπων οὐκ ἀφροντίστως, γύναι,",ὅς ὅδε πέμπω οὐ ἀφρόντιστος γυνή,,366.0
Ἄγγελος,οὐδ᾽ ὥστε δούλην: μηδὲ προσδόκα τόδε:,οὐδέ ὥστε δούλη Μῆδος προσδοκάω ὅδε,,367.0
Ἄγγελος,"οὐδ᾽ εἰκός, εἴπερ ἐντεθέρμανται πόθῳ.",οὐδέ ἔοικα εἴπερ ἐνθερμαίνω πόθος,,368.0
Ἄγγελος,"ἔδοξεν οὖν μοι πρὸς σὲ δηλῶσαι τὸ πᾶν,",δοκέω οὖν ἐγώ πρός σός δηλόω ὁ Πάν,,369.0
Ἄγγελος,"δέσποιν᾽, ὃ τοῦδε τυγχάνω μαθὼν πάρα.",δέσποινα ὅς ὅδε τυγχάνω μάθη παρά,370,370.0
Ἄγγελος,καὶ ταῦτα πολλοὶ πρὸς μέσῃ Τραχινίων,καί οὗτος πολύς πρός μέση Τραχίς,,371.0
Ἄγγελος,"ἀγορᾷ συνεξήκουον ὡσαύτως ἐμοί,",ἀγορά συνεξακούω ὡσαύτως ἐγώ,,372.0
Ἄγγελος,"ὥστ᾽ ἐξελέγχειν: εἰ δὲ μὴ λέγω φίλα,",ὥστε ἐξελέγχω εἰ δέ μή λέγος φίλος,,373.0
Ἄγγελος,"οὐχ ἥδομαι, τὸ δ᾽ ὀρθὸν ἐξείρηχ᾽ ὅμως.",οὐ ἥδομαι ὁ δέ ὀρθός ἐξερέω ὅμως,,374.0
Δηιάνειρα,"οἴμοι τάλαινα, ποῦ ποτ᾽ εἰμὶ πράγματος;",οἴμοι τάλας πού πότε εἶμι πρᾶγμα,375,375.0
Δηιάνειρα,τίν᾽ εἰσδέδεγμαι πημονὴν ὑπόστεγον,τίνω εἰσδέχομαι πημονή ὑπόστεγος,,376.0
Δηιάνειρα,λαθραῖον; ὦ δύστηνος: ἆρ᾽ ἀνώνυμος,λαθραῖος εἰμί δύστηνος ἄρα ἀνώνυμος,,377.0
Δηιάνειρα,"πέφυκεν, ὥσπερ οὑπάγων διώμνυτο;",φύω ὥσπερ ἐπάγω διόμνυμι,,378.0
Ἄγγελος,"ἦ κάρτα λαμπρὰ καὶ κατ᾽ ὄνομα καὶ φύσιν,",εἰμί κάρτα λαμπρός καί κάτος ὄνομα καί φύς,,379.0
Ἄγγελος,πατρὸς μὲν οὖσα γένεσιν Εὐρύτου ποτὲ,πατήρ μέν εἰμί γένεσις Εὔρυτος πότε,380,380.0
Ἄγγελος,"Ἰόλη 'καλεῖτο, τῆς ἐκεῖνος οὐδαμὰ",καλέω ὁ ἐκεῖνος οὐδαμῆ,,381.0
Ἄγγελος,"βλάστας ἐφώνει, δῆθεν οὐδὲν ἱστορῶν.",βλάστη φωνέω δέομαι οὐδείς ἵστωρ,,382.0
Χορός,"ὄλοιντο—μή τι πάντες οἱ κακοί, τὰ δὲ",ὄλλυμι μή τίς πᾶς ἕ κακός ὁ δέ,,383.0
Χορός,λαθραῖ᾽ ὃς ἀσκεῖ μὴ πρέποντ᾽ αὐτῷ κακά.,λαθραῖος ὅς ἀσκέω μή πρέπω αὐτός κάκη,,384.0
Δηιάνειρα,"τί χρὴ ποεῖν, γυναῖκες; ὡς ἐγὼ λόγοις",τίς χράω ποιέω γυνή ὅς ἐγώ λόγος,385,385.0
Δηιάνειρα,τοῖς νῦν παροῦσιν ἐκπεπληγμένη κυρῶ.,ὁ νῦν πάρειμι ἐκπλήσσω κυρέω,,386.0
Χορός,"πεύθου μολοῦσα τἀνδρός, ὡς τάχ᾽ ἂν σαφῆ",πεύθομαι βλώσκω ἀνήρ ὅς τάχα ἄν σαφής,,387.0
Χορός,"λέξειεν, εἴ νιν πρὸς βίαν κρίνειν θέλοις.",λέγω εἰ νιν πρός Βίας κρίνω ἐθέλω,,388.0
Δηιάνειρα,ἀλλ᾽ εἶμι: καὶ γὰρ οὐκ ἀπὸ γνώμης λέγεις.,ἄλλος εἶμι καί γάρ οὐ ἀπό γνώμη λέγω,,389.0
