Name,Speech,Lemmas,verse_number,inferred_verse_number
Ἰσμήνη,"ἥδιστα προσφωνήμαθ᾽, ὡς ὑμᾶς μόλις",ἡδύς προσφώνημα ὅς σύ μόλις,325,325.5
Ἰσμήνη,εὑροῦσα λύπῃ δεύτερον μόλις βλέπω.,εὑρίσκω λύπη δεύτερος μόλις βλέπω,,326.0
Οἰδίπους,"ὦ τέκνον, ἥκεις;",εἰμί τέκνον ἥκω,,327.0
Ἰσμήνη,ὦ πάτερ δύσμοιρ᾽ ὁρᾶν.,εἰμί πατήρ δύσμοιρος ὁράω,,328.0
Οἰδίπους,"τέκνον, πέφηνας;",τέκνον φαίνω,,329.0
Ἰσμήνη,οὐκ ἄνευ μόχθου γέ μοι.,οὐ ἄνευ μόχθος γε ἐγώ,,330.0
Οἰδίπους,"πρόσψαυσον, ὦ παῖ.",προσψαύω εἰμί παῖς,,331.0
Ἰσμήνη,θιγγάνω δυοῖν ὁμοῦ.,θιγγάνω δύο ὁμός,,332.0
Οἰδίπους,ὦ σπέρμ᾽ ὅμαιμον.,εἰμί σπέρμα ὅμαιμος,,333.0
Ἰσμήνη,ὦ δυσάθλιαι τροφαί.,εἰμί δυσάθλιος τροφή,,334.0
Οἰδίπους,ἦ τῆσδε κἀμοῦ;,εἰμί ὅδε ἁμός,,335.0
Ἰσμήνη,δυσμόρου τ᾽ ἐμοῦ τρίτης.,δύσμορος σύ ἐγώ τρίτος,,336.0
Οἰδίπους,"τέκνον, τί δ᾽ ἦλθες;",τέκνον τίς δέ ἔρχομαι,,337.0
Ἰσμήνη,"σῇ, πάτερ, προμηθίᾳ.",σός πατήρ προμήθεια,,338.0
Οἰδίπους,πότερα πόθοισι;,πότερος πόθος,,339.0
Ἰσμήνη,"καὶ λόγων γ᾽ αὐτάγγελος,",καί λόγος γε αὐτάγγελος,,340.0
Ἰσμήνη,ξὺν ᾧπερ εἶχον οἰκετῶν πιστῷ μόνῳ.,σύν ὅς ἔχω ἔοικα πιστόν μόνος,,341.0
Οἰδίπους,οἱ δ᾽ αὐθόμαιμοι ποῦ νεανίαι πονεῖν;,ἕ δέ ὅμαιμος πού νεανίης πονέω,335,335.5
Ἰσμήνη,εἴσ᾽ οὗπέρ εἰσι:  δεινὰ τἀν κείνοις τανῦν.,εἴδομαι οὗπερ εἶμι δεῖνα ἄν ἐκεῖνος τανῦν,,336.5
Οἰδίπους,ὦ πάντ᾽ ἐκείνω τοῖς ἐν Αἰγύπτῳ νόμοις,εἰμί πάντῃ ἐκεῖνος ὁ ἐν Αἴγυπτος νόμος,,337.5
Οἰδίπους,φύσιν κατεικασθέντε καὶ βίου τροφάς:,φύς κατεικάζω καί βίος τροφεύς,,338.5
Οἰδίπους,ἐκεῖ γὰρ οἱ μὲν ἄρσενες κατὰ στέγας,ἐκεῖ γάρ ἕ μέν ἄρσην κάτος στέγη,,339.5
Οἰδίπους,"θακοῦσιν ἱστουργοῦντες, αἱ δὲ σύννομοι",θακέω ἱστουργέω ὅς δέ σύννομος,340,340.5
Οἰδίπους,τἄξω βίου τροφεῖα πορσύνουσ᾽ ἀεί.,ἄξος βίος τροφεία πορσύνω ἀεί,,341.5
Οἰδίπους,"σφῷν δ᾽, ὦ τέκν᾽, οὓς μὲν εἰκὸς ἦν πονεῖν τάδε,",σφεῖς δέ εἰμί τέκνον ὅς μέν ἔοικα ἐάν πονέω ὅδε,,342.0
Οἰδίπους,"κατ᾽ οἶκον οἰκουροῦσιν ὥστε παρθένοι,",κάτος οἶκος οἰκουρέω ὥστε παρθένος,,343.0
Οἰδίπους,σφὼ δ᾽ ἀντ᾽ ἐκείνων τἀμὰ δυστήνου κακὰ,σφάζω δέ ἄντα ἐκεῖνος ἁμός δύστηνος κάκη,,344.0
Οἰδίπους,ὑπερπονεῖτον.  ἡ μὲν ἐξ ὅτου νέας,ὑπερπονέω ἧ μέν ἐξ ὅστις ναῦς,345,345.0
Οἰδίπους,"τροφῆς ἔληξε καὶ κατίσχυσεν δέμας,",τρέφω λήγω καί κατισχύω δέμας,,346.0
Οἰδίπους,ἀεὶ μεθ᾽ ἡμῶν δύσμορος πλανωμένη,ἀεί μέθη ἐγώ δύσμορος πλανάω,,347.0
Οἰδίπους,"γερονταγωγεῖ, πολλὰ μὲν κατ᾽ ἀγρίαν",γερονταγωγέω πολύς μέν κάτος ἄγριος,,348.0
Οἰδίπους,"ὕλην ἄσιτος νηλίπους τ᾽ ἀλωμένη,",Ὕλη ἄσιτος νηλίπους σύ ἀλάομαι,,349.0
Οἰδίπους,πολλοῖσι δ᾽ ὄμβροις ἡλίου τε καύμασιν,πολύς δέ ὄμβρος ἥλιος σύ καῦμα,350,350.0
Οἰδίπους,μοχθοῦσα τλήμων δεύτερ᾽ ἡγεῖται τὰ τῆς,μοχθέω τλήμων δεύτερος ἡγέομαι ὁ ὁ,,351.0
Οἰδίπους,"οἴκοι διαίτης, εἰ πατὴρ τροφὴν ἔχοι.",ἔοικα δίαιτα εἰ πατήρ τρέφω ἔχω,,352.0
Οἰδίπους,"σὺ δ᾽, ὦ τέκνον, πρόσθεν μὲν ἐξίκου πατρὶ",σύ δέ εἰμί τέκνον πρόσθεν μέν ἐξικνέομαι πατήρ,,353.0
Οἰδίπους,"μαντεῖ᾽ ἄγουσα πάντα, Καδμείων λάθρᾳ,",μαντεία ἄγω πάντῃ Καδμεῖος λάθρῃ,,354.0
Οἰδίπους,"ἃ τοῦδ᾽ ἐχρήσθη σώματος, φύλαξ τέ μου",ὅς ὅδε χράω2 σῶμα φύλαξ σύ ἐγώ,355,355.0
Οἰδίπους,"πιστὴ κατέστης, γῆς ὅτ᾽ ἐξηλαυνόμην:",πίστις καθίστημι γῆ ὅστε ἐξελαύνω,,356.0
Οἰδίπους,"νῦν δ᾽ αὖ τίν᾽ ἥκεις μῦθον, Ἰσμήνη, πατρὶ",νῦν δέ αὗ τίνω ἥκω μῦθος πατήρ,,357.0
Οἰδίπους,φέρουσα; τίς σ᾽ ἐξῆρεν οἴκοθεν στόλος;,Φέρουσα τίς σός ἐξαίρω οἴκοθεν στόλος,,358.0
Οἰδίπους,"ἥκεις γὰρ οὐ κενή γε, τοῦτ᾽ ἐγὼ σαφῶς",ἥκω γάρ οὐ κενός γε οὗτος ἐγώ σαφής,,359.0
Οἰδίπους,"ἔξοιδα, μὴ οὐχὶ δεῖμ᾽ ἐμοὶ φέρουσά τι.",ἔξοιδα μή οὐ δέμω ἐγώ Φέρουσα τίς,360,360.0
Ἰσμήνη,"ἐγὼ τὰ μὲν παθήμαθ᾽ ἅπαθον, πάτερ,",ἐγώ ὁ μέν πάθημα πάσχω πατήρ,,361.0
Ἰσμήνη,"ζητοῦσα τὴν σὴν ποῦ κατοικοίης τροφήν,",ζητέω ὁ σής πού κατοικέω τρέφω,,362.0
Ἰσμήνη,παρεῖσ᾽ ἐάσω:  δὶς γὰρ οὐχὶ βούλομαι,πάρειμι ἐάω δίς γάρ οὐ βούλομαι,,363.0
Ἰσμήνη,πονοῦσά τ᾽ ἀλγεῖν καὶ λέγουσ᾽ αὖθις πάλιν.,πονέω σύ ἀλγέω καί λέγω αὖθις πάλιν,,364.0
Ἰσμήνη,ἃ δ᾽ ἀμφὶ τοῖν σοῖν δυσμόροιν παίδοιν κακὰ,ὅς δέ ἀμφί ὁ σής δύσμορος παῖς κάκη,365,365.0
Ἰσμήνη,"νῦν ἐστι, ταῦτα σημανοῦσ᾽ ἐλήλυθα.",νῦν εἰμί οὗτος σημαίνω ἔρχομαι,,366.0
Ἰσμήνη,πρὶν μὲν γὰρ αὐτοῖς ἦν ἔρως Κρέοντί τε,πρίν μέν γάρ αὐτός ἐάν ἔρος κρέων σύ,,367.0
Ἰσμήνη,"θρόνους ἐᾶσθαι μηδὲ χραίνεσθαι πόλιν,",θρόνος ἐάω Μῆδος χραίνω πόλις,,368.0
Ἰσμήνη,"λόγῳ σκοποῦσι τὴν πάλαι γένους φθοράν,",λόγος σκοπάω ὁ πάλα γένος φθορά,,369.0
Ἰσμήνη,οἵα κατέσχε τὸν σὸν ἄθλιον δόμον:,οἷος κατέχω ὁ σός ἄθλιος δόμος,370,370.0
Ἰσμήνη,νῦν δ᾽ ἐκ θεῶν του κἀλιτηρίου φρενὸς,νῦν δέ ἐκ θέα ὁ ἀλιτήριος φρήν,,371.0
Ἰσμήνη,"εἰσῆλθε τοῖν τρὶς ἀθλίοιν ἔρις κακή,",εἰσέρχομαι ὁ τρίς ἄθλιος ἔρις κάκη,,372.0
Ἰσμήνη,ἀρχῆς λαβέσθαι καὶ κράτους τυραννικοῦ.,ἀρχή λαμβάνω καί κράτος τυραννικός,,373.0
Ἰσμήνη,χὠ μὲν νεάζων καὶ χρόνῳ μείων γεγὼς,ἵημι μέν νεάζω καί χρόνος μείης γίγνομαι,,374.0
Ἰσμήνη,τὸν πρόσθε γεννηθέντα Πολυνείκη θρόνων,ὁ πρόσθεν γεννάω Πολυνείκης θρόνον,375,375.0
Ἰσμήνη,"ἀποστερίσκει, κἀξελήλακεν πάτρας.",ἀποστερίσκω ἐξελαύνω Πάτραι,,376.0
Ἰσμήνη,"ὁ δ᾽, ὡς καθ᾽ ἡμᾶς ἔσθ᾽ ὁ πληθύων λόγος,",ὅς δέ ὅς κάτος ἐγώ ἔσθω ὅς πληθύς λόγος,,377.0
Ἰσμήνη,τὸ κοῖλον Ἄργος βὰς φυγὰς προσλαμβάνει,ὁ κοῖλος Ἄργος βάζω φυγάς προσλαμβάνω,,378.0
Ἰσμήνη,κῆδός τε καινὸν καὶ ξυνασπιστὰς φίλους,κῆδος σύ Καινόν καί συνασπιστής φίλος,,379.0
Ἰσμήνη,ὡς αὐτίκ᾽ Ἄργος ἢ τὸ Καδμείων πέδον,ὅς αὐτίκα Ἄργος εἰμί ὁ Καδμεῖος μέτειμι,380,380.0
Ἰσμήνη,τιμῇ καθέξον ἢ πρὸς οὐρανὸν βιβῶν.,τιμάω κατέχω εἰμί πρός οὐρανός βιβάω,,381.0
Ἰσμήνη,"ταῦτ᾽ οὐκ ἀριθμός ἐστιν, ὦ πάτερ, λόγων,",οὗτος οὐ ἀριθμός εἰμί εἰμί πατήρ λόγος,,382.0
Ἰσμήνη,ἀλλ᾽ ἔργα δεινά:  τοὺς δὲ σοὺς ὅπου θεοὶ,ἄλλος ἔργον δεῖνα ὁ δέ σής ὅπου θέω,,383.0
Ἰσμήνη,πόνους κατοικτιοῦσιν οὐκ ἔχω μαθεῖν.,πόνος κατοικτίζω οὐ ἔχω μανθάνω,,384.0
Οἰδίπους,ἤδη γὰρ ἔσχες ἐλπίδ᾽ ὡς ἐμοῦ θεοὺς,ἤδη γάρ ἔχω ἐλπίς ὅς ἐγώ θεός,385,385.0
Οἰδίπους,"ὤραν τιν᾽ ἕξειν, ὥστε σωθῆναί ποτε;",ὤρα τίνω ἔχω ὥστε σώζω πότε,,386.0
Ἰσμήνη,"ἔγωγε τοῖς νὺν γ᾽, ὦ πάτερ, μαντεύμασιν.",ἐγώ ὁ νῦν γε εἰμί πατήρ μάντευμα,,387.0
Οἰδίπους,"ποίοισι τούτοις; τί δὲ τεθέσπισται, τέκνον;",ποῖος οὗτος τίς δέ θεσπίζω τέκνον,,388.0
Ἰσμήνη,σὲ τοῖς ἐκεῖ ζητητὸν ἀνθρώποις ποτὲ,σός ὁ ἐκεῖ ζητέω ἄνθρωπος πότε,,389.0
Ἰσμήνη,θανόντ᾽ ἔσεσθαι ζῶντά τ᾽ εὐσοίας χάριν.,θνήσκω εἰμί ζάω σύ εὔσοια Χάρις,390,390.0
Οἰδίπους,τίς δ᾽ ἂν τοιοῦδ᾽ ὑπ᾽ ἀνδρὸς εὖ πράξειεν ἄν;,τίς δέ ἄν τοιόσδε ὑπό ἀνήρ εὖ πράσσω ἄν,,391.0
Ἰσμήνη,ἐν σοὶ τὰ κείνων φασὶ γίγνεσθαι κράτη.,ἐν σός ὁ ἐκεῖνος Φᾶσις γίγνομαι κράτος,,392.0
Οἰδίπους,"ὅτ᾽ οὐκέτ᾽ εἰμί, τηνικαῦτ᾽ ἄρ᾽ εἴμ᾽ ἀνήρ;",ὅστε οὐκέτι εἶμι τηνικαῦτα ἄρα εἶμι ἀνήρ,,393.0
Ἰσμήνη,"νῦν γὰρ θεοί σ᾽ ὀρθοῦσι, πρόσθε δ᾽ ὤλλυσαν.",νῦν γάρ θέω σός ὀρθόω πρόσθεν δέ ὄλλυμι,,394.0
Οἰδίπους,γέροντα δ᾽ ὀρθοῦν φλαῦρον ὃς νέος πέσῃ.,γέρων δέ ὀρθόω φλαῦρος ὅς ναῦς πίπτω,395,395.0
Ἰσμήνη,καὶ μὴν Κρέοντά γ᾽ ἴσθι σοι τούτων χάριν,καί μείς κρέων γε εἰμί σός οὗτος Χάρις,,396.0
Ἰσμήνη,ἥξοντα βαιοῦ κοὐχὶ μυρίου χρόνου.,ἥκω βάιον οὐ μυρίος χρόνος,,397.0
Οἰδίπους,"ὅπως τί δράσῃ,  θύγατερ; ἑρμήνευέ μοι.",ὅπως τίς δράω θυγάτηρ ἑρμηνεύω ἐγώ,,398.0
Ἰσμήνη,"ὥς σ᾽ ἄγχι γῆς στήσωσι Καδμείας, ὅπως",ὅς σός ἄγχι γῆ ἵστημι Καδμεῖος ὅπως,,399.0
Ἰσμήνη,"κρατῶσι μὲν σοῦ, γῆς δὲ μὴ 'μβαίνῃς ὅρων.",κρατέω μέν σεύω γῆ δέ μή ἀναβαίνω ὅρος,400,400.0
Οἰδίπους,ἡ δ᾽ ὠφέλησις τίς θύρασι κειμένου;,ἧ δέ ὠφέλησις τίς θύρασι κεῖμαι,,401.0
Ἰσμήνη,κείνοις ὁ τύμβος δυστυχῶν ὁ σὸς βαρύς.,ἐκεῖνος ὅς τύμβος δυστυχέω ὅς σός βαρύς,,402.0
Οἰδίπους,κἄνευ θεοῦ τις τοῦτό γ᾽ ἂν γνώμῃ μάθοι.,ἄνευ θεάομαι τίς οὗτος γε ἄν γνώμη μανθάνω,,403.0
Ἰσμήνη,τούτου χάριν τοίνυν σε προσθέσθαι πέλας,οὗτος Χάρις τοίνυν σός προστίθημι πέλας,,404.0
Ἰσμήνη,"χώρας θέλουσι, μηδ᾽ ἵν᾽ ἂν σαυτοῦ κρατοῖς.",χώρα ἐθέλω Μῆδος ἵνα ἄν κρατέω,405,405.0
Οἰδίπους,ἦ καὶ κατασκιῶσι Θηβαίᾳ κόνει;,εἰμί καί κατασκέω Θηβαῖος κόνις,,406.0
Ἰσμήνη,"ἀλλ᾽ οὐκ ἐᾷ τοὔμφυλον αἷμά σ᾽, ὦ πάτερ.",ἄλλος οὐ ἐάω ἔμφυλος αἷμα σός εἰμί πατήρ,,407.0
Οἰδίπους,οὐκ ἆρ᾽ ἐμοῦ γε μὴ κρατήσωσίν ποτε.,οὐ ἄρα ἐγώ γε μή κρατέω πότε,,408.0
Ἰσμήνη,ἔσται ποτ᾽ ἆρα τοῦτο Καδμείοις βάρος.,εἰμί πότε ἄρα οὗτος Καδμεῖος βάρος,,409.0
Οἰδίπους,"ποίας φανείσης, ὦ τέκνον, συναλλαγῆς;",Ποίας φαίνω εἰμί τέκνον συναλλάσσω,410,410.0
Ἰσμήνη,"τῆς σῆς ὑπ᾽ ὀργῆς, σοῖς ὅταν στῶσιν τάφοις.",ὁ σής ὑπό ὀργάω σός ὅταν ἵστημι τάφος,,411.0
Οἰδίπους,"ἃ δ᾽ ἐννέπεις, κλύουσα τοῦ λέγεις, τέκνον;",ὅς δέ ἐνέπω κλύω ὁ λέγω τέκνον,,412.0
Ἰσμήνη,ἀνδρῶν θεωρῶν Δελφικῆς ἀφ᾽ ἑστίας.,ἀνδρόω θεωρέω Δελφικός Ἆπις Ἑστία,,413.0
Οἰδίπους,καὶ ταῦτ᾽ ἐφ᾽ ἡμῖν Φοῖβος εἰρηκὼς κυρεῖ;,καί οὗτος ἐπί ἐγώ Φοῖβος ἐρῶ κῦρος,,414.0
Ἰσμήνη,ὥς φασιν οἱ μολόντες εἰς Θήβης πέδον.,ὅς φάσις ἕ βλώσκω εἶμι Θήβη μέτειμι,415,415.0
Οἰδίπους,παίδων τις οὖν ἤκουσε τῶν ἐμῶν τάδε;,παῖς τίς οὖν ἀκούω ὁ ἐμέω ὅδε,,416.0
Ἰσμήνη,"ἄμφω γ᾽ ὁμοίως, κἀξεπίστασθον καλῶς.",ἄμφω γε ὅμοιος ἐφίστημι κάλως,,417.0
Οἰδίπους,"κᾆθ᾽ οἱ κάκιστοι τῶνδ᾽ ἀκούσαντες, πάρος",ἀίτας ἕ κακός ὅδε ἀκούω Πάρος,,418.0
Οἰδίπους,τοὐμοῦ πόθου προύθεντο τὴν τυραννίδα;,ἐγώ πόθος προτίθημι ὁ τυραννίς,,419.0
Ἰσμήνη,"ἀλγῶ κλύουσα ταῦτ᾽ ἐγώ, φέρω δ᾽ ὅμως.",ἀλγέω κλύω οὗτος ἐγώ φέρω δέ ὅμως,420,420.0
Οἰδίπους,ἀλλ᾽ οἱ θεοί σφιν μήτε τὴν πεπρωμένην,ἄλλος ἕ θέω σφεῖς μήτε ὁ πόρω,,421.0
Οἰδίπους,"ἔριν κατασβέσειαν, ἔν τ᾽ ἐμοὶ τέλος",ἔρις κατασβέννυμι ἐν σύ ἐγώ τέλος,,422.0
Οἰδίπους,"αὐτοῖν γένοιτο τῆσδε τῆς μάχης πέρι,",αὐτός γίγνομαι ὅδε ὁ μάχη περί,,423.0
Οἰδίπους,ἧς νῦν ἔχονται κἀπαναίρονται δόρυ:,εἷς νῦν ἔχω ἐπαναίρω δόρυ,,424.0
Οἰδίπους,ὡς οὔτ᾽ ἂν ὃς νῦν σκῆπτρα καὶ θρόνους ἔχει,ὅς οὔτε ἄν ὅς νῦν σκῆπτρον καί θρόνος ἔχις,425,425.0
Οἰδίπους,μείνειεν οὔτ᾽ ἂν οὑξεληλυθὼς πάλιν,μένω οὔτε ἄν ἐξέρχομαι πάλιν,,426.0
Οἰδίπους,ἔλθοι ποτ᾽ αὖθις:  οἵ γε τὸν φύσαντ᾽ ἐμὲ,ἔρχομαι πότε αὖθις ἕ γε ὁ φύσας ἐγώ,,427.0
Οἰδίπους,οὕτως ἀτίμως πατρίδος ἐξωθούμενον,οὕτως ἄτιμος πατρίς ἐξωθέω,,428.0
Οἰδίπους,"οὐκ ἔσχον οὐδ᾽ ἤμυναν, ἀλλ᾽ ἀνάστατος",οὐ ἔχω οὐδέ ἀμύνω ἄλλος ἀνάστατος,,429.0
Οἰδίπους,αὐτοῖς ἐπέμφθην κἀξεκηρύχθην φυγάς.,αὐτός πέμπω ἐκκηρύσσω φυγάς,430,430.0
Οἰδίπους,εἴποις ἂν ὡς θέλοντι τοῦτ᾽ ἐμοὶ τότε,εἶπον ἄν ὅς ἐθέλω οὗτος ἐγώ τότε,,431.0
Οἰδίπους,πόλις τὸ δῶρον εἰκότως κατῄνεσεν.,πόλις ὁ δῶρον ἐοικότως καταινέω,,432.0
Οἰδίπους,"οὐ δῆτ᾽, ἐπεί τοι τὴν μὲν αὐτίχ᾽ ἡμέραν,",οὐ δέομαι ἔπειμι ὁ ὁ μέν αὐτίκα ἥμερος,,433.0
Οἰδίπους,"ὁπηνίκ᾽ ἔζει θυμός, ἥδιστον δέ μοι",ὁπηνίκα ζέω θύμον ἡδύς δέ ἐγώ,,434.0
Οἰδίπους,"τὸ κατθανεῖν ἦν καὶ τὸ λευσθῆναι πέτροις,",ὁ καταθνήσκω ἐάν καί ὁ λεύω πέτρος,435,435.0
Οἰδίπους,οὐδεὶς ἔρωτ᾽ ἐς τόνδ᾽ ἐφαίνετ᾽ ὠφελῶν:,οὐδείς ἔρως εἰς ὅδε φαίνω ὠφελέω,,436.0
Οἰδίπους,"χρόνῳ δ᾽, ὅτ᾽ ἤδη πᾶς ὁ μόχθος ἦν πέπων,",χρόνος δέ ὅστε ἤδη πᾶς ὅς μόχθος ἐάν πέπων,,437.0
Οἰδίπους,κἀμάνθανον τὸν θυμὸν ἐκδραμόντα μοι,μανθάνω ὁ θύμον ἐκτρέχω ἐγώ,,438.0
Οἰδίπους,"μείζω κολαστὴν τῶν πρὶν ἡμαρτημένων,",μέγας κολαστής ὁ πρίν ἁμαρτάνω,,439.0
Οἰδίπους,τὸ τηνίκ᾽ ἤδη τοῦτο μὲν πόλις βίᾳ,ὁ τηνίκα ἤδη οὗτος μέν πόλις βία,440,440.0
Οἰδίπους,"ἤλαυνέ μ᾽ ἐκ γῆς χρόνιον, οἱ δ᾽ ἐπωφελεῖν,",ἐλαύνω ἐγώ ἐκ γῆ χρόνιος ἕ δέ ἐπωφελέω,,441.0
Οἰδίπους,"οἱ τοῦ πατρός, τῷ πατρὶ δυνάμενοι, τὸ δρᾶν",ἕ ὁ πατήρ ὁ πατήρ δύναμαι ὁ δράω,,442.0
Οἰδίπους,"οὐκ ἠθέλησαν, ἀλλ᾽ ἔπους σμικροῦ χάριν",οὐ ἐθέλω ἄλλος ἔπος μικρός Χάρις,,443.0
Οἰδίπους,φυγάς σφιν ἔξω πτωχὸς ἠλώμην ἀεί.,φυγάς σφεῖς ἔξεστι πτωχός ἀλάομαι ἀεί,,444.0
Οἰδίπους,"ἐκ ταῖνδε δ᾽, οὔσαιν παρθένοιν, ὅσον φύσις",ἐκ ὅδε δέ εἰμί παρθένος ὅσος φύσις,445,445.0
Οἰδίπους,"δίδωσιν αὐταῖν, καὶ τροφὰς ἔχω βίου",δίδημι αὐτός καί τροφεύς ἔχω βίος,,446.0
Οἰδίπους,καὶ γῆς ἄδειαν καὶ γένους ἐπάρκεσιν:,καί γῆ ἄδεια καί γένος ἐπάρκεσις,,447.0
Οἰδίπους,τὼ δ᾽ ἀντὶ τοῦ φύσαντος εἱλέσθην θρόνους,ὁ δέ ἀντί ὁ φύσας αἱρέω θρόνος,,448.0
Οἰδίπους,καὶ σκῆπτρα κραίνειν καὶ τυραννεύειν χθονός.,καί σκῆπτρον κραίνω καί τυραννεύω χθών,,449.0
Οἰδίπους,"ἀλλ᾽ οὔ τι μὴ λάχωσι τοῦδε συμμάχου,",ἄλλος οὐ τίς μή λαγχάνω ὅδε σύμμαχος,450,450.0
Οἰδίπους,οὐδέ σφιν ἀρχῆς τῆσδε Καδμείας ποτὲ,οὐδέ σφεῖς ἀρχή ὅδε Καδμεῖος πότε,,451.0
Οἰδίπους,"ὄνησις ἥξει:  τοῦτ᾽ ἐγῷδα, τῆσδέ τε",ὄνησις ἥκω οὗτος οἶδα ὅδε σύ,,452.0
Οἰδίπους,μαντεῖ᾽ ἀκούων συννοῶν τε τἀξ ἐμοῦ,μαντεία ἀκοή σύννοος σύ ἐξ ἐγώ,,453.0
Οἰδίπους,παλαίφαθ᾽ ἁμοὶ Φοῖβος ἤνυσέν ποτε.,παλαίφατος ἁμός Φοῖβος ἀνύω πότε,,454.0
Οἰδίπους,πρὸς ταῦτα καὶ Κρέοντα πεμπόντων ἐμοῦ,πρός οὗτος καί κρέων πέμπω ἐγώ,455,455.0
Οἰδίπους,"μαστῆρα, κεἴ τις ἄλλος ἐν πόλει σθένει.",μαστήρ εἰ τίς ἄλλος ἐν πόλις σθένος,,456.0
Οἰδίπους,"ἐὰν γὰρ ὑμεῖς, ὦ ξένοι, θέληθ᾽ ὁμοῦ",ἐάν γάρ σύ εἰμί ξένος ἐθέλω ὁμός,,457.0
Οἰδίπους,προστάτισι ταῖς σεμναῖσι δημούχοις θεαῖς,πρόστατις ὁ σεμνός δημοῦχος θέα,,458.0
Οἰδίπους,"ἀλκὴν ποεῖσθαι, τῇδε τῇ πόλει μέγαν",ἄλκη2 ποιέω ὅδε ὁ πόλις Μέγης,,459.0
Οἰδίπους,"σωτῆρ᾽ ἀρεῖσθε, τοῖς δ᾽ ἐμοῖς ἐχθροῖς πόνους.",σωτήρ ἀείρω ὁ δέ ἐμέω ἐχθρός πόνος,460,460.0
Χορός,"ἐπάξιος μέν, Οἰδίπους, κατοικτίσαι,",ἐπάξιος μέν Οἰδίπους κατοικτίζω,,461.0
Χορός,αὐτός τε παῖδές θ᾽ αἵδ᾽:  ἐπεὶ δὲ τῆσδε γῆς,αὐτός σύ παῖς σύ ὅδε ἔπειμι δέ ὅδε γῆ,,462.0
Χορός,"σωτῆρα σαυτὸν τῷδ᾽ ἐπεμβάλλεις λόγῳ,",σωτήρ ὅδε ἐπεμβάλλω λόγος,,463.0
Χορός,παραινέσαι σοι βούλομαι τὰ σύμφορα.,παραινέω σός βούλομαι ὁ σύμφορος,,464.0
Οἰδίπους,"ὦ φίλταθ᾽, ὡς νῦν πᾶν τελοῦντι προξένει.",εἰμί φίλτατος ὅς νῦν Πάν τέλλω προξενέω,465,465.0
Χορός,"θοῦ νῦν καθαρμὸν τῶνδε δαιμόνων, ἐφ᾽ ἃς",θέω νῦν καθαρμός ὅδε δαίμων ἐπί ἕως,,466.0
Χορός,τὸ πρῶτον ἵκου καὶ κατέστειψας πέδον.,ὁ πρότερος ἱκνέομαι καί καταστείβω μέτειμι,,467.0
Οἰδίπους,"τρόποισι ποίοις; ὦ ξένοι, διδάσκετε.",τρόπος ποῖος εἰμί ξένος διδάσκω,,468.0
Χορός,πρῶτον μὲν ἱερὰς ἐξ ἀειρύτου χοὰς,πρότερος μέν ἱερά ἐξ ἀείρυτος χοή,,469.0
Χορός,"κρήνης ἐνεγκοῦ,  δι᾽ ὁσίων χειρῶν θιγών.",κρήνη φέρω Δίη ὅσιος Χείρων θιγγάνω,470,470.0
Οἰδίπους,ὅταν δὲ τοῦτο χεῦμ᾽ ἀκήρατον λάβω;,ὅταν δέ οὗτος χάω ἀκήρατος λάπτω,,471.0
Χορός,"κρατῆρές εἰσιν, ἀνδρὸς εὔχειρος τέχνη,",κρατήρ εἴσειμι ἀνήρ εὔχειρ τέχνη,,472.0
Χορός,ὧν κρᾶτ᾽ ἔρεψον καὶ λαβὰς ἀμφιστόμους.,ὅς κράς ἐρέφω καί λαβή ἀμφίστομος,,473.0
Οἰδίπους,"θαλλοῖσιν ἢ κρόκαισιν, ἢ ποίῳ τρόπῳ;",θάλλω εἰμί κρόκη εἰμί ποῖος τρόπος,,474.0
Χορός,οἰός γε νεαρᾶς νεοπόκῳ μαλλῷ λαβών.,ὄις γε νεαρός νεόποκος μαλλός λαβή,475,475.0
Οἰδίπους,εἶεν:  τὸ δ᾽ ἔνθεν ποῖ τελευτῆσαί με χρή;,εἶεν ὁ δέ ἔνθεν ποι τελευτάω ἐγώ χράω,,476.0
Χορός,χοὰς χέασθαι στάντα πρὸς πρώτην ἕω.,χοή χέω ἵστημι πρός πρότερος ἑός,,477.0
Οἰδίπους,ἦ τοῖσδε κρωσσοῖς οἷς λέγεις χέω τάδε;,εἰμί ὅδε κρωσσός ὅς λέγω χάω ὅδε,,478.0
Χορός,τρισσάς γε πηγάς:  τὸν τελευταῖον δ᾽ ὅλον.,τρίζω γε πηγάς ὁ τελευταῖος δέ ὅλοξ,,479.0
Οἰδίπους,τοῦ τόνδε πλήσας θῶ; δίδασκε καὶ τόδε.,ὁ ὅδε πίμπλημι θάομαι διδάσκω καί ὅδε,480,480.0
Χορός,"ὕδατος, μελίσσης:  μηδὲ προσφέρειν μέθυ.",ὕδωρ μέλισσα Μῆδος προσφέρω μέθυ,,481.0
Οἰδίπους,ὅταν δὲ τούτων γῆ μελάμφυλλος τύχῃ;,ὅταν δέ οὗτος γῆ μελάμφυλλος τύχη,,482.0
Χορός,τρὶς ἐννέ᾽ αὐτῇ κλῶνας ἐξ ἀμφοῖν χεροῖν,τρίς ἐνεός αὐτός κλών ἐξ ἄμφω χείρ,,483.0
