Name,Speech,Lemmas,verse_number,inferred_verse_number
Φύλαξ,"ὁ δρῶν σ᾽ ἀνιᾷ τὰς φρένας, τὰ δ᾽ ὦτ᾽ ἐγώ.",ὅς δράω σός ἀνία ὁ φρήν ὁ δέ οὖς ἐγώ,,319.0
Κρέων,οἴμ᾽ ὡς λάλημα δῆλον ἐκπεφυκὸς εἶ.,οἴμη ὅς λάλημα Δῆλος ἐκφύω εἰ,320,320.0
Φύλαξ,οὔκουν τό γ᾽ ἔργον τοῦτο ποιήσας ποτέ.,οὔκουν ὁ γε ἔργνυμι οὗτος ποιέω πότε,,321.0
Κρέων,καὶ ταῦτ᾽ ἐπ᾽ ἀργύρῳ γε τὴν ψυχὴν προδούς.,καί οὗτος ἐπί ἄργυρος γε ὁ ψύχω προδίδωμι,,322.0
Φύλαξ,φεῦ:,φεῦ,,323.0
Φύλαξ,ἦ δεινὸν ᾧ δοκῇ γε καὶ ψευδῆ δοκεῖν.,εἰμί δεῖνος ὅς δοκάζω γε καί ψεῦδις δοκέω,,324.0
Κρέων,κόμψευέ νυν τὴν δόξαν:  εἰ δὲ ταῦτα μὴ,κομψεύω νῦν ὁ δόξα εἰ δέ οὗτος μή,,325.0
Κρέων,"φανεῖτέ μοι τοὺς δρῶντας, ἐξερεῖθ᾽ ὅτι",φαίνω ἐγώ ὁ δράω ἐξεράω ὅστις,325,325.5
Κρέων,τὰ δειλὰ κέρδη πημονὰς ἐργάζεται.,ὁ δείλη κέρδος πήμων ἐργάζομαι,,326.0
Φύλαξ,ἀλλ᾽ εὑρεθείη μὲν μάλιστ᾽:  ἐὰν δέ τοι,ἄλλος εὑρίσκω μέν μάλιστα ἐάν δέ ὁ,,327.0
Φύλαξ,"ληφθῇ τε καὶ μή, τοῦτο γὰρ τύχη κρινεῖ,",λαμβάνω σύ καί μή οὗτος γάρ τύχη κρίνον,,328.0
Φύλαξ,οὐκ ἔσθ᾽ ὅπως ὄψει σὺ δεῦρ᾽ ἐλθόντα με:,οὐ ἔσθω ὅπως ὁράω σύ δεῦρο ἔρχομαι ἐγώ,,329.0
Φύλαξ,καὶ νῦν γὰρ ἐκτὸς ἐλπίδος γνώμης τ᾽ ἐμῆς,καί νῦν γάρ ἐκτός ἐλπίς γνώμη σύ ἐμέω,330,330.0
Φύλαξ,σωθεὶς ὀφείλω τοῖς θεοῖς πολλὴν χάριν.,σώζω ὀφέλλω ὁ θέω πολύς Χάρις,,331.0
Χορός,πολλὰ τὰ δεινὰ κοὐδὲν ἀνθρώπου δεινότερον πέλει.,πολύς ὁ δεῖνα οὐδείς ἄνθρωπος δεινός πέλω,,332.0
Χορός,τοῦτο καὶ πολιοῦ πέραν πόντου χειμερίῳ νότῳ,οὗτος καί πόλιον πέρα πόντος χειμέριος νότος,335,335.0
Χορός,"χωρεῖ, περιβρυχίοισιν",χωρέω περιβρύχιος,,336.0
Χορός,περῶν ὑπ᾽ οἴδμασιν.,πέρα ὑπό οἶδμα,,337.0
Χορός,"θεῶν τε τὰν ὑπερτάταν, Γᾶν",θέα σύ ὁ ὑπέρ γῆ,,338.0
Χορός,"ἄφθιτον, ἀκαμάταν, ἀποτρύεται",ἄφθιτος ἀκάματος ἀποτρύω,,339.0
Χορός,ἰλλομένων ἀρότρων ἔτος εἰς ἔτος,εἴλω ἄροτρον ἔτος εἶμι ἔτος,,340.0
Χορός,ἱππείῳ γένει πολεύων.,ἵππειος γένος πολεύω,340,340.5
Χορός,κουφονόων τε φῦλον ὀρνίθων ἀμφιβαλὼν ἄγει,κουφόνοος σύ φῦλον ὄρνις ἀμφιβάλλω ἄγνυμι,,341.0
Χορός,καὶ θηρῶν ἀγρίων ἔθνη πόντου τ᾽ εἰναλίαν φύσιν,καί θήρ ἄγριος ἔθνος πόντος σύ ἐνάλιος φύς,345,345.0
Χορός,"σπείραισι δικτυοκλώστοις,",σπείρω δικτυόκλωστος,,346.0
Χορός,περιφραδὴς ἀνήρ:,περιφραδής ἀνήρ,,347.0
Χορός,κρατεῖ δὲ μηχαναῖς ἀγραύλου,κράτος δέ μηχανή ἄγραυλος,,348.0
Χορός,"θηρὸς ὀρεσσιβάτα, λασιαύχενά θ᾽",θήρ ὀρεσσιβάτης λασιαύχην σύ,350,350.0
Χορός,ἵππον ὀχμάζεται ἀμφὶ λόφον ζυγῶν,ἵππος ὀχμάζω ἀμφί λόφος ζυγέω,,351.0
Χορός,οὔρειόν τ᾽ ἀκμῆτα ταῦρον.,ὄρειος σύ ἄκμητος ταῦρος,,352.0
Χορός,καὶ φθέγμα καὶ ἀνεμόεν φρόνημα καὶ ἀστυνόμους,καί φθέγμα καί ἠνεμόεις φρόνημα καί ἀστυνόμος,355,355.0
Χορός,ὀργὰς ἐδιδάξατο καὶ δυσαύλων,ὀργάς διδάσκω καί δύσαυλος,,356.0
Χορός,πάγων ὑπαίθρεια καὶ δύσομβρα φεύγειν βέλη,πάγη καί δύσομβρος φεύγω βέλος,,357.0
Χορός,παντοπόρος: ἄπορος ἐπ᾽ οὐδὲν ἔρχεται,παντοπόρος ἄπορος ἐπί οὐδείς ἔρχομαι,,358.0
Χορός,τὸ μέλλον: Ἅιδα μόνον φεῦξιν οὐκ ἐπάξεται:,ὁ μέλλω Ἅιδης μόνος φεῦξις οὐ ἐπάγνυμι,360,360.0
Χορός,νόσων δ᾽ ἀμηχάνων φυγὰς ξυμπέφρασται.,νόσος δέ ἀμήχανος φυγάς συμφράζομαι,,361.0
Χορός,σοφόν τι τὸ μηχανόεν τέχνας ὑπὲρ ἐλπίδ᾽ ἔχων,σοφός τίς ὁ μηχανόεις τέχνη ὑπέρ ἐλπίς ἔχω,365,365.0
Χορός,"τοτὲ μὲν κακόν, ἄλλοτ᾽ ἐπ᾽ ἐσθλὸν ἕρπει,",τότε μέν κακός ἄλλοτε ἐπί ἐσθλός ἕρπω,,366.0
Χορός,"νόμους γεραίρων χθονὸς θεῶν τ᾽ ἔνορκον δίκαν,",νόμος γέραιρα χθών θέα σύ ἔνορκος δίκη,,367.0
Χορός,ὑψίπολις:  ἄπολις ὅτῳ τὸ μὴ καλὸν,ὑψίπολις ἄπολις ὅστις ὁ μή κάλως,370,370.0
Χορός,ξύνεστι τόλμας χάριν.  μήτ᾽ ἐμοὶ παρέστιος,σύνειμι τόλμα Χάρις μάομαι ἐγώ παρέστιος,,371.0
Χορός,γένοιτο μήτ᾽ ἴσον φρονῶν ὃς τάδ᾽ ἔρδει.,γίγνομαι μάομαι Ἶσος φρονέω ὅς ὅδε ἔρδω,375,375.0
Χορός,ἐς δαιμόνιον τέρας ἀμφινοῶ,εἰς δαιμόνιον τέρας ἀμφίνοος,,376.0
Χορός,τόδε:  πῶς εἰδὼς ἀντιλογήσω,ὅδε πῶς εἰδοί ἀντιλογέω,,377.0
Χορός,τήνδ᾽ οὐκ εἶναι παῖδ᾽ Ἀντιγόνην.,ὅδε οὐ εἰμί παῖς,,378.0
Χορός,ὦ δύστηνος,εἰμί δύστηνος,,379.0
Χορός,"καὶ δυστήνου πατρὸς Οἰδιπόδα,",καί δύστηνος πατήρ Οἰδίπους,380,380.0
Χορός,τί ποτ᾽;   οὐ δή που σέ γ᾽ ἀπιστοῦσαν,τίς πότε οὐ Δεύς πού σός γε ἀπιστέω,,381.0
Χορός,τοῖς βασιλείοισιν ἄγουσι νόμοις,ὁ βασίλειον ἄγνυμι νόμος,,382.0
Χορός,καὶ ἐν ἀφροσύνῃ καθελόντες;,καί ἐν ἀφροσύνη καθαιρέω,,383.0
Φύλαξ,ἥδ᾽ ἔστ᾽ ἐκείνη τοὔργον ἡ 'ξειργασμένη:,ἡδύς ἔστε ἐκεῖνος ἔργνυμι ἧ ἐξεργάζομαι,,384.0
Φύλαξ,τήνδ᾽ εἵλομεν θάπτουσαν.  ἀλλὰ ποῦ Κρέων;,ὅδε αἱρέω θάπτω ἄλλος πού κρέας,385,385.0
Χορός,ὅδ᾽ ἐκ δόμων ἄψορρος εἰς δέον περᾷ.,ὅδε ἐκ δόμος ἄψορρος εἶμι δέον πέρα,,386.0
Κρέων,τί δ᾽ ἔστι; ποίᾳ ξύμμετρος προὔβην τύχῃ;,τίς δέ εἰμί πόα σύμμετρος προβαίνω τύχη,,387.0
Φύλαξ,"ἄναξ, βροτοῖσιν οὐδέν ἔστ᾽ ἀπώμοτον.",Ἄνακες βρότος οὐδείς ἔστε ἀπώμοτος,,388.0
Φύλαξ,ψεύδει γὰρ ἡ 'πίνοια τὴν γνώμην:  ἐπεὶ,ψεύδω γάρ ἧ ἐπίνοια ὁ γνώμη ἔπειμι,,389.0
Φύλαξ,σχολῇ ποθ᾽ ἥξειν δεῦρ᾽ ἂν ἐξηύχουν ἐγὼ,σχολάζω πόθι ἥκω δεῦρο ἄν ἐξαυχέω ἐγώ,390,390.0
Φύλαξ,ταῖς σαῖς ἀπειλαῖς αἷς ἐχειμάσθην τότε,ὁ σός ἀπειλέω ὅς χειμάω τότε,,391.0
Φύλαξ,ἀλλ᾽ ἡ γὰρ ἐκτὸς καὶ παρ᾽ ἐλπίδας χαρὰ,ἄλλος ἧ γάρ ἐκτός καί Πάρις ἐλπίς χαρά,,392.0
Φύλαξ,"ἔοικεν ἄλλῃ μῆκος οὐδὲν ἡδονῇ,",ἔοικα ἄλλῃ μῆκος οὐδείς ἡδονή,,393.0
Φύλαξ,"ἥκω, δι᾽ ὅρκων καίπερ ὢν ἀπώμοτος,",ἥκω Δίη ὅρκος καίπερ εἰμί ἀπώμοτος,,394.0
Φύλαξ,"κόρην ἄγων τήνδ᾽, ἣ καθῃρέθη τάφον",Κόρα ἄγη ὅδε ἧ καθαιρέω Τάφος,395,395.0
Φύλαξ,"κοσμοῦσα.  κλῆρος ἐνθάδ᾽ οὐκ ἐπάλλετο,",κοσμέω κλῆρος ἐνθάδε οὐ ἐφάλλομαι,,396.0
Φύλαξ,"ἀλλ᾽ ἔστ᾽ ἐμὸν θοὔρμαιον, οὐκ ἄλλου, τόδε.",ἄλλος ἔστε ἐμός ἕρμαιον οὐ ἄλλος ὅδε,,397.0
Φύλαξ,"καὶ νῦν, ἄναξ, τήνδ᾽ αὐτός, ὡς θέλεις, λαβὼν",καί νῦν Ἄνακες ὅδε αὐτός ὅς ἐθέλω λαβή,,398.0
Φύλαξ,καὶ κρῖνε κἀξέλεγχ᾽:  ἐγὼ δ᾽ ἐλεύθερος,καί κρίνω ἐξελέγχω ἐγώ δέ ἐλεύθερος,,399.0
Φύλαξ,δίκαιός εἰμι τῶνδ᾽ ἀπηλλάχθαι κακῶν.,δίκαιος εἶμι ὅδε ἀπαλλαξείω κάκη,400,400.0
Κρέων,ἄγεις δὲ τήνδε τῷ τρόπῳ πόθεν λαβών;,ἄγνυμι δέ ὅδε ὁ τρόπος πίνω λαβή,,401.0
Φύλαξ,αὕτη τὸν ἄνδρ᾽ ἔθαπτε:  πάντ᾽ ἐπίστασαι.,οὗτος ὁ ἀνδρίς θάπτω πάντῃ ἐφίστημι,,402.0
Κρέων,ἦ καὶ ξυνίης καὶ λέγεις ὀρθῶς ἃ φῄς;,εἰμί καί συνίημι καί λέγω ὀρθός ὅς φημί,,403.0
Φύλαξ,ταύτην γ᾽ ἰδὼν θάπτουσαν ὃν σὺ τὸν νεκρὸν,οὗτος γε Ἴδη θάπτω ὅς σύ ὁ νεκρός,,404.0
Φύλαξ,ἀπεῖπας.  ἆρ᾽ ἔνδηλα καὶ σαφῆ λέγω;,ἀπεῖπον ἄρα ἔνδηλος καί σαφής λέγος,405,405.0
Κρέων,καὶ πῶς ὁρᾶται κἀπίληπτος ᾑρέθη;,καί πῶς ὁράω ἐπίληπτος αἱρέω,,406.0
Φύλαξ,"τοιοῦτον ἦν τὸ πρᾶγμ᾽.  ὅπως γὰρ ἥκομεν,",τοιοῦτος ἐάν ὁ πρᾶγμα ὅπως γάρ ἥκω,,407.0
Φύλαξ,"πρὸς σοῦ τὰ δείν᾽ ἐκεῖν᾽ ἐπηπειλημένοι,",πρός σεύω ὁ δεῖνα ἐκεῖνος ἐπαπειλέω,,408.0
Φύλαξ,"πᾶσαν κόνιν σήραντες, ἣ κατεῖχε τὸν",πάσσω κόνις σαίρω ἧ κατέχω ὁ,,409.0
Φύλαξ,"νέκυν, μυδῶν τε σῶμα γυμνώσαντες εὖ,",νέκυς μύδος σύ σῶμα γυμνόω εὖ,410,410.0
Φύλαξ,"καθήμεθ᾽ ἄκρων ἐκ πάγων ὑπήνεμοι,",κάθημαι ἄκρα ἐκ πάγη ὑπήνεμος,,411.0
Φύλαξ,"ὀσμὴν ἀπ᾽ αὐτοῦ μὴ βάλοι πεφευγότες,",ὀσμή Ἆπις αὐτός μή βάλλω φεύγω,,412.0
Φύλαξ,ἐγερτὶ κινῶν ἄνδρ᾽ ἀνὴρ ἐπιρρόθοις,ἐγερτί κινέω ἀνδρίς ἀνήρ ἐπίρροθος,,413.0
Φύλαξ,"κακοῖσιν, εἴ τις τοῦδ᾽ ἀκηδήσοι πόνου.",κακός εἰ τίς ὅδε ἀκηδέω πόνος,,414.0
Φύλαξ,"χρόνον τάδ᾽ ἦν τοσοῦτον, ἔστ᾽ ἐν αἰθέρι",χρόνος ὅδε ἐάν τοσοῦτος ἔστε ἐν αἰθήρ,415,415.0
Φύλαξ,μέσῳ κατέστη λαμπρὸς ἡλίου κύκλος,μέσος καθίστημι λαμπρός ἥλιος κύκλος,,416.0
Φύλαξ,καὶ καῦμ᾽ ἔθαλπε:  καὶ τότ᾽ ἐξαίφνης χθονὸς,καί καῦμα θάλπω καί τότε ἐξαίφνης χθών,,417.0
Φύλαξ,"τυφὼς ἀείρας σκηπτόν οὐράνιον ἄχος,",Τυφώς ἀείρω σκήπτω οὐράνιος ἄχος,,418.0
Φύλαξ,"πίμπλησι πεδίον, πᾶσαν αἰκίζων φόβην",πίμπλημι μέτειμι πάσσω αἰκίζω φόβη,,419.0
Φύλαξ,"ὕλης πεδιάδος, ἐν δ᾽ ἐμεστώθη μέγας",Ὕλη πεδιάς ἐν δέ μεστόω Μέγης,420,420.0
Φύλαξ,αἰθήρ:  μύσαντες δ᾽ εἴχομεν θείαν νόσον.,αἰθήρ μύω δέ ἔχω θεία νόσος,,421.0
Φύλαξ,"καὶ τοῦδ᾽ ἀπαλλαγέντος ἐν χρόνῳ μακρῷ,",καί ὅδε ἀπαλλάσσω ἐν χρόνος μακρός,,422.0
Φύλαξ,"ἡ παῖς ὁρᾶται, κἀνακωκύει πικρᾶς",ἧ πᾶς ὁράω ἀνακωκύω πίκρα,,423.0
Φύλαξ,"ὄρνιθος ὀξὺν φθόγγον, ἐς ὅταν κενῆς",ὄρνις ὀξύς φθόγγος εἰς ὅταν κενός,,424.0
Φύλαξ,εὐνῆς νεοσσῶν ὀρφανὸν βλέψῃ λέχος.,εὐνάω νεοσσός ὀρφανός βλέπω λέχος,425,425.0
Φύλαξ,"οὕτω δὲ χαὔτη, ψιλὸν ὡς ὁρᾷ νέκυν,",οὕτως δέ οὗτος πτίλον ὅς ὁράω νέκυς,,426.0
Φύλαξ,"γόοισιν ἐξῴμωξεν, ἐκ δ᾽ ἀρὰς κακὰς",γόος ἐξοιμώζω ἐκ δέ ἀρά κάκη,,427.0
Φύλαξ,ἠρᾶτο τοῖσι τοὔργον ἐξειργασμένοις.,ἀράομαι ὁ ἔργνυμι ἐξεργάζομαι,,428.0
Φύλαξ,"καὶ χερσὶν εὐθὺς διψίαν φέρει κόνιν,",καί χείρ εὐθύς δίψιος φέρω κόνις,,429.0
Φύλαξ,ἔκ τ᾽ εὐκροτήτου χαλκέας ἄρδην πρόχου,ἐκ σύ εὐκρότητος χάλκεος ἄρδην πρόχοος,430,430.0
Φύλαξ,χοαῖσι τρισπόνδοισι τὸν νέκυν στέφει.,χοή τρίσπονδος ὁ νέκυς στέφος,,431.0
Φύλαξ,"χἠμεῖς ἰδόντες ἱέμεσθα, σὺν δέ νιν",ἐγώ εἶδον ἵημι σύν δέ νιν,,432.0
Φύλαξ,"θηρώμεθ᾽ εὐθὺς οὐδὲν ἐκπεπληγμένην,",θηράω εὐθύς οὐδείς ἐκπλήσσω,,433.0
Φύλαξ,καὶ τάς τε πρόσθεν τάς τε νῦν ἠλέγχομεν,καί ὁ σύ πρόσθεν ὁ σύ νῦν ἐλέγχω,,434.0
Φύλαξ,"πράξεις:  ἄπαρνος δ᾽ οὐδενὸς καθίστατο,",πράσσω ἄπαρνος δέ οὐδείς καθίστημι,435,435.0
Φύλαξ,ἅμ᾽ ἡδέως ἔμοιγε κἀλγεινῶς ἅμα.,ἅμα ἡδέως ἐγώ ἀλγεινός ἅμα,,436.0
Φύλαξ,τὸ μὲν γὰρ αὐτὸν ἐκ κακῶν πεφευγέναι,ὁ μέν γάρ αὐτός ἐκ κάκη φεύγω,,437.0
Φύλαξ,"ἥδιστον, ἐς κακὸν δὲ τοὺς φίλους ἄγειν",ἡδύς εἰς κακός δέ ὁ φίλος ἄγω,,438.0
Φύλαξ,ἀλγεινόν:  ἀλλὰ πάντα ταῦθ᾽ ἥσσω λαβεῖν,ἀλγεινός ἄλλος πάντῃ οὗτος ἕννυμι λαμβάνω,,439.0
Φύλαξ,ἐμοὶ πέφυκε τῆς ἐμῆς σωτηρίας.,ἐγώ φύω ὁ ἐμέω σωτηρία,440,440.0
Κρέων,"σὲ δή, σὲ τὴν νεύουσαν εἰς πέδον κάρα,",σός Δεύς σός ὁ νεύω εἶμι μέτειμι κάρ,,441.0
Κρέων,φὴς ἢ καταρνεῖ μὴ δεδρακέναι τάδε:,φημί εἰμί καταρνέομαι μή δράω ὅδε,,442.0
Ἀντιγόνη,καὶ φημὶ δρᾶσαι κοὐκ ἀπαρνοῦμαι τὸ μή.,καί φῆμις δράω οὐ ἀπαρνέομαι ὁ μή,,443.0
Κρέων,σὺ μὲν κομίζοις ἂν σεαυτὸν ᾖ θέλεις,σύ μέν κομίζω ἄν εἰμί ἐθέλω,,444.0
Κρέων,ἔξω βαρείας αἰτίας ἐλεύθερον:,ἔξεστι βαρύς αἴτιος ἐλεύθερος,445,445.0
Κρέων,"σὺ δ᾽ εἰπέ μοι μὴ μῆκος, ἀλλὰ συντόμως,",σύ δέ εἶπον ἐγώ μή μῆκος ἄλλος σύντομος,,446.0
Κρέων,ᾔδησθα κηρυχθέντα μὴ πράσσειν τάδε;,οἶδα κηρύσσω μή πράσσω ὅδε,,447.0
Ἀντιγόνη,ᾔδη: τί δ᾽ οὐκ ἔμελλον; ἐμφανῆ γὰρ ἦν.,οἶδα τίς δέ οὐ μέλλω ἐμφαίνω γάρ ἐάν,,448.0
Κρέων,καὶ δῆτ᾽ ἐτόλμας τούσδ᾽ ὑπερβαίνειν νόμους;,καί δέομαι τολμάω ὅδε ὑπερβαίνω νόμος,,449.0
Ἀντιγόνη,"οὐ γάρ τί μοι Ζεὺς ἦν ὁ κηρύξας τάδε,",οὐ γάρ τίς ἐγώ Ζεύς ἐάν ὅς κηρύσσω ὅδε,450,450.0
Ἀντιγόνη,οὐδ᾽ ἡ ξύνοικος τῶν κάτω θεῶν Δίκη,οὐδέ ἧ ἔοικα ὁ κάτος θέα δίκη,,451.0
Ἀντιγόνη,τοιούσδ᾽ ἐν ἀνθρώποισιν ὥρισεν νόμους.,τοιόσδε ἐν ἄνθρωπος ὁρίζω νόμος,,452.0
Ἀντιγόνη,οὐδὲ σθένειν τοσοῦτον ᾠόμην τὰ σὰ,οὐδέ σθένω τοσοῦτος οἴομαι ὁ σής,,453.0
Ἀντιγόνη,"κηρύγμαθ᾽, ὥστ᾽ ἄγραπτα κἀσφαλῆ θεῶν",κήρυγμα ὥστε ἄγραπτος ἀσφαλής θέα,,454.0
Ἀντιγόνη,νόμιμα δύνασθαι θνητὸν ὄνθ᾽ ὑπερδραμεῖν.,νόμιμος δύναμαι θνητός εἰμί ὑπερτρέχω,455,455.0
Ἀντιγόνη,"οὐ γάρ τι νῦν γε κἀχθές, ἀλλ᾽ ἀεί ποτε",οὐ γάρ τίς νῦν γε ἔχθω ἄλλος ἀεί πότε,,456.0
Ἀντιγόνη,"ζῇ ταῦτα, κοὐδεὶς οἶδεν ἐξ ὅτου 'φάνη.",ζάω οὗτος οὐδείς οἶδα ἐξ ὅστις φαίνω,,457.0
Ἀντιγόνη,"τούτων ἐγὼ οὐκ ἔμελλον, ἀνδρὸς οὐδενὸς",οὗτος ἐγώ οὐ μέλλω ἀνήρ οὐδείς,,458.0
Ἀντιγόνη,"φρόνημα δείσασ᾽, ἐν θεοῖσι τὴν δίκην",φρόνημα δείδω ἐν θέω ὁ δίκη,,459.0
Ἀντιγόνη,"δώσειν:  θανουμένη γὰρ ἐξῄδη, τί δ᾽ οὔ;",δίδωμι θνήσκω γάρ ἔξοιδα τίς δέ οὐ,460,460.0
Ἀντιγόνη,κεἰ μὴ σὺ προὐκήρυξας.  εἰ δὲ τοῦ χρόνου,εἰ μή σύ προκηρύσσω εἰ δέ ὁ χρόνος,,461.0
Ἀντιγόνη,"πρόσθεν θανοῦμαι, κέρδος αὔτ᾽ ἐγὼ λέγω.",πρόσθεν θνήσκω κέρδος αὖτε ἐγώ λέγος,,462.0
Ἀντιγόνη,ὅστις γὰρ ἐν πολλοῖσιν ὡς ἐγὼ κακοῖς,ὅστις γάρ ἐν πολύς ὅς ἐγώ κακός,,463.0
Ἀντιγόνη,"ζῇ, πῶς ὅδ᾽ Οὐχὶ κατθανὼν κέρδος φέρει;",ζάω πῶς ὅδε οὐ καταθνήσκω κέρδος φέρω,,464.0
Ἀντιγόνη,οὕτως ἔμοιγε τοῦδε τοῦ μόρου τυχεῖν,οὕτως ἐγώ ὅδε ὁ μόρον τυγχάνω,465,465.0
Ἀντιγόνη,"παρ᾽ οὐδὲν ἄλγος:  ἀλλ᾽ ἄν, εἰ τὸν ἐξ ἐμῆς",Πάρις οὐδείς ἄλγος ἄλλος ἄν εἰ ὁ ἐξ ἐμέω,,466.0
Ἀντιγόνη,"μητρὸς θανόντ᾽ ἄθαπτον ἠνσχόμην νέκυν,",μήτηρ θνήσκω ἄθαπτος ἀνέχω νέκυς,,467.0
Ἀντιγόνη,κείνοις ἂν ἤλγουν:  τοῖσδε δ᾽ οὐκ ἀλγύνομαι.,ἐκεῖνος ἄν ἀλγέω ὅδε δέ οὐ ἀλγύνω,,468.0
Ἀντιγόνη,"σοὶ δ᾽ εἰ δοκῶ νῦν μῶρα δρῶσα τυγχάνειν,",σός δέ εἰ δόκος νῦν μωρός δράω τυγχάνω,,469.0
Ἀντιγόνη,σχεδόν τι μώρῳ μωρίαν ὀφλισκάνω.,σχεδόν τίς μωρός μωρία ὀφλισκάνω,470,470.0
Χορός,δηλοῖ τὸ γέννημ᾽ ὠμὸν ἐξ ὠμοῦ πατρὸς,δῆλος ὁ γέννημα ὦμος ἐξ ὦμος πατήρ,,471.0
Χορός,τῆς παιδός.  εἴκειν δ᾽ οὐκ ἐπίσταται κακοῖς.,ὁ παῖς ἔοικα δέ οὐ ἐφίστημι κακός,,472.0
Κρέων,ἀλλ᾽ ἴσθι τοι τὰ σκλήρ᾽ ἄγαν φρονήματα,ἄλλος εἰμί ὁ ὁ σκληρός ἄγαν φρόνημα,,473.0
Κρέων,"πίπτειν μάλιστα, καὶ τὸν ἐγκρατέστατον",πίπτω μάλιστα καί ὁ ἐγκρατής,,474.0
Κρέων,σίδηρον ὀπτὸν ἐκ πυρὸς περισκελῆ,σίδηρον ὀπτός ἐκ πῦρ περισκελής,475,475.0
Κρέων,θραυσθέντα καὶ ῥαγέντα πλεῖστ᾽ ἂν εἰσίδοις:,καί ἀράσσω πλεῖστος ἄν εἶδον,,476.0
Κρέων,σμικρῷ χαλινῷ δ᾽ οἶδα τοὺς θυμουμένους,μικρός χαλινός δέ οἶδα ὁ θυμόω,,477.0
Κρέων,ἵππους καταρτυθέντας:  οὐ γὰρ ἐκπέλει,ἵππος καταρτύω οὐ γάρ ἐκπέλει,,478.0
Κρέων,φρονεῖν μέγ᾽ ὅστις δοῦλός ἐστι τῶν πέλας.,φρονέω Μέγης ὅστις δοῦλος εἰμί ὁ πέλας,,479.0
Κρέων,"αὕτη δ᾽ ὑβρίζειν μὲν τότ᾽ ἐξηπίστατο,",οὗτος δέ ὑβρίζω μέν τότε ἐξεπίσταμαι,480,480.0
Κρέων,νόμους ὑπερβαίνουσα τοὺς προκειμένους:,νόμος ὑπερβαίνω ὁ πρόκειμαι,,481.0
Κρέων,"ὕβρις δ᾽, ἐπεὶ δέδρακεν, ἥδε δευτέρα,",ὕβρις δέ ἔπειμι δράω ὅδε δεύτερος,,482.0
Κρέων,τούτοις ἐπαυχεῖν καὶ δεδρακυῖαν γελᾶν.,οὗτος ἐπαυχέω καί δράω γελάω,,483.0
Κρέων,"ἦ νῦν ἐγὼ μὲν οὐκ ἀνήρ, αὕτη δ᾽ ἀνήρ,",εἰμί νῦν ἐγώ μέν οὐ ἀνήρ οὗτος δέ ἀνήρ,,484.0
Κρέων,εἰ ταῦτ᾽ ἀνατὶ τῇδε κείσεται κράτη.,εἰ οὗτος ἀνατί ὅδε κεῖμαι κράτος,485,485.0
Κρέων,ἀλλ᾽ εἴτ᾽ ἀδελφῆς εἴθ᾽ ὁμαιμονεστέρα,ἄλλος εἴτε ἀδελφή εἴθε ὁμαίμων,,486.0
Κρέων,"τοῦ παντὸς ἡμῖν Ζηνὸς ἑρκείου κυρεῖ,",ὁ πᾶς ἐγώ Ζεύς ἑρκεῖος κῦρος,,487.0
Κρέων,αὐτή τε χἠ ξύναιμος οὐκ ἀλύξετον,αὐτός σύ ἧ σύναιμος οὐ ἀλύσκω,,488.0
Κρέων,μόρου κακίστου: καὶ γὰρ οὖν κείνην ἴσον,μόρον κακός καί γάρ οὖν ἐκεῖνος Ἶσος,,489.0
Κρέων,ἐπαιτιῶμαι τοῦδε βουλεῦσαι τάφου.,ἐπαιτέω ὅδε βουλεύω Τάφος,490,490.0
Κρέων,καί νιν καλεῖτ᾽:  ἔσω γὰρ εἶδον ἀρτίως,καί νιν καλέω ἔσω γάρ εἶδον ἄρτιος,,491.0
Κρέων,λυσσῶσαν αὐτὴν οὐδ᾽ ἐπήβολον φρενῶν.,λυσσάω αὐτός οὐδέ ἐπήβολος φρενόω,,492.0
Κρέων,"φιλεῖ δ᾽ ὁ θυμὸς πρόσθεν, ᾑρῆσθαι κλοπεὺς",φῖλος δέ ὅς θύμον πρόσθεν αἱρέω κλοπεύς,,493.0
Κρέων,τῶν μηδὲν ὀρθῶς ἐν σκότῳ τεχνωμένων:,ὁ μηδείς ὀρθός ἐν σκότος τεχνάομαι,,494.0
Κρέων,μισῶ γε μέντοι χὤταν ἐν κακοῖσί τις,μισέω γε μέντοι ὅταν ἐν κακός τίς,495,495.0
Κρέων,ἁλοὺς ἔπειτα τοῦτο καλλύνειν θέλῃ.,ἁλής ἔπειτα οὗτος καλλύνω ἐθέλω,,496.0
Ἀντιγόνη,θέλεις τι μεῖζον ἢ κατακτεῖναί μ᾽ ἑλών;,ἐθέλω τίς μέγας εἰμί κατακτείνω ἐγώ αἱρέω,,497.0
Κρέων,ἐγὼ μὲν οὐδέν: τοῦτ᾽ ἔχων ἅπαντ᾽ ἔχω.,ἐγώ μέν οὐδείς οὗτος ἔχω ἅπας ἔχω,,498.0
Ἀντιγόνη,τί δῆτα μέλλεις; ὡς ἐμοὶ τῶν σῶν λόγων,τίς δῆτα μέλλω ὅς ἐγώ ὁ σής λόγος,,499.0
Ἀντιγόνη,ἀρεστὸν οὐδὲν μηδ᾽ ἀρεσθείη ποτέ:,ἀρεστός οὐδείς Μῆδος ἀρέσκω πότε,500,500.0
