Name,Speech,Lemmas,verse_number,inferred_verse_number
Νεοπτόλεμος,χἠ Σκῦρος ἀνδρῶν ἀλκίμων μήτηρ ἔφυ.,ἧ Σκῦρος ἀνδρόω ἄλκιμος μήτηρ φύω,,326.0
Φιλοκτήτης,"εὖ γ᾽, ὦ τέκνον: τίνος γὰρ ὧδε τὸν μέγαν",εὖ γε εἰμί τέκνον τίς γάρ ὧδε ὁ Μέγης,,327.0
Φιλοκτήτης,χόλον κατ᾽ αὐτῶν ἐγκαλῶν ἐλήλυθας;,χόλος κάτος αὐτός ἐγκαλέω ἔρχομαι,,328.0
Νεοπτόλεμος,"ὦ παῖ Ποίαντος, ἐξερῶ, μόλις δ᾽ ἐρῶ,",εἰμί παῖς Ποίας ἐξεράω μόλις δέ ἔραμαι,,329.0
Νεοπτόλεμος,ἅγωγ᾽ ὑπ᾽ αὐτῶν ἐξελωβήθην μολών.,ἀγωγή ὑπό αὐτός ἐκλωβάομαι βλώσκω,330,330.0
Νεοπτόλεμος,"ἐπεὶ γὰρ ἔσχε μοῖρ᾽ Ἀχιλλέα θανεῖν,",ἔπειμι γάρ ἔχω μοῖρα Ἀχιλλεύς θνήσκω,,331.0
Φιλοκτήτης,"οἴμοι: φράσῃς μοι μὴ πέρα, πρὶν ἂν μάθω",οἴμοι φράζω ἐγώ μή πέρα πρίν ἄν μανθάνω,,332.0
Φιλοκτήτης,"πρῶτον τόδ᾽, ἦ τέθνηχ᾽ ὁ Πηλέως γόνος;",πρότερος ὅδε εἰμί θνήσκω ὅς Πηλεύς γόνος,,333.0
Νεοπτόλεμος,"τέθνηκεν, ἀνδρὸς οὐδενός, θεοῦ δ᾽ ὕπο,",θνήσκω ἀνήρ οὐδείς θεάομαι δέ ὑπό,,334.0
Νεοπτόλεμος,"τοξευτός, ὡς λέγουσιν, ἐκ Φοίβου δαμείς.",τοξευτός ὅς λέγω ἐκ Φοῖβος δαμάω,335,335.0
Φιλοκτήτης,ἀλλ᾽ εὐγενὴς μὲν ὁ κτανών τε χὠ θανών:,ἄλλος εὐγενής μέν ὅς κτείνω σύ ἵημι θνήσκω,,336.0
Φιλοκτήτης,"ἀμηχανῶ δὲ πότερον, ὦ τέκνον, τὸ σὸν",ἀμήχανος δέ πότερος εἰμί τέκνον ὁ σός,,337.0
Φιλοκτήτης,πάθημ᾽ ἐλέγχω πρῶτον ἢ κεῖνον στένω.,πάθημα ἔλεγχος πρότερος εἰμί ἐκεῖνος στένω,,338.0
Νεοπτόλεμος,"οἶμαι μὲν ἀρκεῖν σοί γε καὶ τὰ σ᾽, ὦ τάλας,",οἴμη μέν ἀρκέω σός γε καί ὁ σός εἰμί τάλας,,339.0
Νεοπτόλεμος,"ἀλγήμαθ᾽, ὥστε μὴ τὰ τῶν πέλας στένειν.",ἄλγημα ὥστε μή ὁ ὁ πέλας στένω,340,340.0
Φιλοκτήτης,ὀρθῶς ἔλεξας: τοιγαροῦν τὸ σὸν φράσον,ὀρθός λέγω τοιγάρ ὁ σός φράζω,,341.0
Φιλοκτήτης,"αὖθις πάλιν μοι πρᾶγμ᾽, ὅτῳ σ᾽ ἐνύβρισαν.",αὖθις πάλιν ἐγώ πρᾶγμα ὅστις σός ἐνυβρίζω,,342.0
Νεοπτόλεμος,ἦλθόν με νηὶ ποικιλοστόλῳ μέτα,ἔρχομαι ἐγώ Ναιάς ποικιλόστολος μετά,,343.0
Νεοπτόλεμος,"δῖός τ᾽ Ὀδυσσεὺς χὠ τροφεὺς τοὐμοῦ πατρός,",Δῖος σύ Ὀδυσσεύς ἵημι τροφεύς ἐγώ πατήρ,,344.0
Νεοπτόλεμος,"λέγοντες, εἴτ᾽ ἀληθὲς εἴτ᾽ ἄρ᾽ οὖν μάτην,",λέγω εἴτε ἀλήθω εἴτε ἄρα οὖν μάτη,345,345.0
Νεοπτόλεμος,"ὡς οὐ θέμις γίγνοιτ᾽, ἐπεὶ κατέφθιτο",ὅς οὐ θέμις γίγνομαι ἔπειμι καταφθίνω,,346.0
Νεοπτόλεμος,"πατὴρ ἐμός, τὰ πέργαμ᾽ ἄλλον ἤ μ᾽ ἑλεῖν.",πατήρ ἐμός ὁ γαμέω ἄλλος εἰμί ἐγώ αἱρέω,,347.0
Νεοπτόλεμος,"ταῦτ᾽, ὦ ξέν᾽, οὕτως ἐννέποντες οὐ πολὺν",οὗτος εἰμί ξένη οὕτως ἐνέπω οὐ πολύς,,348.0
Νεοπτόλεμος,"χρόνον μ᾽ ἐπέσχον μή με ναυστολεῖν ταχύ,",χρόνος ἐγώ ἐπώχατο μή ἐγώ ναυστολέω ταχύς,,349.0
Νεοπτόλεμος,"μάλιστα μὲν δὴ τοῦ θανόντος ἱμέρῳ,",μάλιστα μέν Δεύς ὁ θνήσκω ἵμερος,350,350.0
Νεοπτόλεμος,ὅπως ἴδοιμ᾽ ἄθαπτον: οὐ γὰρ εἰδόμην:,ὅπως εἶδον ἄθαπτος οὐ γάρ εἴδομαι,,351.0
Νεοπτόλεμος,"ἔπειτα μέντοι χὠ λόγος καλὸς προσῆν,",ἔπειτα μέντοι ἵημι λόγος κάλως πρόσειμι,,352.0
Νεοπτόλεμος,εἰ τἀπὶ Τροίᾳ πέργαμ᾽ αἱρήσοιμ᾽ ἰών.,εἰ ἐπί Τροία γαμέω αἱρέω εἶμι,,353.0
Νεοπτόλεμος,"ἦν δ᾽ ἦμαρ ἤδη δεύτερον πλέοντί μοι,",ἐάν δέ ἦμαρ ἤδη δεύτερος πλέω ἐγώ,,354.0
Νεοπτόλεμος,κἀγὼ πικρὸν Σίγειον οὐρίῳ πλάτῃ,ἄγαμαι πικρός οὔριον πλάτη,355,355.0
Νεοπτόλεμος,κατηγόμην: καί μ᾽ εὐθὺς ἐν κύκλῳ στρατὸς,κατάγω καί ἐγώ εὐθύς ἐν κύκλος στρατός,,356.0
Νεοπτόλεμος,"ἐκβάντα πᾶς ἠσπάζετ᾽, ὀμνύντες βλέπειν",ἐκβάζω πᾶς ἀσπάζομαι ὄμνυμι βλέπω,,357.0
Νεοπτόλεμος,τὸν οὐκέτ᾽ ὄντα ζῶντ᾽ Ἀχιλλέα πάλιν.,ὁ οὐκέτι εἰμί ζάω Ἀχιλλεύς πάλιν,,358.0
Νεοπτόλεμος,κεῖνος μὲν οὖν ἔκειτ᾽: ἐγὼ δ᾽ ὁ δύσμορος,ἐκεῖνος μέν οὖν κέω ἐγώ δέ ὅς δύσμορος,,359.0
Νεοπτόλεμος,"ἐπεὶ 'δάκρυσα κεῖνον, οὐ μακρῷ χρόνῳ",ἔπειμι δακρύω ἐκεῖνος οὐ μακρός χρόνος,360,360.0
Νεοπτόλεμος,"ἐλθὼν Ἀτρείδας πρὸς φίλους, ὡς εἰκὸς ἦν,",ἔρχομαι Ἀτρείδης πρός φίλος ὅς ἔοικα ἐάν,,361.0
Νεοπτόλεμος,τά θ᾽ ὅπλ᾽ ἀπῄτουν τοῦ πατρὸς τά τ᾽ ἄλλ᾽ ὅσ᾽ ἦν.,ὁ σύ ὅπλον ἀπαιτέω ὁ πατήρ ὁ σύ ἄλλος ὅσος ἐάν,,362.0
Νεοπτόλεμος,"οἱ δ᾽ εἶπον, οἴμοι, τλημονέστατον λόγον:",ἕ δέ εἶπον οἴμοι τλήμων λόγος,,363.0
Νεοπτόλεμος,"ὦ σπέρμ᾽ Ἀχιλλέως, τἄλλα μὲν πάρεστί σοι",εἰμί σπέρμα Ἀχιλλεύς ἄλλος μέν πάρειμι σός,,364.0
Νεοπτόλεμος,"πατρῷ᾽ ἑλέσθαι, τῶν δ᾽ ὅπλων κείνων ἀνὴρ",πατρώιος αἱρέω ὁ δέ ὅπλον ἐκεῖνος ἀνήρ,365,365.0
Νεοπτόλεμος,"ἄλλος κρατύνει νῦν, ὁ Λαέρτου γόνος.",ἄλλος κρατύνω νῦν ὅς Λαέρτης γόνος,,366.0
Νεοπτόλεμος,κἀγὼ δακρύσας εὐθὺς ἐξανίσταμαι,ἄγαμαι δακρύω εὐθύς ἐξανίστημι,,367.0
Νεοπτόλεμος,"ὀργῇ βαρείᾳ, καὶ καταλγήσας λέγω:",ὀργάω βαρέω καί καταλγέω λέγος,,368.0
Νεοπτόλεμος,"ὦ σχέτλι᾽, ἦ 'τολμήσατ᾽ ἀντ᾽ ἐμοῦ τινι",εἰμί σχέτλιος εἰμί ἀτολμέω ἄντα ἐγώ τίς,,369.0
Νεοπτόλεμος,"δοῦναι τὰ τεύχη τἀμά, πρὶν μαθεῖν ἐμοῦ;",δίδωμι ὁ τεῦχος ἁμός πρίν μανθάνω ἐγώ,370,370.0
Νεοπτόλεμος,"ὁ δ᾽ εἶπ᾽ Ὀδυσσεύς, πλησίον γὰρ ὢν κυρεῖ,",ὅς δέ εἶπον Ὀδυσσεύς πίμπλημι γάρ εἰμί κῦρος,,371.0
Νεοπτόλεμος,"ναί, παῖ, δεδώκασ᾽ ἐνδίκως οὗτοι τάδε:",Ναίς παῖς δίδωμι ἔνδικος οὗτος ὅδε,,372.0
Νεοπτόλεμος,ἐγὼ γὰρ αὔτ᾽ ἔσωσα κἀκεῖνον παρών.,ἐγώ γάρ αὖτε εἰσωθέω ἐκεῖνος πάρειμι,,373.0
Νεοπτόλεμος,κἀγὼ χολωθεὶς εὐθὺς ἤρασσον κακοῖς,ἄγαμαι χολόω εὐθύς ἀράσσω κακός,,374.0
Νεοπτόλεμος,"τοῖς πᾶσιν, οὐδὲν ἐνδεὲς ποιούμενος,",ὁ πᾶς οὐδείς ἐνδέω ποιέω,375,375.0
Νεοπτόλεμος,εἰ τἀμὰ κεῖνος ὅπλ᾽ ἀφαιρήσοιτό με.,εἰ ἁμός ἐκεῖνος ὅπλον ἀφαιρέω ἐγώ,,376.0
Νεοπτόλεμος,"ὁ δ᾽ ἐνθάδ᾽ ἥκων, καίπερ οὐ δύσοργος ὤν,",ὅς δέ ἐνθάδε ἥκω καίπερ οὐ δύσοργος εἰμί,,377.0
Νεοπτόλεμος,δηχθεὶς πρὸς ἁξήκουσεν ὧδ᾽ ἠμείψατο:,δάκνω πρός ἐξακούω ὧδε ἀμείβω,,378.0
Νεοπτόλεμος,"οὐκ ἦσθ᾽ ἵν᾽ ἡμεῖς, ἀλλ᾽ ἀπῆσθ᾽ ἵν᾽ οὔ σ᾽ ἔδει:",οὐ ἔσθω ἵνα ἐγώ ἄλλος ἄφημαι ἵνα οὐ σός δέω,,379.0
Νεοπτόλεμος,"καὶ ταῦτ᾽, ἐπειδὴ καὶ λέγεις θρασυστομῶν,",καί οὗτος ἐπεί καί λέγω θρασύστομος,380,380.0
Νεοπτόλεμος,οὐ μήποτ᾽ ἐς τὴν Σκῦρον ἐκπλεύσῃς ἔχων.,οὐ μήποτε εἰς ὁ Σκῦρος ἐκπλέω ἔχω,,381.0
Νεοπτόλεμος,τοιαῦτ᾽ ἀκούσας κἀξονειδισθεὶς κακὰ,τοιοῦτος ἀέκων ἐξονειδίζω κάκη,,382.0
Νεοπτόλεμος,"πλέω πρὸς οἴκους, τῶν ἐμῶν τητώμενος",πλέος πρός οἶκος ὁ ἐμέω τητάομαι,,383.0
Νεοπτόλεμος,πρὸς τοῦ κακίστου κἀκ κακῶν Ὀδυσσέως.,πρός ὁ κακός ἐκ κάκη Ὀδυσσεύς,,384.0
Νεοπτόλεμος,κοὐκ αἰτιῶμαι κεῖνον ὡς τοὺς ἐν τέλει:,οὐ αἰτέω ἐκεῖνος ὅς ὁ ἐν τέλλω,385,385.0
Νεοπτόλεμος,πόλις γάρ ἐστι πᾶσα τῶν ἡγουμένων,πόλις γάρ εἰμί πάσσω ὁ ἡγέομαι,,386.0
Νεοπτόλεμος,στρατός τε σύμπας: οἱ δ᾽ ἀκοσμοῦντες βροτῶν,στρατός σύ σύμπας ἕ δέ ἀκοσμέω βρότος,,387.0
Νεοπτόλεμος,διδασκάλων λόγοισι γίγνονται κακοί.,διδάσκαλος λόγος γίγνομαι κακός,,388.0
Νεοπτόλεμος,λόγος λέλεκται πᾶς: ὁ δ᾽ Ἀτρείδας στυγῶν,λόγος λέγω3 πᾶς ὅς δέ Ἀτρείδης στύγος,,389.0
Νεοπτόλεμος,ἐμοί θ᾽ ὁμοίως καὶ θεοῖς εἴη φίλος.,ἐγώ σύ ὅμοιος καί θέω ἐάω φίλος,390,390.0
Χορός,"ὀρεστέρα παμβῶτι Γᾶ, μᾶτερ αὐτοῦ Διός,",ὀρέστερος γε μήτηρ αὐτός Δῖος,,391.0
Χορός,"ἃ τὸν μέγαν Πακτωλὸν εὔχρυσον νέμεις,",ὅς ὁ Μέγης εὔχρυσος νέμω,,392.0
Χορός,"σὲ κἀκεῖ, μᾶτερ πότνι᾽, ἐπηυδώμαν,",σός ἄκος μήτηρ Ποτνιάς ἐπαυδάομαι,395,395.0
Χορός,"ὅτ᾽ ἐς τόνδ᾽ Ἀτρειδᾶν ὕβρις πᾶσ᾽ ἐχώρει,",ὅστε εἰς ὅδε Ἀτρείδης ὕβρις πάομαι χωρέω,,396.0
Χορός,"ὅτε τὰ πάτρια τεύχεα παρεδίδοσαν,",ὅστε ὁ πάτριος τεῦχος παραδίδωμι,,397.0
Χορός,ἰὼ μάκαιρα ταυροκτόνων,Ἰώ μάκαρ ταυροκτόνος,400,400.0
Χορός,"λεόντων ἔφεδρε, τῷ Λαρτίου",Λεοντών ἔφεδρος ὁ Λαέρτης,,401.0
Χορός,σέβας ὑπέρτατον.,σέβας ὑπέρ,,402.0
Φιλοκτήτης,"ἔχοντες, ὡς ἔοικε, σύμβολον σαφὲς",ἔχω ὅς ἔοικα σύμβολον σαφής,,403.0
Φιλοκτήτης,"λύπης πρὸς ἡμᾶς, ὦ ξένοι, πεπλεύκατε,",λύπη πρός ἐγώ εἰμί ξένος πλέω,,404.0
Φιλοκτήτης,καί μοι προσᾴδεθ᾽ ὥστε γιγνώσκειν ὅτι,καί ἐγώ προσᾴδω ὥστε γιγνώσκω ὅστις,405,405.0
Φιλοκτήτης,ταῦτ᾽ ἐξ Ἀτρειδῶν ἔργα κἀξ Ὀδυσσέως.,οὗτος ἐξ Ἀτρείδης ἔργον ἐξ Ὀδυσσεύς,,406.0
Φιλοκτήτης,ἔξοιδα γάρ νιν παντὸς ἂν λόγου κακοῦ,ἔξοιδα γάρ νιν πᾶς ἄν λόγος κακός,,407.0
Φιλοκτήτης,"γλώσσῃ θιγόντα καὶ πανουργίας, ἀφ᾽ ἧς",γλῶσσα θιγγάνω καί πανουργία Ἆπις εἷς,,408.0
Φιλοκτήτης,μηδὲν δίκαιον ἐς τέλος μέλλοι ποεῖν.,μηδείς δίκαιος εἰς τέλος μέλλησις ποιέω,,409.0
Φιλοκτήτης,"ἀλλ᾽ οὔ τι τοῦτο θαῦμ᾽ ἔμοιγ᾽, ἀλλ᾽ εἰ παρὼν",ἄλλος οὐ τίς οὗτος θαῦμα ἐγώ ἄλλος εἰ πάρειμι,410,410.0
Φιλοκτήτης,Αἴας ὁ μείζων ταῦθ᾽ ὁρῶν ἠνείχετο.,Αἴας ὅς μέγας οὗτος ὅρος ἀνέχω,,411.0
Νεοπτόλεμος,"οὐκ ἦν ἔτι ζῶν, ὦ ξέν᾽: οὐ γὰρ ἄν ποτε",οὐ ἐάν ἔτι ζάω εἰμί ξένη οὐ γάρ ἄν πότε,,412.0
Νεοπτόλεμος,ζῶντός γ᾽ ἐκείνου ταῦτ᾽ ἐσυλήθην ἐγώ.,ζάω γε ἐκεῖνος οὗτος συλάω ἐγώ,,413.0
Φιλοκτήτης,πῶς εἶπας; ἀλλ᾽ ἦ χοὖτος οἴχεται θανών;,πῶς εἶπον ἄλλος εἰμί οὗτος οἴχομαι θνήσκω,,414.0
Νεοπτόλεμος,ὡς μηκέτ᾽ ὄντα κεῖνον ἐν φάει νόει.,ὅς μηκέτι εἰμί ἐκεῖνος ἐν φάος νοέω,415,415.0
Φιλοκτήτης,οἴμοι τάλας.  ἀλλ᾽ οὐχ ὁ Τυδέως γόνος,οἴμοι τάλας ἄλλος οὐ ὅς Τυδεύς γόνος,,416.0
Φιλοκτήτης,"οὐδ᾽ οὑμπολητὸς Σισύφου Λαερτίῳ,",οὐδέ ἐμπολητός Σίσυφος Λαέρτης,,417.0
Φιλοκτήτης,οὐ μὴ θάνωσι: τούσδε γὰρ μὴ ζῆν ἔδει.,οὐ μή θνήσκω ὅδε γάρ μή Ζεύς δέω,,418.0
Νεοπτόλεμος,οὐ δῆτ᾽: ἐπίστω τοῦτό γ᾽: ἀλλὰ καὶ μέγα,οὐ δέομαι ἐφίστημι οὗτος γε ἄλλος καί Μέγης,,419.0
Νεοπτόλεμος,θάλλοντές εἰσι νῦν ἐν Ἀργείων στρατῷ.,θάλλω εἶμι νῦν ἐν Ἀργεῖος στρατός,420,420.0
Φιλοκτήτης,"τί δ᾽; οὐ παλαιὸς κἀγαθὸς φίλος τ᾽ ἐμός,",τίς δέ οὐ παλαιός ἀγαθός φίλος σύ ἐμός,,421.0
Φιλοκτήτης,"Νέστωρ ὁ Πύλιος, ἔστιν; οὗτος γὰρ τά γε",Νέστωρ ὅς Πύλιος εἰμί οὗτος γάρ ὁ γε,,422.0
Φιλοκτήτης,"κείνων κάκ᾽ ἐξήρυκε, βουλεύων σοφά.",ἐκεῖνος κάκη ἐξερύκω βουλεύω σοφός,,423.0
Νεοπτόλεμος,"κεῖνός γε πράσσει νῦν κακῶς, ἐπεὶ θανὼν",ἐκεῖνος γε πράσσω νῦν κακός ἔπειμι θνήσκω,,424.0
Νεοπτόλεμος,"Ἀντίλοχος αὐτῷ φροῦδος, ὃς παρῆν, γόνος.",Ἀντίλοχος αὐτός φροῦδος ὅς πάρειμι γόνος,425,425.0
Φιλοκτήτης,"οἴμοι, δύ᾽ αὖ τώδ᾽ ἄνδρ᾽ ἔλεξας, οἷν ἐγὼ",οἴμοι δύη αὗ ὅδε ἀνδρίς λέγω ὅς ἐγώ,,426.0
Φιλοκτήτης,ἥκιστ᾽ ἂν ἠθέλησ᾽ ὀλωλότοιν κλύειν.,ἥκιστος ἄν ἐθέλω ὄλλυμι κλύω,,427.0
Φιλοκτήτης,"φεῦ φεῦ: τί δῆτα δεῖ σκοπεῖν, ὅθ᾽ οἵδε μὲν",φεῦ φεῦ τίς δῆτα Δεύς σκοπάω ὅθι ὅδε μέν,,428.0
Φιλοκτήτης,"τεθνᾶσ᾽, Ὀδυσσεὺς δ᾽ ἔστιν αὖ κἀνταῦθ᾽ ἵνα",θνήσκω Ὀδυσσεύς δέ εἰμί αὗ ἐνταῦθα ἵνα,,429.0
Φιλοκτήτης,χρῆν ἀντὶ τούτων αὐτὸν αὐδᾶσθαι νεκρόν;,χράω ἀντί οὗτος αὐτός αὐδάω νεκρός,430,430.0
Νεοπτόλεμος,σοφὸς παλαιστὴς κεῖνος: ἀλλὰ χαἰ σοφαὶ,σοφός παλαιστέω ἐκεῖνος ἄλλος ὅς σοφός,,431.0
Νεοπτόλεμος,"γνῶμαι, Φιλοκτῆτ᾽, ἐμποδίζονται θαμά.",γνώμη Φιλοκτήτης ἐμποδίζω θαμά,,432.0
Φιλοκτήτης,"φέρ᾽ εἰπὲ πρὸς θεῶν, ποῦ γὰρ ἦν ἐνταῦθά σοι",Φεραί εἶπον πρός θέα πού γάρ ἐάν ἐνταῦθα σός,,433.0
Φιλοκτήτης,"Πάτροκλος, ὃς σοῦ πατρὸς ἦν τὰ φίλτατα;",Πάτροκλος ὅς σεύω πατήρ ἐάν ὁ φίλτατος,,434.0
Νεοπτόλεμος,χοὖτος τεθνηκὼς ἦν: λόγῳ δέ σ᾽ ἐν βραχεῖ,οὗτος θνήσκω ἐάν λόγος δέ σός ἐν βραχύς,435,435.0
Νεοπτόλεμος,τοῦτ᾽ ἐκδιδάξω:  πόλεμος οὐδέν᾽ ἄνδρ᾽ ἑκὼν,οὗτος ἐκδιδάσκω πόλεμος οὐδείς ἀνδρίς ἑκών,,436.0
Νεοπτόλεμος,"αἱρεῖ πονηρόν, ἀλλὰ τοὺς χρηστοὺς ἀεί.",αἱρέω πονηρός ἄλλος ὁ χρηστός ἀεί,,437.0
Φιλοκτήτης,ξυμμαρτυρῶ σοι: καὶ κατ᾽ αὐτὸ τοῦτό γε,συμμαρτυρέω σός καί κάτος αὐτός οὗτος γε,,438.0
Φιλοκτήτης,"ἀναξίου μὲν φωτὸς ἐξερήσομαι,",ἀνάξιος μέν φάος ἐξέρομαι,,439.0
Φιλοκτήτης,"γλώσσῃ δὲ δεινοῦ καὶ σοφοῦ, τί νῦν κυρεῖ.",γλῶσσα δέ δεῖνος καί σοφός τίς νῦν κῦρος,440,440.0
Νεοπτόλεμος,ποίου δὲ τούτου πλήν γ᾽ Ὀδυσσέως ἐρεῖς;,ποῖος δέ οὗτος πλέω γε Ὀδυσσεύς ἐρέω,,441.0
Φιλοκτήτης,"οὐ τοῦτον εἶπον, ἀλλὰ Θερσίτης τις ἦν,",οὐ οὗτος εἶπον ἄλλος Θερσίτης τίς ἐάν,,442.0
Φιλοκτήτης,"ὃς οὐκ ἂν εἵλετ᾽ εἰσάπαξ εἰπεῖν, ὅπου",ὅς οὐ ἄν αἱρέω εἰσάπαξ εἶπον ὅπου,,443.0
Φιλοκτήτης,μηδεὶς ἐῴη: τοῦτον οἶσθ᾽ εἰ ζῶν κυρεῖ;,μηδείς ἐάω οὗτος ὀιστός εἰ ζάω κῦρος,,444.0
Νεοπτόλεμος,"οὐκ εἶδον αὐτόν, ᾐσθόμην δ᾽ ἔτ᾽ ὄντα νιν.",οὐ εἶδον αὐτός ἀίσθω δέ ἔτης εἰμί νιν,445,445.0
Φιλοκτήτης,"ἔμελλ᾽: ἐπεὶ οὐδέν πω κακόν γ᾽ ἀπώλετο,",μέλλω ἔπειμι οὐδείς πω κακός γε ἀπόλλυμι,,446.0
Φιλοκτήτης,"ἀλλ᾽ εὖ περιστέλλουσιν αὐτὰ δαίμονες,",ἄλλος εὖ περιστέλλω αὐτός δαίμων,,447.0
Φιλοκτήτης,καί πως τὰ μὲν πανοῦργα καὶ παλιντριβῆ,καί πῶς ὁ μέν πάνουργος καί παλιντριβής,,448.0
Φιλοκτήτης,"χαίρουσ᾽ ἀναστρέφοντες ἐξ Ἅιδου, τὰ δὲ",χαίρω ἀναστρέφω ἐξ Ἅιδης ὁ δέ,,449.0
Φιλοκτήτης,δίκαια καὶ τὰ χρήστ᾽ ἀποστέλλουσ᾽ ἀεί.,δίκαιος καί ὁ χρήστης ἀποστέλλω ἀεί,450,450.0
Φιλοκτήτης,"ποῦ χρὴ τίθεσθαι ταῦτα, ποῦ δ᾽ αἰνεῖν, ὅταν",πού χράω τίθημι οὗτος πού δέ αἰνέω ὅταν,,451.0
Φιλοκτήτης,τὰ θεῖ᾽ ἐπαινῶν τοὺς θεοὺς εὕρω κακούς;,ὁ θέω ἔπαινος ὁ θεός εὑρίσκω κακός,,452.0
Νεοπτόλεμος,"ἐγὼ μέν, ὦ γένεθλον Οἰταίου πατρός,",ἐγώ μέν εἰμί γένεθλον οἰταῖος πατήρ,,453.0
Νεοπτόλεμος,τὸ λοιπὸν ἤδη τηλόθεν τό τ᾽ Ἴλιον,ὁ λοιπός ἤδη τηλόθεν ὁ σύ Ἴλιος,,454.0
Νεοπτόλεμος,καὶ τοὺς Ἀτρείδας εἰσορῶν φυλάξομαι:,καί ὁ Ἀτρείδης εἰσοράω φυλάσσω,455,455.0
Νεοπτόλεμος,ὅπου δ᾽ ὁ χείρων τἀγαθοῦ μεῖζον σθένει,ὅπου δέ ὅς Χείρων ἀγαθός μέγας σθένος,,456.0
Νεοπτόλεμος,"κἀποφθίνει τὰ χρηστὰ χὠ δειλὸς κρατεῖ,",ἀποφθίνω ὁ χρήστης ἵημι δειλός κράτος,,457.0
Νεοπτόλεμος,τούτους ἐγὼ τοὺς ἄνδρας οὐ στέρξω ποτέ:,οὗτος ἐγώ ὁ ἀνήρ οὐ στέργω πότε,,458.0
Νεοπτόλεμος,ἀλλ᾽ ἡ πετραία Σκῦρος ἐξαρκοῦσά μοι,ἄλλος ἧ πετραία Σκῦρος ἐξαρκέω ἐγώ,,459.0
Νεοπτόλεμος,"ἔσται τὸ λοιπόν, ὥστε τέρπεσθαι δόμῳ.",εἰμί ὁ λοιπός ὥστε τέρπω δόμος,460,460.0
Νεοπτόλεμος,"νῦν δ᾽ εἶμι πρὸς ναῦν:  καὶ σύ, Ποίαντος τέκνον,",νῦν δέ εἶμι πρός ναῦς καί σύ Ποίας τέκνον,,461.0
Νεοπτόλεμος,"χαῖρ᾽ ὡς μέγιστα, χαῖρε: καί σε δαίμονες",χαίρω ὅς μέγας χαίρω καί σός δαίμων,,462.0
Νεοπτόλεμος,"νόσου μεταστήσειαν, ὡς αὐτὸς θέλεις.",νόσος μεθίστημι ὅς αὐτός ἐθέλω,,463.0
Νεοπτόλεμος,"ἡμεῖς δ᾽ ἴωμεν, ὡς ὁπηνίκ᾽ ἂν θεὸς",ἐγώ δέ εἶμι ὅς ὁπηνίκα ἄν θεός,,464.0
Νεοπτόλεμος,"πλοῦν ἡμὶν εἴκῃ, τηνικαῦθ᾽ ὁρμώμεθα.",πλόος ἐγώ εἴκω τηνικαῦτα ὁρμάω,465,465.0
Φιλοκτήτης,"ἤδη, τέκνον, στέλλεσθε;",ἤδη τέκνον στέλλω,,466.0
Νεοπτόλεμος,καιρὸς γὰρ καλεῖ,καῖρος γάρ καλέω,,467.0
Νεοπτόλεμος,πλοῦν μὴ 'ξ ἀπόπτου μᾶλλον ἢ 'γγύθεν σκοπεῖν.,πλόος μή ἐξ ἄποπτος μᾶλλον εἰμί ἐγγύθεν σκοπάω,,468.0
Φιλοκτήτης,"πρός νύν σε πατρὸς πρός τε μητρός, ὦ τέκνον,",πρός νῦν σός πατήρ πρός σύ μήτηρ εἰμί τέκνον,,469.0
Φιλοκτήτης,"πρός τ᾽ εἴ τί σοι κατ᾽ οἶκόν ἐστι προσφιλές,",πρός σύ εἰ τίς σός κάτος οἶκος εἰμί προσφιλής,,470.0
Φιλοκτήτης,"ἱκέτης ἱκνοῦμαι, μὴ λίπῃς μ᾽ οὕτω μόνον,",ἱκέτης ἱκνέομαι μή λείπω ἐγώ οὕτως μόνος,470,470.5
Φιλοκτήτης,ἔρημον ἐν κακοῖσι τοῖσδ᾽ οἵοις ὁρᾷς,ἐρῆμος ἐν κακός ὅδε οἷος ὁράω,,471.0
Φιλοκτήτης,ὅσοισί τ᾽ ἐξήκουσας ἐνναίοντά με:,ὅσος σύ ἐξακούω ἐνναίω ἐγώ,,472.0
Φιλοκτήτης,"ἀλλ᾽ ἐν παρέργῳ θοῦ με.  δυσχέρεια μέν,",ἄλλος ἐν πάρεργον θέω ἐγώ δυσχέρεια μέν,,473.0
Φιλοκτήτης,"ἔξοιδα, πολλὴ τοῦδε τοῦ φορήματος:",ἔξοιδα πολύς ὅδε ὁ φόρημα,,474.0
Φιλοκτήτης,ὅμως δὲ τλῆθι: τοῖσι γενναίοισί τοι,ὅμως δέ τλάω ὁ γενναῖος ὁ,475,475.0
Φιλοκτήτης,τό τ᾽ αἰσχρὸν ἐχθρὸν καὶ τὸ χρηστὸν εὐκλεές.,ὁ σύ αἰσχρός ἐχθρός καί ὁ χρηστός εὐκλεής,,476.0
Φιλοκτήτης,"σοὶ δ᾽ ἐκλιπόντι τοῦτ᾽ ὄνειδος οὐ καλόν,",σός δέ ἐκλείπω οὗτος ὄνειδος οὐ κάλως,,477.0
Φιλοκτήτης,"δράσαντι δ᾽, ὦ παῖ, πλεῖστον εὐκλείας γέρας,",δράω δέ εἰμί παῖς πλεῖστος εὔκλεια γέρας,,478.0
