lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
οὐδείς,36,36.0,55.0,17.0,5.908370769920008,24.0,48.0,7197,0.0023620953174934,0.003334722801167153,0.005002084201750729,0.006669445602334306,0.007642073086008059,Antigone,οὐδείς
γάρ,114,114.0,148.0,84.0,10.781512740938398,93.0,135.0,7197,0.011671529804085035,0.012922050854522717,0.015839933305543976,0.018757815756565235,0.02056412394053078,Antigone,γάρ
οὔτε,42,42.0,64.0,24.0,6.410815505421712,29.0,55.0,7197,0.003334722801167153,0.004029456718076976,0.005835764902042517,0.007642073086008059,0.008892594136445742,Antigone,οὔτε
ἀλγεινός,5,5.0,12.0,0.0,2.220614975436055,1.0,9.0,7197,0.0,0.00013894678338196472,0.0006947339169098236,0.0012505210504376823,0.0016673614005835765,Antigone,ἀλγεινός
ἄτη,9,9.0,21.0,1.0,2.9838151496285503,3.0,15.0,7197,0.00013894678338196472,0.00041684035014589413,0.0012505210504376823,0.0020842017507294707,0.0029178824510212586,Antigone,ἄτη
ἄτερ,2,2.0,9.0,0.0,1.4825356953247664,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0012505210504376823,Antigone,ἄτερ
αἰσχρός,8,8.0,18.0,1.0,2.8227893758018614,2.0,14.0,7197,0.00013894678338196472,0.00027789356676392944,0.0011115742670557178,0.001945254967347506,0.0025010421008753647,Antigone,αἰσχρός
ἄτιμος,3,3.0,11.0,0.0,1.699698510023182,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0015284146172016117,Antigone,ἄτιμος
ἔσθω,8,8.0,21.0,1.0,2.821472185704707,2.0,14.0,7197,0.00013894678338196472,0.00027789356676392944,0.0011115742670557178,0.001945254967347506,0.0029178824510212586,Antigone,ἔσθω
σής,7,7.0,18.0,1.0,2.59712051415312,2.0,12.0,7197,0.00013894678338196472,0.00027789356676392944,0.000972627483673753,0.0016673614005835765,0.0025010421008753647,Antigone,σής
σύ,105,105.0,134.0,76.0,10.045987066677727,85.0,125.0,7197,0.010559955537029318,0.011810476587467,0.014589412255106295,0.017368347922745588,0.01861886897318327,Antigone,σύ
Ἀμών,1,1.0,6.0,0.0,1.0341298639071281,0.0,3.0,7197,0.0,0.0,0.00013894678338196472,0.00041684035014589413,0.0008336807002917883,Antigone,ἀμών
ὁράω,16,16.0,31.0,4.0,4.054833698646139,8.0,24.0,7197,0.0005557871335278589,0.0011115742670557178,0.0022231485341114355,0.003334722801167153,0.004307350284840906,Antigone,ὁράω
καί,173,173.0,216.0,132.0,13.50237245590796,147.0,199.0,7197,0.01834097540641934,0.02042517715714881,0.024037793525079895,0.02765040989301098,0.030012505210504376,Antigone,καί
νῦν,29,29.0,46.0,12.0,5.319707014233276,19.0,39.0,7197,0.0016673614005835765,0.0026399888842573295,0.004029456718076976,0.005418924551896623,0.0063915520355703765,Antigone,νῦν
οὗτος,87,87.0,125.0,61.0,9.317026082660444,69.0,105.0,7197,0.008475753786299847,0.009587328053355566,0.01208837015423093,0.014589412255106295,0.017368347922745588,Antigone,οὗτος
αὗ,12,12.0,24.0,3.0,3.3756636229199284,5.0,19.0,7197,0.00041684035014589413,0.0006947339169098236,0.0016673614005835765,0.0026399888842573295,0.003334722801167153,Antigone,αὗ
φάσις,3,3.0,9.0,0.0,1.632493480855273,0.0,6.0,7197,0.0,0.0,0.00041684035014589413,0.0008336807002917883,0.0012505210504376823,Antigone,φάσις
πάνδημος,2,2.0,8.0,0.0,1.4630650841843778,0.0,5.0,7197,0.0,0.0,0.00027789356676392944,0.0006947339169098236,0.0011115742670557178,Antigone,πάνδημος
