lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
τέκνον,36,36.0,55.0,16.0,5.631214027949162,25.0,47.0,10091,0.001585571301159449,0.0024774551580616392,0.00356753542760876,0.004657615697155881,0.005450401347735606,Oedipus Colonus,τέκνον
τυφλός,4,4.0,11.0,0.0,1.9735230444038923,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0010900802695471212,Oedipus Colonus,τυφλός
γέρων,13,13.0,24.0,4.0,3.5437245965204487,6.0,20.0,10091,0.00039639282528986224,0.0005945892379347934,0.0012882766821920523,0.001981964126449311,0.0023783569517391735,Oedipus Colonus,γέρων
τίς,169,169.0,214.0,132.0,12.985970836307871,144.0,194.0,10091,0.013080963234565455,0.01427014171043504,0.01674759686849668,0.01922505202655832,0.02120701615300763,Oedipus Colonus,τίς
Χῶρος,12,12.0,24.0,3.0,3.4440592990749237,5.0,19.0,10091,0.0002972946189673967,0.0004954910316123278,0.0011891784758695867,0.0018828659201268457,0.0023783569517391735,Oedipus Colonus,χῶρος
ἀφικνέομαι,8,8.0,17.0,1.0,2.7836722452241336,3.0,13.0,10091,9.909820632246556e-05,0.0002972946189673967,0.0007927856505797245,0.0012882766821920523,0.0016846695074819145,Oedipus Colonus,ἀφικνέομαι
εἰμί,282,282.0,329.0,232.0,16.263146806689782,250.0,314.0,10091,0.022990783866812012,0.02477455158061639,0.02794569418293529,0.031116836785254186,0.03260330988009117,Oedipus Colonus,εἰμί
τίνω,26,26.0,48.0,10.0,4.952560564380424,16.0,36.0,10091,0.0009909820632246556,0.001585571301159449,0.0025765533643841046,0.00356753542760876,0.004756713903478347,Oedipus Colonus,τίνω
ἀνδρόω,8,8.0,17.0,1.0,2.7933809305171797,3.0,13.0,10091,9.909820632246556e-05,0.0002972946189673967,0.0007927856505797245,0.0012882766821920523,0.0016846695074819145,Oedipus Colonus,ἀνδρόω
πόλις,42,42.0,66.0,23.0,6.591090314088523,29.0,55.0,10091,0.002279258745416708,0.0028738479833515015,0.004162124665543554,0.005450401347735606,0.0065404816172827274,Oedipus Colonus,πόλις
ὁ,433,434.0,505.0,371.0,20.046825603651484,395.0,473.0,10091,0.036765434545634725,0.039143791497373896,0.04290952333762759,0.046873451590526215,0.05004459419284511,Oedipus Colonus,ὁ
πλανάω,3,3.0,11.0,0.0,1.7852414159118404,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0010900802695471212,Oedipus Colonus,πλανάω
Οἰδίπους,15,15.0,29.0,5.0,3.7839608402254425,8.0,22.0,10091,0.0004954910316123278,0.0007927856505797245,0.0014864730948369834,0.0021801605390942423,0.0028738479833515015,Oedipus Colonus,οἰδίπους
κάτος,25,25.0,45.0,10.0,4.930892241947526,15.0,35.0,10091,0.0009909820632246556,0.0014864730948369834,0.0024774551580616392,0.003468437221286295,0.0044594192845109504,Oedipus Colonus,κάτος
ἥμερος,8,8.0,19.0,2.0,2.693741590472953,3.0,13.0,10091,0.00019819641264493112,0.0002972946189673967,0.0007927856505797245,0.0012882766821920523,0.0018828659201268457,Oedipus Colonus,ἥμερος
νῦν,48,48.0,72.0,24.0,6.922377820179616,34.0,62.0,10091,0.0023783569517391735,0.003369339014963829,0.004756713903478347,0.006144088791992865,0.00713507085521752,Oedipus Colonus,νῦν
σπανιστός,1,1.0,5.0,0.0,1.0163262669630657,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,σπανιστός
δέχομαι,7,7.0,16.0,1.0,2.6134723572744676,2.0,12.0,10091,9.909820632246556e-05,0.00019819641264493112,0.0006936874442572589,0.0011891784758695867,0.001585571301159449,Oedipus Colonus,δέχομαι
δώρημα,2,2.0,8.0,0.0,1.4658714884938655,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0007927856505797245,Oedipus Colonus,δώρημα
μικρός,13,13.0,25.0,2.0,3.471039884835362,6.0,20.0,10091,0.00019819641264493112,0.0005945892379347934,0.0012882766821920523,0.001981964126449311,0.0024774551580616392,Oedipus Colonus,μικρός
μέν,80,80.0,110.0,57.0,8.787432789215234,63.0,97.0,10091,0.005648597760380537,0.00624318699831533,0.007927856505797245,0.00961252601327916,0.010900802695471211,Oedipus Colonus,μέν
ἐξαιτέω,3,3.0,9.0,0.0,1.6991429937138642,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.00089188385690219,Oedipus Colonus,ἐξαιτέω
δέ,243,243.0,290.0,204.0,14.975577987641614,214.0,272.0,10091,0.020216034089782974,0.02120701615300763,0.024080864136359133,0.026954712119710632,0.028738479833515015,Oedipus Colonus,δέ
ἔτι,10,10.0,21.0,1.0,3.1598593779963196,4.0,16.0,10091,9.909820632246556e-05,0.00039639282528986224,0.0009909820632246556,0.001585571301159449,0.002081062332771777,Oedipus Colonus,ἔτι
μείων,2,2.0,8.0,0.0,1.431239167450903,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0007927856505797245,Oedipus Colonus,μείων
φέρω,16,16.0,31.0,4.0,4.145131829280932,8.0,24.0,10091,0.00039639282528986224,0.0007927856505797245,0.001585571301159449,0.0023783569517391735,0.0030720443959964326,Oedipus Colonus,φέρω
καί,182,182.0,223.0,134.0,13.747609945760725,155.0,209.0,10091,0.013279159647210385,0.015360221979982162,0.01803587355068873,0.0207115251213953,0.02209890000990982,Oedipus Colonus,καί
ὅδε,253,252.0,304.0,209.0,15.56760122151797,221.0,283.0,10091,0.0207115251213953,0.02190070359726489,0.02507184619958379,0.028044792389257753,0.03012585472202953,Oedipus Colonus,ὅδε
ἐξαρκέω,2,2.0,10.0,0.0,1.4323673843244,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0009909820632246556,Oedipus Colonus,ἐξαρκέω
ἐγώ,302,302.0,355.0,246.0,17.124599618324282,268.0,336.0,10091,0.024378158755326527,0.02655831929442077,0.0299276583093846,0.03329699732434843,0.03517986324447527,Oedipus Colonus,ἐγώ
στέργω,4,4.0,11.0,0.0,1.9702168017135184,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0010900802695471212,Oedipus Colonus,στέργω
γάρ,141,142.0,195.0,106.0,11.781197366507845,119.0,165.0,10091,0.01050440987018135,0.011792686552373402,0.013972847091467644,0.016351204043206818,0.019324150232880786,Oedipus Colonus,γάρ
ὅς,267,267.0,323.0,217.0,15.810592056555667,236.0,298.0,10091,0.021504310771975028,0.02338717669210187,0.026459221088098304,0.029531265484094738,0.032008720642156374,Oedipus Colonus,ὅς
πάθη,4,4.0,13.0,0.0,1.9906951381030529,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0012882766821920523,Oedipus Colonus,πάθη
ἵημι,13,13.0,30.0,2.0,3.6708008963684238,6.0,20.0,10091,0.00019819641264493112,0.0005945892379347934,0.0012882766821920523,0.001981964126449311,0.002972946189673967,Oedipus Colonus,ἵημι
χρόνος,21,21.0,35.0,9.0,4.655722741503649,12.0,30.0,10091,0.00089188385690219,0.0011891784758695867,0.002081062332771777,0.002972946189673967,0.003468437221286295,Oedipus Colonus,χρόνος
ξυνός,3,3.0,10.0,0.0,1.7357163618262315,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,ξυνός
μάκρος,1,1.0,5.0,0.0,0.975438629274297,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,μάκρος
διδάσκω,11,11.0,23.0,2.0,3.2519211258871286,5.0,17.0,10091,0.00019819641264493112,0.0004954910316123278,0.0010900802695471212,0.0016846695074819145,0.002279258745416708,Oedipus Colonus,διδάσκω
γενναῖος,4,4.0,11.0,0.0,2.0055323084308165,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0010900802695471212,Oedipus Colonus,γενναῖος
τρίτος,3,3.0,10.0,0.0,1.6712124487781466,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,τρίτος
ἄλλος,111,111.0,151.0,86.0,10.407953809347084,91.0,131.0,10091,0.008522445743732038,0.009017936775344366,0.010999900901793678,0.012981865028242988,0.0149638291546923,Oedipus Colonus,ἄλλος
θάκησις,1,1.0,4.0,0.0,0.9338447055404523,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.00039639282528986224,Oedipus Colonus,θάκησις
εἰ,75,75.0,107.0,50.0,8.776919031887426,58.0,92.0,10091,0.0049549103161232785,0.005747695966703003,0.007432365474184917,0.009117034981666832,0.010603508076503815,Oedipus Colonus,εἰ
βλέπω,6,6.0,17.0,0.0,2.4861454263415648,1.0,11.0,10091,0.0,9.909820632246556e-05,0.0005945892379347934,0.0010900802695471212,0.0016846695074819145,Oedipus Colonus,βλέπω
πρός,46,46.0,78.0,27.0,6.779080768359089,33.0,59.0,10091,0.0026756515707065704,0.0032702408086413637,0.004558517490833416,0.005846794173025468,0.007729660093152314,Oedipus Colonus,πρός
βέβηλος,1,1.0,6.0,0.0,0.9900302218416568,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,βέβηλος
ἄλσις,1,1.0,4.0,0.0,0.9460438684326435,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.00039639282528986224,Oedipus Colonus,ἄλσις
θέα,25,25.0,43.0,11.0,5.124505580303083,15.0,35.0,10091,0.0010900802695471212,0.0014864730948369834,0.0024774551580616392,0.003468437221286295,0.004261222871866019,Oedipus Colonus,θέα
ἵστημι,13,13.0,25.0,4.0,3.6285500719124197,6.0,20.0,10091,0.00039639282528986224,0.0005945892379347934,0.0012882766821920523,0.001981964126449311,0.0024774551580616392,Oedipus Colonus,ἵστημι
ἐξιδρύω,1,1.0,6.0,0.0,0.958602671036901,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,ἐξιδρύω
πύθω,4,4.0,12.0,0.0,2.0421874229681936,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0011891784758695867,Oedipus Colonus,πύθω
ὅπου,4,4.0,11.0,0.0,1.857029736046098,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0010900802695471212,Oedipus Colonus,ὅπου
πότε,33,33.0,52.0,15.0,5.702201758540722,22.0,44.0,10091,0.0014864730948369834,0.0021801605390942423,0.0032702408086413637,0.004360321078188485,0.005153106728768209,Oedipus Colonus,πότε
μανθάνω,11,11.0,23.0,1.0,3.3811477104911933,4.0,18.0,10091,9.909820632246556e-05,0.00039639282528986224,0.0010900802695471212,0.00178376771380438,0.002279258745416708,Oedipus Colonus,μανθάνω
ἥκω,23,23.0,40.0,9.0,4.74624284869845,14.0,32.0,10091,0.00089188385690219,0.0013873748885145178,0.002279258745416708,0.003171142602318898,0.003963928252898622,Oedipus Colonus,ἥκω
ξένος,44,44.0,67.0,22.0,6.707002766801733,31.0,57.0,10091,0.0021801605390942423,0.0030720443959964326,0.004360321078188485,0.005648597760380537,0.006639579823605192,Oedipus Colonus,ξένος
ἄστυ,9,9.0,19.0,0.0,2.9108210389646287,3.0,15.0,10091,0.0,0.0002972946189673967,0.00089188385690219,0.0014864730948369834,0.0018828659201268457,Oedipus Colonus,ἄστυ
ἀκούω,14,14.0,28.0,4.0,3.825961058607108,7.0,21.0,10091,0.00039639282528986224,0.0006936874442572589,0.0013873748885145178,0.002081062332771777,0.0027747497770290357,Oedipus Colonus,ἀκούω
τέλλω,10,10.0,20.0,2.0,3.1242978032250326,4.0,16.0,10091,0.00019819641264493112,0.00039639282528986224,0.0009909820632246556,0.001585571301159449,0.001981964126449311,Oedipus Colonus,τέλλω
πατήρ,66,66.0,90.0,39.0,8.099331628422979,50.0,82.0,10091,0.003864830046576157,0.0049549103161232785,0.0065404816172827274,0.008126052918442176,0.008918838569021901,Oedipus Colonus,πατήρ
ταλαίπωρος,4,4.0,10.0,0.0,1.9728096770793735,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0009909820632246556,Oedipus Colonus,ταλαίπωρος
πύργος,1,1.0,5.0,0.0,1.0116830024778005,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,πύργος
ἕ,31,31.0,47.0,17.0,5.4277477423371066,20.0,42.0,10091,0.0016846695074819145,0.001981964126449311,0.0030720443959964326,0.004162124665543554,0.004657615697155881,Oedipus Colonus,ἕ
στέγω,1,1.0,6.0,0.0,0.9794512113038992,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,στέγω
Ἆπις,14,14.0,32.0,5.0,3.825241368655255,7.0,21.0,10091,0.0004954910316123278,0.0006936874442572589,0.0013873748885145178,0.002081062332771777,0.003171142602318898,Oedipus Colonus,ἆπις
ὄμμα,15,15.0,33.0,4.0,3.9469061215169448,7.0,23.0,10091,0.00039639282528986224,0.0006936874442572589,0.0014864730948369834,0.002279258745416708,0.0032702408086413637,Oedipus Colonus,ὄμμα
πρόσειμι,1,1.0,6.0,0.0,0.958333760442361,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,πρόσειμι
ἱερός,3,3.0,10.0,0.0,1.7526796951771062,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,ἱερός
ἀπεικάζω,1,1.0,5.0,0.0,1.0094508452574642,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,ἀπεικάζω
βρύα,1,1.0,6.0,0.0,0.9938049867294646,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,βρύα
δάφνη,1,1.0,6.0,0.0,0.9833570099363756,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,δάφνη
ἐλαία,3,3.0,10.0,0.0,1.7044110369910725,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,ἐλαία
ἄμπελος,1,1.0,6.0,0.0,1.029989864454559,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,ἄμπελος
πυκνόπτερος,1,1.0,5.0,0.0,0.9907736207794229,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,πυκνόπτερος
εἴδομαι,4,4.0,10.0,0.0,1.9859415993336853,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0009909820632246556,Oedipus Colonus,εἴδομαι
αὐτός,60,60.0,91.0,36.0,7.447853615406487,45.0,75.0,10091,0.00356753542760876,0.0044594192845109504,0.005945892379347934,0.007432365474184917,0.009017936775344366,Oedipus Colonus,αὐτός
εὐστομέω,1,1.0,5.0,0.0,0.9853928155811778,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,εὐστομέω
ἀηδών,1,1.0,6.0,0.0,1.0266771323380754,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,ἀηδών
κῶλον,2,2.0,7.0,0.0,1.4187942144571293,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0006936874442572589,Oedipus Colonus,κῶλον
κάμπτω,3,3.0,10.0,0.0,1.7209318387450427,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,κάμπτω
ἐπί,27,27.0,46.0,10.0,5.130969221779171,17.0,37.0,10091,0.0009909820632246556,0.0016846695074819145,0.0026756515707065704,0.003666633633931226,0.004558517490833416,Oedipus Colonus,ἐπί
ἄξεστος,1,1.0,6.0,0.0,0.9627207117493468,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,ἄξεστος
πέτρος,3,3.0,10.0,0.0,1.7592291246131395,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,πέτρος
μάκρα,4,4.0,11.0,0.0,1.9169885640882562,0.0,8.0,10091,0.0,0.0,0.00039639282528986224,0.0007927856505797245,0.0010900802695471212,Oedipus Colonus,μάκρα
προστέλλω,1,1.0,7.0,0.0,0.9828509571628874,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0006936874442572589,Oedipus Colonus,προστέλλω
ὁδός,3,3.0,10.0,0.0,1.8296869256116595,0.0,7.0,10091,0.0,0.0,0.0002972946189673967,0.0006936874442572589,0.0009909820632246556,Oedipus Colonus,ὁδός
καθίζω,1,1.0,6.0,0.0,1.0211910540301303,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,καθίζω
φυλάσσω,7,7.0,18.0,0.0,2.647745728456085,2.0,12.0,10091,0.0,0.00019819641264493112,0.0006936874442572589,0.0011891784758695867,0.00178376771380438,Oedipus Colonus,φυλάσσω
οὕνεκα,7,7.0,18.0,1.0,2.663874953940175,2.0,12.0,10091,9.909820632246556e-05,0.00019819641264493112,0.0006936874442572589,0.0011891784758695867,0.00178376771380438,Oedipus Colonus,οὕνεκα
οὐ,164,164.0,210.0,127.0,12.977114567480035,139.0,189.0,10091,0.012585472202953127,0.013774650678822713,0.016252105836884353,0.018729560994945993,0.02081062332771777,Oedipus Colonus,οὐ
Δεύς,26,26.0,45.0,11.0,5.092039584770245,16.0,36.0,10091,0.0010900802695471212,0.001585571301159449,0.0025765533643841046,0.00356753542760876,0.0044594192845109504,Oedipus Colonus,δεύς
ἔχις,23,23.0,40.0,11.0,4.621148881286663,14.0,32.0,10091,0.0010900802695471212,0.0013873748885145178,0.002279258745416708,0.003171142602318898,0.003963928252898622,Oedipus Colonus,ἔχις
ὅποι,1,1.0,5.0,0.0,0.9538219035942841,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,ὅποι
καθίστημι,2,2.0,9.0,0.0,1.4176037526757608,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.00089188385690219,Oedipus Colonus,καθίστημι
γοῦν,2,2.0,8.0,0.0,1.4056252053026859,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0007927856505797245,Oedipus Colonus,γοῦν
Ἀθῆναι,7,7.0,18.0,1.0,2.6055615611516547,2.0,12.0,10091,9.909820632246556e-05,0.00019819641264493112,0.0006936874442572589,0.0011891784758695867,0.00178376771380438,Oedipus Colonus,ἀθῆναι
οἶδα,25,25.0,45.0,12.0,4.922396369044859,15.0,35.0,10091,0.0011891784758695867,0.0014864730948369834,0.0024774551580616392,0.003468437221286295,0.0044594192845109504,Oedipus Colonus,οἶδα
πᾶς,27,27.0,45.0,14.0,5.110819066301557,17.0,37.0,10091,0.0013873748885145178,0.0016846695074819145,0.0026756515707065704,0.003666633633931226,0.0044594192845109504,Oedipus Colonus,πᾶς
αὐδάω,8,8.0,20.0,0.0,2.8216318671305074,2.0,14.0,10091,0.0,0.00019819641264493112,0.0007927856505797245,0.0013873748885145178,0.001981964126449311,Oedipus Colonus,αὐδάω
οὗτος,84,84.0,112.0,58.0,9.175926785215344,66.0,102.0,10091,0.005747695966703003,0.0065404816172827274,0.008324249331087108,0.010108017044891487,0.011098999108116143,Oedipus Colonus,οὗτος
γε,68,68.0,93.0,45.0,8.14810176897432,52.0,84.0,10091,0.0044594192845109504,0.005153106728768209,0.006738678029927658,0.008324249331087108,0.009216133187989297,Oedipus Colonus,γε
ἔμπορος,3,3.0,10.0,0.0,1.7486086948292254,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,ἔμπορος
ὅστις,28,28.0,46.0,12.0,5.54443065505479,17.0,39.0,10091,0.0011891784758695867,0.0016846695074819145,0.0027747497770290357,0.003864830046576157,0.004558517490833416,Oedipus Colonus,ὅστις
τόπος,8,8.0,22.0,0.0,2.718694300817711,3.0,13.0,10091,0.0,0.0002972946189673967,0.0007927856505797245,0.0012882766821920523,0.0021801605390942423,Oedipus Colonus,τόπος
βλώσκω,18,18.0,34.0,3.0,4.293763104597365,10.0,26.0,10091,0.0002972946189673967,0.0009909820632246556,0.00178376771380438,0.0025765533643841046,0.003369339014963829,Oedipus Colonus,βλώσκω
ποι,8,8.0,19.0,1.0,2.853769437077915,2.0,14.0,10091,9.909820632246556e-05,0.00019819641264493112,0.0007927856505797245,0.0013873748885145178,0.0018828659201268457,Oedipus Colonus,ποι
Ναίς,3,3.0,11.0,0.0,1.7105542972954713,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0010900802695471212,Oedipus Colonus,ναίς
εἴπερ,6,6.0,15.0,0.0,2.5079270925803048,1.0,11.0,10091,0.0,9.909820632246556e-05,0.0005945892379347934,0.0010900802695471212,0.0014864730948369834,Oedipus Colonus,εἴπερ
ἐξοικήσιμος,1,1.0,6.0,0.0,0.9802933361882171,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,ἐξοικήσιμος
μείς,6,6.0,15.0,0.0,2.4847925076741935,1.0,11.0,10091,0.0,9.909820632246556e-05,0.0005945892379347934,0.0010900802695471212,0.0014864730948369834,Oedipus Colonus,μείς
οἰκητός,2,2.0,7.0,0.0,1.3894744908199506,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0006936874442572589,Oedipus Colonus,οἰκητός
οἴομαι,1,1.0,5.0,0.0,1.0115951143242414,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,οἴομαι
δέω,1,1.0,5.0,0.0,0.9373139509030273,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,δέω
οὐδείς,31,31.0,48.0,15.0,5.489057682859076,20.0,42.0,10091,0.0014864730948369834,0.001981964126449311,0.0030720443959964326,0.004162124665543554,0.004756713903478347,Oedipus Colonus,οὐδείς
πέλας,6,6.0,15.0,0.0,2.4588607126057394,1.0,11.0,10091,0.0,9.909820632246556e-05,0.0005945892379347934,0.0010900802695471212,0.0014864730948369834,Oedipus Colonus,πέλας
ἀνήρ,33,33.0,52.0,12.0,5.893784124710653,21.0,45.0,10091,0.0011891784758695867,0.002081062332771777,0.0032702408086413637,0.0044594192845109504,0.005153106728768209,Oedipus Colonus,ἀνήρ
ὅρος,9,9.0,20.0,1.0,2.9592257404626947,3.0,15.0,10091,9.909820632246556e-05,0.0002972946189673967,0.00089188385690219,0.0014864730948369834,0.001981964126449311,Oedipus Colonus,ὅρος
δεῦρο,15,15.0,26.0,3.0,3.787852976269033,8.0,22.0,10091,0.0002972946189673967,0.0007927856505797245,0.0014864730948369834,0.0021801605390942423,0.0025765533643841046,Oedipus Colonus,δεῦρο
στείχω,8,8.0,22.0,1.0,2.8441151539610714,2.0,14.0,10091,9.909820632246556e-05,0.00019819641264493112,0.0007927856505797245,0.0013873748885145178,0.0021801605390942423,Oedipus Colonus,στείχω
ἐξορμάω,1,1.0,5.0,0.0,0.9738457908599413,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,ἐξορμάω
οὖν,15,15.0,29.0,4.0,3.999029602570824,7.0,23.0,10091,0.00039639282528986224,0.0006936874442572589,0.0014864730948369834,0.002279258745416708,0.0028738479833515015,Oedipus Colonus,οὖν
πάρειμι,17,17.0,31.0,7.0,4.184790022506211,9.0,25.0,10091,0.0006936874442572589,0.00089188385690219,0.0016846695074819145,0.0024774551580616392,0.0030720443959964326,Oedipus Colonus,πάρειμι
σός,150,150.0,187.0,109.0,12.185277633644258,126.0,174.0,10091,0.010801704489148746,0.01248637399663066,0.014864730948369834,0.01724308790010901,0.01853136458230106,Oedipus Colonus,σός
λέγω,29,29.0,49.0,15.0,5.592902595304109,18.0,40.0,10091,0.0014864730948369834,0.00178376771380438,0.0028738479833515015,0.003963928252898622,0.004855812109800813,Oedipus Colonus,λέγω
εὔκαιρος,1,1.0,5.0,0.0,1.0177976655072893,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,εὔκαιρος
ἐνέπω,3,3.0,10.0,0.0,1.7775281695676144,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,ἐνέπω
ἀκοή,5,5.0,11.0,0.0,2.2012225283647764,1.0,9.0,10091,0.0,9.909820632246556e-05,0.0004954910316123278,0.00089188385690219,0.0010900802695471212,Oedipus Colonus,ἀκοή
ὑπέρ,3,3.0,11.0,0.0,1.746011867816895,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0010900802695471212,Oedipus Colonus,ὑπέρ
σύ,180,180.0,217.0,137.0,13.473478073185534,154.0,206.0,10091,0.013576454266177783,0.015261123773659697,0.017837677138043802,0.020414230502427907,0.021504310771975028,Oedipus Colonus,σύ
ἑαυτοῦ,12,12.0,25.0,3.0,3.5848061544294367,5.0,19.0,10091,0.0002972946189673967,0.0004954910316123278,0.0011891784758695867,0.0018828659201268457,0.0024774551580616392,Oedipus Colonus,ἑαυτοῦ
ὁράω,19,19.0,36.0,7.0,4.253325665967658,11.0,27.0,10091,0.0006936874442572589,0.0010900802695471212,0.0018828659201268457,0.0026756515707065704,0.00356753542760876,Oedipus Colonus,ὁράω
αἴσιος,1,1.0,5.0,0.0,0.9777862414996101,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0004954910316123278,Oedipus Colonus,αἴσιος
σκοπός,2,2.0,7.0,0.0,1.3780736239718518,0.0,5.0,10091,0.0,0.0,0.00019819641264493112,0.0004954910316123278,0.0006936874442572589,Oedipus Colonus,σκοπός
προσήκω,1,1.0,8.0,0.0,1.0276166619883136,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0007927856505797245,Oedipus Colonus,προσήκω
ἀδηλέω,1,1.0,6.0,0.0,0.9885104183329819,0.0,3.0,10091,0.0,0.0,9.909820632246556e-05,0.0002972946189673967,0.0005945892379347934,Oedipus Colonus,ἀδηλέω
φράζω,9,9.0,18.0,1.0,3.0080043068602667,3.0,15.0,10091,9.909820632246556e-05,0.0002972946189673967,0.00089188385690219,0.0014864730948369834,0.00178376771380438,Oedipus Colonus,φράζω
πρίν,7,7.0,17.0,0.0,2.7051203898673943,2.0,12.0,10091,0.0,0.00019819641264493112,0.0006936874442572589,0.0011891784758695867,0.0016846695074819145,Oedipus Colonus,πρίν
πλείων,3,3.0,10.0,0.0,1.7134106990958775,0.0,6.0,10091,0.0,0.0,0.0002972946189673967,0.0005945892379347934,0.0009909820632246556,Oedipus Colonus,πλείων
