lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
τάχος,5,5.0,15.0,0.0,2.263558769216806,1.0,9.0,8034,0.0,0.00012447099825740602,0.0006223549912870301,0.0011202389843166542,0.0018670649738610904,Electra,τάχος
βουλευτέον,1,1.0,5.0,0.0,1.0046515193462235,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,βουλευτέον
ἤδη,10,10.0,21.0,1.0,3.185284910340041,4.0,16.0,8034,0.00012447099825740602,0.0004978839930296241,0.0012447099825740602,0.0019915359721184964,0.0026138909634055266,Electra,ἤδη
λαμπρός,3,3.0,9.0,0.0,1.7772763681294164,0.0,6.0,8034,0.0,0.0,0.0003734129947722181,0.0007468259895444362,0.0011202389843166542,Electra,λαμπρός
ἥλιος,4,4.0,12.0,0.0,2.0908554047748793,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0014936519790888724,Electra,ἥλιος
σέλας,1,1.0,7.0,0.0,0.9953086760595231,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0008712969878018422,Electra,σέλας
ἑῷος,1,1.0,5.0,0.0,0.9431227488935464,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,ἑῷος
κινέω,1,1.0,5.0,0.0,0.9848127455796579,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,κινέω
φθέγμα,2,2.0,10.0,0.0,1.482875274903146,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0012447099825740602,Electra,φθέγμα
ὄρνις,2,2.0,9.0,0.0,1.4087588149152426,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0011202389843166542,Electra,ὄρνις
σαφής,9,9.0,20.0,2.0,3.0097181921906904,3.0,15.0,8034,0.00024894199651481205,0.0003734129947722181,0.0011202389843166542,0.0018670649738610904,0.0024894199651481204,Electra,σαφής
μέλαινα,1,1.0,5.0,0.0,1.038225451389094,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,μέλαινα
ἄστρον,1,1.0,7.0,0.0,1.0313797824973379,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0008712969878018422,Electra,ἄστρον
ἐκλείπω,4,4.0,11.0,0.0,1.994229437389552,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0013691809808314662,Electra,ἐκλείπω
εὐφρόνη,2,2.0,8.0,0.0,1.384905785952256,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0009957679860592482,Electra,εὐφρόνη
πρίν,6,6.0,16.0,0.0,2.4001469318992315,1.0,11.0,8034,0.0,0.00012447099825740602,0.0007468259895444362,0.0013691809808314662,0.0019915359721184964,Electra,πρίν
τίνω,13,13.0,28.0,3.0,3.6915818051041787,6.0,20.0,8034,0.0003734129947722181,0.0007468259895444362,0.0016181229773462784,0.0024894199651481204,0.0034851879512073688,Electra,τίνω
ἀνδρόω,4,4.0,15.0,0.0,2.04132089809295,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0018670649738610904,Electra,ἀνδρόω
ἐξοδοιπορέω,1,1.0,5.0,0.0,1.022411206572324,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,ἐξοδοιπορέω
στέγη,7,7.0,17.0,0.0,2.6684623491238,2.0,12.0,8034,0.0,0.00024894199651481205,0.0008712969878018422,0.0014936519790888724,0.0021160069703759026,Electra,στέγη
συνάπτω,1,1.0,5.0,0.0,0.9671197854044138,0.0,3.0,8034,0.0,0.0,0.00012447099825740602,0.0003734129947722181,0.0006223549912870301,Electra,συνάπτω
λόγος,37,37.0,58.0,19.0,6.162398303189501,25.0,49.0,8034,0.0023649489668907146,0.0031117749564351506,0.004605426935524023,0.006099078914612895,0.007219317898929549,Electra,λόγος
ἐνταῦθα,2,2.0,7.0,0.0,1.423724344454013,0.0,5.0,8034,0.0,0.0,0.00024894199651481205,0.0006223549912870301,0.0008712969878018422,Electra,ἐνταῦθα
ἵνα,4,4.0,12.0,0.0,2.0295263050714625,0.0,8.0,8034,0.0,0.0,0.0004978839930296241,0.0009957679860592482,0.0014936519790888724,Electra,ἵνα
