lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
ἔνθα,2,2.0,8.0,0.0,1.398539269349305,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,ἔνθα
εἰμί,240,240.0,287.0,199.0,14.853999417708978,211.0,269.0,8594,0.023155690016290434,0.02455201303234815,0.027926460321154294,0.03130090760996044,0.03339539213404701,Philoctetes,εἰμί
κράτιστος,3,3.0,10.0,0.0,1.7206700133103079,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.0011636025133814289,Philoctetes,κράτιστος
πατήρ,23,23.0,41.0,9.0,4.911400629541042,13.0,33.0,8594,0.001047242262043286,0.0015126832673958575,0.0026762857807772866,0.0038398882941587152,0.004770770304863859,Philoctetes,πατήρ
Ἕλλην,3,3.0,11.0,0.0,1.7331866789056696,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.001279962764719572,Philoctetes,ἕλλην
τρέφω,5,5.0,15.0,0.0,2.273446599451907,1.0,9.0,8594,0.0,0.00011636025133814289,0.0005818012566907144,0.001047242262043286,0.0017454037700721434,Philoctetes,τρέφω
Ἀχιλλεύς,17,17.0,30.0,7.0,3.9949338547085484,9.0,25.0,8594,0.0008145217593670003,0.001047242262043286,0.0019781242727484293,0.0029090062834535723,0.003490807540144287,Philoctetes,ἀχιλλεύς
παῖς,35,35.0,58.0,19.0,5.976322077534441,23.0,47.0,8594,0.002210844775424715,0.0026762857807772866,0.004072608796835001,0.005468931812892716,0.006748894577612288,Philoctetes,παῖς
Νεοπτόλεμος,2,2.0,8.0,0.0,1.3837540333365699,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,νεοπτόλεμος
Μήλιος,1,1.0,5.0,0.0,1.0016609582711484,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,μήλιος
Ποίας,13,13.0,25.0,3.0,3.5402935360896732,6.0,20.0,8594,0.0003490807540144287,0.0006981615080288574,0.0015126832673958575,0.0023272050267628577,0.0029090062834535723,Philoctetes,ποίας
υἱός,3,3.0,10.0,0.0,1.7056016308261794,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.0011636025133814289,Philoctetes,υἱός
ἐκτίθημι,1,1.0,5.0,0.0,0.9838516331053356,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,ἐκτίθημι
ἐγώ,310,310.0,372.0,256.0,17.436974792379836,276.0,344.0,8594,0.02978822434256458,0.03211542936932744,0.036071677914824296,0.040027926460321155,0.043286013497789155,Philoctetes,ἐγώ
πότε,40,40.0,59.0,21.0,6.4269269958037185,27.0,53.0,8594,0.0024435652781010005,0.003141726786129858,0.004654410053525715,0.006167093320921573,0.00686525482895043,Philoctetes,πότε
τάσσω,3,3.0,10.0,0.0,1.7394838877679195,0.0,6.0,8594,0.0,0.0,0.0003490807540144287,0.0006981615080288574,0.0011636025133814289,Philoctetes,τάσσω
ἔρδω,5,5.0,14.0,0.0,2.2964321021097924,0.0,10.0,8594,0.0,0.0,0.0005818012566907144,0.0011636025133814289,0.0016290435187340006,Philoctetes,ἔρδω
ἀνάσσω,2,2.0,7.0,0.0,1.436938831959526,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0008145217593670003,Philoctetes,ἀνάσσω
ὑπό,9,9.0,21.0,2.0,2.9600297673800893,3.0,15.0,8594,0.00023272050267628578,0.0003490807540144287,0.001047242262043286,0.0017454037700721434,0.0024435652781010005,Philoctetes,ὑπό
νόσος,18,18.0,30.0,7.0,4.200703285392589,10.0,26.0,8594,0.0008145217593670003,0.0011636025133814289,0.002094484524086572,0.003025366534791715,0.003490807540144287,Philoctetes,νόσος
καταστάζω,2,2.0,7.0,0.0,1.3916031907693516,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0008145217593670003,Philoctetes,καταστάζω
διαβόρος,1,1.0,5.0,0.0,0.9849841654533367,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,διαβόρος
πούς,12,12.0,23.0,2.0,3.3976024337321014,5.0,19.0,8594,0.00023272050267628578,0.0005818012566907144,0.0013963230160577147,0.002210844775424715,0.0026762857807772866,Philoctetes,πούς
ὅστε,5,5.0,13.0,0.0,2.162135788712441,1.0,9.0,8594,0.0,0.00011636025133814289,0.0005818012566907144,0.001047242262043286,0.0015126832673958575,Philoctetes,ὅστε
οὔτε,23,23.0,38.0,10.0,4.744227261387497,14.0,32.0,8594,0.0011636025133814289,0.0016290435187340006,0.0026762857807772866,0.0037235280428205724,0.00442168955084943,Philoctetes,οὔτε
λοιβή,1,1.0,7.0,0.0,1.0386679781485364,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0008145217593670003,Philoctetes,λοιβή
θῦμα,1,1.0,5.0,0.0,0.9738591265689296,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,θῦμα
πάρειμι,30,30.0,48.0,14.0,5.440446446980022,19.0,41.0,8594,0.0016290435187340006,0.002210844775424715,0.003490807540144287,0.004770770304863859,0.005585292064230859,Philoctetes,πάρειμι
ἕκηλος,3,3.0,11.0,0.0,1.7917521101914806,0.0,7.0,8594,0.0,0.0,0.0003490807540144287,0.0008145217593670003,0.001279962764719572,Philoctetes,ἕκηλος
προσθιγγάνω,2,2.0,8.0,0.0,1.4388320827107528,0.0,5.0,8594,0.0,0.0,0.00023272050267628578,0.0005818012566907144,0.0009308820107051431,Philoctetes,προσθιγγάνω
ἄλλος,130,130.0,169.0,95.0,11.306372801834632,108.0,152.0,8594,0.011054223877123575,0.012566907144519432,0.015126832673958576,0.01768675820339772,0.01966488247614615,Philoctetes,ἄλλος
ἄγριος,4,4.0,12.0,0.0,1.9015614804512802,0.0,8.0,8594,0.0,0.0,0.00046544100535257155,0.0009308820107051431,0.0013963230160577147,Philoctetes,ἄγριος
καθίημι,1,1.0,5.0,0.0,1.0091935039780668,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,καθίημι
ἀεί,14,14.0,30.0,5.0,3.864505608276898,6.0,22.0,8594,0.0005818012566907144,0.0006981615080288574,0.0016290435187340006,0.002559925529439144,0.003490807540144287,Philoctetes,ἀεί
Πάν,9,9.0,18.0,1.0,2.9898523012377693,3.0,15.0,8594,0.00011636025133814289,0.0003490807540144287,0.001047242262043286,0.0017454037700721434,0.002094484524086572,Philoctetes,πάν
στρατόπεδον,1,1.0,4.0,0.0,0.9338447055404523,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.00046544100535257155,Philoctetes,στρατόπεδον
δυσφημία,1,1.0,5.0,0.0,0.9984383410502228,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,δυσφημία
βάζω,1,1.0,5.0,0.0,0.9923584154806291,0.0,3.0,8594,0.0,0.0,0.00011636025133814289,0.0003490807540144287,0.0005818012566907144,Philoctetes,βάζω
