lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_lower
χθών,9,9.0,20.0,2.0,3.065328328619589,3.0,15.0,8900,0.00022471910112359551,0.00033707865168539324,0.0010112359550561798,0.0016853932584269663,0.0022471910112359553,Oedipus Tyrannus,χθών
ἀγέλη,1,1.0,5.0,0.0,0.9781774730748858,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0005617977528089888,Oedipus Tyrannus,ἀγέλη
βούνομος,1,1.0,5.0,0.0,1.0058212185454847,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0005617977528089888,Oedipus Tyrannus,βούνομος
τόκος,2,2.0,7.0,0.0,1.3471893263083259,0.0,5.0,8900,0.0,0.0,0.00022471910112359551,0.0005617977528089888,0.0007865168539325843,Oedipus Tyrannus,τόκος
ἄγονος,1,1.0,6.0,0.0,1.012898828098856,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0006741573033707865,Oedipus Tyrannus,ἄγονος
γυναικόω,1,1.0,5.0,0.0,1.022176674966297,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0005617977528089888,Oedipus Tyrannus,γυναικόω
ἐν,53,53.0,79.0,30.0,7.3248401154757445,39.0,67.0,8900,0.0033707865168539327,0.004382022471910113,0.005955056179775281,0.00752808988764045,0.008876404494382022,Oedipus Tyrannus,ἐν
πύρφορος,3,3.0,11.0,0.0,1.674300665138349,0.0,6.0,8900,0.0,0.0,0.00033707865168539324,0.0006741573033707865,0.0012359550561797752,Oedipus Tyrannus,πύρφορος
θεός,6,6.0,16.0,1.0,2.479441946816333,1.0,11.0,8900,0.00011235955056179776,0.00011235955056179776,0.0006741573033707865,0.0012359550561797752,0.0017977528089887641,Oedipus Tyrannus,θεός
σκήπτω,1,1.0,7.0,0.0,1.0497181011624463,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0007865168539325843,Oedipus Tyrannus,σκήπτω
ἐλαύνω,3,3.0,10.0,0.0,1.7133879600657584,0.0,6.0,8900,0.0,0.0,0.00033707865168539324,0.0006741573033707865,0.0011235955056179776,Oedipus Tyrannus,ἐλαύνω
λοιμός,1,1.0,5.0,0.0,0.9671734980987513,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0005617977528089888,Oedipus Tyrannus,λοιμός
ἔχθιστος,2,2.0,8.0,0.0,1.4420057626031246,0.0,5.0,8900,0.0,0.0,0.00022471910112359551,0.0005617977528089888,0.0008988764044943821,Oedipus Tyrannus,ἔχθιστος
ὑφάω,5,5.0,15.0,0.0,2.258740377269617,1.0,9.0,8900,0.0,0.00011235955056179776,0.0005617977528089888,0.0010112359550561798,0.0016853932584269663,Oedipus Tyrannus,ὑφάω
κενόω,1,1.0,5.0,0.0,0.9832472856688824,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0005617977528089888,Oedipus Tyrannus,κενόω
δῶμα,7,7.0,17.0,0.0,2.6949666333454214,2.0,12.0,8900,0.0,0.00022471910112359551,0.0007865168539325843,0.001348314606741573,0.001910112359550562,Oedipus Tyrannus,δῶμα
Καδμεῖος,4,4.0,11.0,0.0,1.992228657803874,0.0,8.0,8900,0.0,0.0,0.00044943820224719103,0.0008988764044943821,0.0012359550561797752,Oedipus Tyrannus,καδμεῖος
Μέλας,2,2.0,7.0,0.0,1.344633764279315,0.0,5.0,8900,0.0,0.0,0.00022471910112359551,0.0005617977528089888,0.0007865168539325843,Oedipus Tyrannus,μέλας
Ἅιδης,3,3.0,9.0,0.0,1.7189761839185327,0.0,6.0,8900,0.0,0.0,0.00033707865168539324,0.0006741573033707865,0.0010112359550561798,Oedipus Tyrannus,ἅιδης
στεναγμός,2,2.0,9.0,0.0,1.3901092030497446,0.0,5.0,8900,0.0,0.0,0.00022471910112359551,0.0005617977528089888,0.0010112359550561798,Oedipus Tyrannus,στεναγμός
γόος,1,1.0,6.0,0.0,0.9866623016526462,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0006741573033707865,Oedipus Tyrannus,γόος
πλουτίζω,1,1.0,5.0,0.0,1.0031827472477906,0.0,3.0,8900,0.0,0.0,0.00011235955056179776,0.00033707865168539324,0.0005617977528089888,Oedipus Tyrannus,πλουτίζω
θέω,11,11.0,23.0,2.0,3.1655608073096975,5.0,17.0,8900,0.00022471910112359551,0.0005617977528089888,0.0012359550561797752,0.001910112359550562,0.002584269662921348,Oedipus Tyrannus,θέω
νῦν,39,39.0,61.0,22.0,6.125926462583029,27.0,51.0,8900,0.0024719101123595504,0.0030337078651685393,0.004382022471910113,0.005730337078651685,0.006853932584269663,Oedipus Tyrannus,νῦν
ἰσόω,2,2.0,8.0,0.0,1.4926151881513534,0.0,5.0,8900,0.0,0.0,0.00022471910112359551,0.0005617977528089888,0.0008988764044943821,Oedipus Tyrannus,ἰσόω
οὐδέ,43,43.0,63.0,23.0,6.519423832892529,30.0,56.0,8900,0.002584269662921348,0.0033707865168539327,0.004831460674157303,0.006292134831460674,0.007078651685393259,Oedipus Tyrannus,οὐδέ
παῖς,22,22.0,37.0,9.0,4.696677466122112,13.0,31.0,8900,0.0010112359550561798,0.0014606741573033708,0.0024719101123595504,0.0034831460674157304,0.004157303370786517,Oedipus Tyrannus,παῖς
