lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_min
ἀδάματ,1,1.0,6.0,0.0,1.0425292000069581,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,ἀδάματ
ἐνδατέομαι,1,1.0,5.0,0.0,1.0456197584785234,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,ἐνδατέομαι
προσστάζω,1,1.0,6.0,0.0,1.009531003561973,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,προσστάζω
αἴγλη,1,1.0,5.0,0.0,0.9670061525662068,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,αἴγλη
Λύκι,1,1.0,5.0,0.0,0.9667261455859318,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,λύκι
ὄρος,4,4.0,12.0,0.0,2.042950893107403,0.0,8.0,8924,0.0,0.0,0.00044822949350067237,0.0008964589870013447,0.001344688480502017,Oedipus Tyrannus,ὄρος
διαίσσω,1,1.0,5.0,0.0,1.01807245737793,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,διαίσσω
χρυσομίτρης,1,1.0,5.0,0.0,1.0425924424236863,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,χρυσομίτρης
κικλήσκω,1,1.0,6.0,0.0,1.0052221289205368,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,κικλήσκω
τᾶσδ,1,1.0,6.0,0.0,1.0132134023005273,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,τᾶσδ
ἐπώνυμος,1,1.0,6.0,0.0,1.003075191677999,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,ἐπώνυμος
οἰνώψ,1,1.0,6.0,0.0,1.0293922243966835,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,οἰνώψ
Βάκχος,1,1.0,5.0,0.0,1.0405917397477091,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,βάκχος
ἤιος,1,1.0,5.0,0.0,1.0266275059455807,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,ἤιος
μαινάς,1,1.0,6.0,0.0,0.9710566661894868,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,μαινάς
ὁμόστολος,1,1.0,6.0,0.0,1.0103688211960788,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,ὁμόστολος
πελάζω,1,1.0,5.0,0.0,0.994744431256836,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,πελάζω
φλέγοντ,1,1.0,5.0,0.0,1.0059106043064336,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,φλέγοντ
ἀγλαώψ,1,1.0,6.0,0.0,1.0217455827964443,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0006723442402510085,Oedipus Tyrannus,ἀγλαώψ
πεύκη,1,1.0,5.0,0.0,0.9853147491259592,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,πεύκη
ἀπότιμος,1,1.0,5.0,0.0,0.9804716596234085,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,ἀπότιμος
αἰτέω,4,4.0,12.0,0.0,1.9215555220642477,0.0,8.0,8924,0.0,0.0,0.00044822949350067237,0.0008964589870013447,0.001344688480502017,Oedipus Tyrannus,αἰτέω
τἄμ,2,2.0,8.0,0.0,1.4685725364125837,0.0,5.0,8924,0.0,0.0,0.00022411474675033618,0.0005602868668758404,0.0008964589870013447,Oedipus Tyrannus,τἄμ
ἐάν,7,7.0,18.0,0.0,2.712746027366179,2.0,12.0,8924,0.0,0.00022411474675033618,0.0007844016136261766,0.001344688480502017,0.0020170327207530256,Oedipus Tyrannus,ἐάν
δέχομαι,3,3.0,10.0,0.0,1.7148741081470675,0.0,6.0,8924,0.0,0.0,0.00033617212012550425,0.0006723442402510085,0.0011205737337516809,Oedipus Tyrannus,δέχομαι
ὑπηρετέω,1,1.0,5.0,0.0,1.0059106043064336,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,ὑπηρετέω
ἀνακούφισις,1,1.0,5.0,0.0,0.9822297209793811,0.0,3.0,8924,0.0,0.0,0.00011205737337516809,0.00033617212012550425,0.0005602868668758404,Oedipus Tyrannus,ἀνακούφισις
ξένος,8,8.0,19.0,1.0,2.788852506264596,3.0,13.0,8924,0.00011205737337516809,0.00033617212012550425,0.0008964589870013447,0.001456745853877185,0.0021290900941281937,Oedipus Tyrannus,ξένος
τοῦδ,9,9.0,20.0,2.0,3.0484151890507305,3.0,15.0,8924,0.00022411474675033618,0.00033617212012550425,0.0010085163603765128,0.0016808606006275212,0.0022411474675033617,Oedipus Tyrannus,τοῦδ
ἐξερέω,4,4.0,11.0,0.0,2.058634989981954,0.0,8.0,8924,0.0,0.0,0.00044822949350067237,0.0008964589870013447,0.001232631107126849,Oedipus Tyrannus,ἐξερέω
