lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_min
ὁ,328,327.0,381.0,277.0,17.85989328668533,292.0,362.0,7751,0.03573732421623017,0.037672558379563924,0.04231712037156496,0.046703651141788156,0.04915494774867759,Ajax,ὁ
ἐκεῖνος,31,31.0,49.0,15.0,5.496625065700523,20.0,42.0,7751,0.0019352341633337635,0.0025803122177783513,0.003999483937556445,0.005418655657334537,0.006321764933556961,Ajax,ἐκεῖνος
νεοχάραχθ,1,1.0,5.0,0.0,1.012398661077263,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0006450780544445878,Ajax,νεοχάραχθ
ὅπως,12,12.0,24.0,3.0,3.4656591302078734,5.0,19.0,7751,0.00038704683266675265,0.0006450780544445878,0.0015481873306670106,0.0024512966068894336,0.0030963746613340212,Ajax,ὅπως
εἶδον,19,19.0,35.0,8.0,4.452113507685384,10.0,28.0,7751,0.0010321248871113405,0.0012901561088891757,0.0024512966068894336,0.0036124371048896916,0.004515546381112115,Ajax,εἶδον
εἴτ,3,3.0,10.0,0.0,1.712593070456321,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.0012901561088891757,Ajax,εἴτ
ἔνδον,6,6.0,15.0,0.0,2.468248316164675,1.0,11.0,7751,0.0,0.00012901561088891756,0.0007740936653335053,0.0014191717197780931,0.0019352341633337635,Ajax,ἔνδον
οὐ,109,109.0,143.0,79.0,10.203864618214679,89.0,129.0,7751,0.010192233260224488,0.011482389369113662,0.014062701586892015,0.016643013804670367,0.018449232357115212,Ajax,οὐ
εὖ,17,17.0,30.0,4.0,4.124011218639997,9.0,25.0,7751,0.0005160624435556702,0.001161140498000258,0.0021932653851115987,0.003225390272222939,0.003870468326667527,Ajax,εὖ
δέ,47,47.0,68.0,27.0,6.919489046983792,33.0,61.0,7751,0.003483421494000774,0.004257515159334279,0.006063733711779125,0.00786995226422397,0.008773061540446395,Ajax,δέ
σ,20,20.0,35.0,8.0,4.542552060326801,11.0,29.0,7751,0.0010321248871113405,0.0014191717197780931,0.0025803122177783513,0.0037414527157786093,0.004515546381112115,Ajax,σ
ἐκφέρω,1,1.0,6.0,0.0,1.0084042447744481,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0007740936653335053,Ajax,ἐκφέρω
κύων,3,3.0,10.0,0.0,1.7465845077056652,0.0,6.0,7751,0.0,0.0,0.00038704683266675265,0.0007740936653335053,0.0012901561088891757,Ajax,κύων
Λακαίνης,1,1.0,7.0,0.0,1.0432524260099398,0.0,3.0,7751,0.0,0.0,0.00012901561088891756,0.00038704683266675265,0.0009031092762224229,Ajax,λακαίνης
ὡς,70,70.0,101.0,49.0,8.193288962070353,54.0,86.0,7751,0.006321764933556961,0.006966842988001548,0.00903109276222423,0.01109534253644691,0.013030576699780673,Ajax,ὡς
