lemma,COUNT,MEAN,MAX,MIN,STD,LOW,HIGH,ALL,MIN_perc,LOW_perc,COUNT_perc,HIGH_perc,MAX_perc,title,lemma_min
οὐδείς,36,36.0,55.0,19.0,5.675597377757315,25.0,47.0,7224,0.002630121816168328,0.0034606866002214838,0.0049833887043189366,0.00650609080841639,0.007613510520487265,Antigone,οὐδείς
γάρ,114,113.0,150.0,77.0,11.059640516384247,91.0,135.0,7224,0.01065891472868217,0.012596899224806201,0.015780730897009966,0.018687707641196014,0.020764119601328904,Antigone,γάρ
οὔτ,24,24.0,43.0,12.0,4.908868607835313,14.0,34.0,7224,0.0016611295681063123,0.001937984496124031,0.0033222591362126247,0.004706533776301218,0.005952380952380952,Antigone,οὔτ
ἀλγεινός,5,5.0,14.0,0.0,2.2545702280228177,1.0,9.0,7224,0.0,0.00013842746400885935,0.0006921373200442968,0.0012458471760797341,0.001937984496124031,Antigone,ἀλγεινός
ἄτη,10,10.0,22.0,0.0,3.2649634016304003,4.0,16.0,7224,0.0,0.0005537098560354374,0.0013842746400885937,0.0022148394241417496,0.003045404208194906,Antigone,ἄτη
ἄτερ,2,2.0,8.0,0.0,1.4494747403721873,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0011074197120708748,Antigone,ἄτερ
αἰσχρός,7,7.0,16.0,0.0,2.5938238332473667,2.0,12.0,7224,0.0,0.0002768549280177187,0.0009689922480620155,0.0016611295681063123,0.0022148394241417496,Antigone,αἰσχρός
ἄτιμος,3,3.0,9.0,0.0,1.7713487301139605,0.0,6.0,7224,0.0,0.0,0.0004152823920265781,0.0008305647840531562,0.0012458471760797341,Antigone,ἄτιμος
εἰμί,101,100.0,131.0,71.0,9.711347575299293,81.0,119.0,7224,0.009828349944629014,0.011212624584717609,0.013981173864894796,0.016472868217054265,0.018133997785160574,Antigone,εἰμί
σός,21,21.0,37.0,8.0,4.68961315339246,12.0,30.0,7224,0.0011074197120708748,0.0016611295681063123,0.0029069767441860465,0.004152823920265781,0.0051218161683277965,Antigone,σός
τε,31,31.0,48.0,14.0,5.603667273588516,20.0,42.0,7224,0.001937984496124031,0.0027685492801771874,0.00429125138427464,0.005813953488372093,0.006644518272425249,Antigone,τε
ἐμός,22,22.0,37.0,8.0,4.469147873731948,13.0,31.0,7224,0.0011074197120708748,0.0017995570321151717,0.003045404208194906,0.00429125138427464,0.0051218161683277965,Antigone,ἐμός
ὄπωπ,1,1.0,7.0,0.0,1.0167321455251839,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0009689922480620155,Antigone,ὄπωπ
καί,173,173.0,216.0,134.0,13.212328953051248,147.0,199.0,7224,0.018549280177187155,0.020348837209302327,0.023947951273532667,0.02754706533776301,0.029900332225913623,Antigone,καί
νῦν,29,29.0,51.0,14.0,5.295853843533447,19.0,39.0,7224,0.001937984496124031,0.002630121816168328,0.004014396456256921,0.005398671096345515,0.0070598006644518275,Antigone,νῦν
τίς,38,38.0,62.0,19.0,6.129831577199745,26.0,50.0,7224,0.002630121816168328,0.0035991140642303433,0.005260243632336656,0.0069213732004429675,0.00858250276854928,Antigone,τίς
τοῦτ,8,8.0,20.0,1.0,2.8373567640664117,2.0,14.0,7224,0.00013842746400885935,0.0002768549280177187,0.0011074197120708748,0.001937984496124031,0.0027685492801771874,Antigone,τοῦτ
αὖ,12,12.0,26.0,3.0,3.312539672353997,6.0,18.0,7224,0.0004152823920265781,0.0008305647840531562,0.0016611295681063123,0.0024916943521594683,0.0035991140642303433,Antigone,αὖ
φημί,12,12.0,25.0,2.0,3.5858109208434237,5.0,19.0,7224,0.0002768549280177187,0.0006921373200442968,0.0016611295681063123,0.002630121816168328,0.0034606866002214838,Antigone,φημί
πάνδημος,2,2.0,8.0,0.0,1.3938977899943217,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0011074197120708748,Antigone,πάνδημος
πόλις,34,34.0,55.0,12.0,5.918381262071306,22.0,46.0,7224,0.0016611295681063123,0.003045404208194906,0.004706533776301218,0.00636766334440753,0.007613510520487265,Antigone,πόλις
κήρυγμα,2,2.0,7.0,0.0,1.3967215788521183,0.0,5.0,7224,0.0,0.0,0.0002768549280177187,0.0006921373200442968,0.0009689922480620155,Antigone,κήρυγμα
τίθημι,5,5.0,14.0,0.0,2.2402623115999662,1.0,9.0,7224,0.0,0.00013842746400885935,0.0006921373200442968,0.0012458471760797341,0.001937984496124031,Antigone,τίθημι
στρατηγός,1,1.0,5.0,0.0,0.9739811911116959,0.0,3.0,7224,0.0,0.0,0.00013842746400885935,0.0004152823920265781,0.0006921373200442968,Antigone,στρατηγός
ἄρτιος,5,5.0,16.0,0.0,2.2613589400500356,1.0,9.0,7224,0.0,0.00013842746400885935,0.0006921373200442968,0.0012458471760797341,0.0022148394241417496,Antigone,ἄρτιος
