wordCount,lemma,speaker,word,telWord,speechAct
1,τέκνον,Οἰδίπους,τέκνον,False,0
2,τυφλόω,Οἰδίπους,τυφλοῦ,False,0
3,γέρων,Οἰδίπους,γέροντος,False,0
4,Ἀντιγόνη,Οἰδίπους,Ἀντιγόνη,False,0
5,τίς,Οἰδίπους,τίνας,False,0
6,χῶρος,Οἰδίπους,χώρους,False,0
7,ἀφίγμεθ ̓,Οἰδίπους,ἀφίγμεθ᾽,False,0
8,ἤ,Οἰδίπους,ἢ,False,0
9,τίς,Οἰδίπους,τίνων,False,0
10,ἀνήρ,Οἰδίπους,ἀνδρῶν,False,0
11,πόλις,Οἰδίπους,πόλιν,False,0
12,τις,Οἰδίπους,τίς,False,0
13,ὁ,Οἰδίπους,τὸν,False,0
14,πλανάω,Οἰδίπους,πλανήτην,False,0
15,Οἰδίπους,Οἰδίπους,Οἰδίπουν,False,0
16,καθ ̓,Οἰδίπους,καθ᾽,False,0
17,ἡμέρα,Οἰδίπους,ἡμέραν,False,0
18,ὁ,Οἰδίπους,τὴν,False,0
19,νῦν,Οἰδίπους,νῦν,False,0
20,σπανιστός,Οἰδίπους,σπανιστοῖς,False,0
21,δέχομαι,Οἰδίπους,δέξεται,False,0
22,δώρημα,Οἰδίπους,δωρήμασιν,False,0
23,σμικρός,Οἰδίπους,σμικρὸν,False,0
24,μέν,Οἰδίπους,μὲν,False,0
25,ἐξαιτέω,Οἰδίπους,ἐξαιτοῦντα,False,0
26,ὁ,Οἰδίπους,τοῦ,False,0
27,μικρός,Οἰδίπους,σμικροῦ,False,0
28,δ ̓,Οἰδίπους,δ᾽,False,0
29,ἔτι,Οἰδίπους,ἔτι,False,0
30,μείων,Οἰδίπους,μεῖον,False,0
31,φέρω,Οἰδίπους,φέροντα,False,0
32,καί,Οἰδίπους,καὶ,False,0
33,τόδ ̓,Οἰδίπους,τόδ᾽,False,0
34,ἐξαρκέω,Οἰδίπους,ἐξαρκοῦν,False,0
35,ἐγώ,Οἰδίπους,ἐμοί,False,0
36,στέργω,Οἰδίπους,στέργειν,False,0
37,γάρ,Οἰδίπους,γὰρ,False,0
38,ὁ,Οἰδίπους,αἱ,False,0
39,πάθη,Οἰδίπους,πάθαι,False,0
40,ἐγώ,Οἰδίπους,με,False,0
41,ὁ,Οἰδίπους,χὠ,False,0
42,χρόνος,Οἰδίπους,χρόνος,False,0
43,σύνειμι,Οἰδίπους,ξυνὼν,False,0
44,μακρός,Οἰδίπους,μακρὸς,False,0
45,διδάσκω,Οἰδίπους,διδάσκει,False,0
46,καί,Οἰδίπους,καὶ,False,0
47,ὁ,Οἰδίπους,τὸ,False,0
48,γενναῖος,Οἰδίπους,γενναῖον,False,0
49,τρίτος,Οἰδίπους,τρίτον,False,0
50,ἀλλ ̓,Οἰδίπους,ἀλλ᾽,False,0
51,ὦ,Οἰδίπους,ὦ,False,0
52,τέκνον,Οἰδίπους,τέκνον,False,0
53,θάκησις,Οἰδίπους,θάκησιν,False,0
54,εἰ,Οἰδίπους,εἴ,False,0
55,τις,Οἰδίπους,τινα,False,0
56,βλέπω,Οἰδίπους,βλέπεις,False,0
57,ἤ,Οἰδίπους,ἢ,False,0
58,πρός,Οἰδίπους,πρὸς,False,0
59,βέβηλος,Οἰδίπους,βεβήλοις,False,0
60,ἤ,Οἰδίπους,ἢ,False,0
61,πρός,Οἰδίπους,πρὸς,False,0
62,ἄλσος,Οἰδίπους,ἄλσεσιν,False,0
63,θεός,Οἰδίπους,θεῶν,False,0
64,στῆσόν,Οἰδίπους,στῆσόν,False,0
65,ἐγώ,Οἰδίπους,με,False,0
66,ἐξιδρύω,Οἰδίπους,κἀξίδρυσον,False,0
67,ὡς,Οἰδίπους,ὡς,False,0
68,πυνθάνομαι,Οἰδίπους,πυθώμεθα,False,0
69,ὅπου,Οἰδίπους,ὅπου,False,0
70,ποτ ̓,Οἰδίπους,ποτ᾽,False,0
71,εἰμί,Οἰδίπους,ἐσμέν,False,0
72,μανθάνω,Οἰδίπους,μανθάνειν,False,0
73,γάρ,Οἰδίπους,γὰρ,False,0
74,ἥκω,Οἰδίπους,ἥκομεν,False,0
75,ξένος,Οἰδίπους,ξένοι,False,0
76,πρός,Οἰδίπους,πρὸς,False,0
77,ἀστός,Οἰδίπους,ἀστῶν,False,0
78,ὅς,Οἰδίπους,ἃν,False,0
79,δ ̓,Οἰδίπους,δ᾽,False,0
80,ἀκούω,Οἰδίπους,ἀκούσωμεν,False,0
81,τελέω,Οἰδίπους,τελεῖν,True,0
82,πάτηρ,Ἀντιγόνη,πάτερ,False,1
83,ταλαίπωρ ̓,Ἀντιγόνη,ταλαίπωρ᾽,False,1
84,Οἰδίπους,Ἀντιγόνη,Οἰδίπους,False,1
85,πύργος,Ἀντιγόνη,πύργοι,False,1
86,μέν,Ἀντιγόνη,μέν,False,1
87,ὁ,Ἀντιγόνη,οἳ,False,1
88,πόλις,Ἀντιγόνη,πόλιν,False,1
89,στέγω,Ἀντιγόνη,στέγουσιν,False,1
90,ὡς,Ἀντιγόνη,ὡς,False,1
91,ἀπ ̓,Ἀντιγόνη,ἀπ᾽,False,1
92,ὄμμα,Ἀντιγόνη,ὀμμάτων,False,1
93,πρόσω,Ἀντιγόνη,πρόσω,False,1
94,χῶρος,Ἀντιγόνη,χῶρος,False,1
95,δ ̓,Ἀντιγόνη,δ᾽,False,1
96,ὅδ ̓,Ἀντιγόνη,ὅδ᾽,False,1
97,ἱερός,Ἀντιγόνη,ἱερός,False,1
98,ὡς,Ἀντιγόνη,ὡς,False,1
99,ἀπεικάζω,Ἀντιγόνη,ἀπεικάσαι,False,1
100,βρύω,Ἀντιγόνη,βρύων,False,1
101,δάφνη,Ἀντιγόνη,δάφνης,False,1
102,ἐλαία,Ἀντιγόνη,ἐλαίας,False,1
103,ἄμπελος,Ἀντιγόνη,ἀμπέλου,False,1
104,πυκνόπτερος,Ἀντιγόνη,πυκνόπτεροι,False,1
105,δ ̓,Ἀντιγόνη,δ᾽,False,1
106,εἴσω,Ἀντιγόνη,εἴσω,False,1
107,κατ ̓,Ἀντιγόνη,κατ᾽,False,1
108,αὐτός,Ἀντιγόνη,αὐτὸν,False,1
109,εὐστομοῦσ ̓,Ἀντιγόνη,εὐστομοῦσ᾽,False,1
110,ἀηδών,Ἀντιγόνη,ἀηδόνες,False,1
111,ἵημι,Ἀντιγόνη,οὗ,False,1
112,κῶλον,Ἀντιγόνη,κῶλα,False,1
113,κάμπτω,Ἀντιγόνη,κάμψον,False,1
114,τοῦδ ̓,Ἀντιγόνη,τοῦδ᾽,False,1
115,ἐπ ̓,Ἀντιγόνη,ἐπ᾽,False,1
116,ἄξεστος,Ἀντιγόνη,ἀξέστου,False,1
117,πέτρος,Ἀντιγόνη,πέτρου,False,1
118,μακράν,Ἀντιγόνη,μακρὰν,False,1
119,γάρ,Ἀντιγόνη,γὰρ,False,1
120,ὡς,Ἀντιγόνη,ὡς,False,1
121,γέρων,Ἀντιγόνη,γέροντι,False,1
122,προστέλλω,Ἀντιγόνη,προὐστάλης,False,1
123,ὁδός,Ἀντιγόνη,ὁδόν,False,1
124,κάθιζέ,Οἰδίπους,κάθιζέ,False,2
125,νῦν,Οἰδίπους,νύν,False,2
126,ἐγώ,Οἰδίπους,με,False,2
127,καί,Οἰδίπους,καὶ,False,2
128,φυλάσσω,Οἰδίπους,φύλασσε,False,2
129,ὁ,Οἰδίπους,τὸν,False,2
130,τυφλός,Οἰδίπους,τυφλόν,False,2
131,χρόνος,Ἀντιγόνη,χρόνου,False,3
132,μέν,Ἀντιγόνη,μὲν,False,3
133,οὕνεκ ̓,Ἀντιγόνη,οὕνεκ᾽,False,3
134,οὐ,Ἀντιγόνη,οὐ,False,3
135,μανθάνω,Ἀντιγόνη,μαθεῖν,False,3
136,ἐγώ,Ἀντιγόνη,με,False,3
137,δεῖ,Ἀντιγόνη,δεῖ,False,3
138,ὅδε,Ἀντιγόνη,τόδε,False,3
139,ἔχω,Οἰδίπους,ἔχεις,False,4
140,διδάσκω,Οἰδίπους,διδάξαι,False,4
141,δή,Οἰδίπους,δή,False,4
142,μ ̓,Οἰδίπους,μ᾽,False,4
143,ὅποι,Οἰδίπους,ὅποι,False,4
144,καθίστημι,Οἰδίπους,καθέσταμεν,False,4
145,ὁ,Ἀντιγόνη,τὰς,False,5
146,γοῦν,Ἀντιγόνη,γοῦν,False,5
147,Ἀθῆναι,Ἀντιγόνη,Ἀθήνας,False,5
148,οἶδα,Ἀντιγόνη,οἶδα,False,5
149,ὁ,Ἀντιγόνη,τὸν,False,5
150,δέ,Ἀντιγόνη,δὲ,False,5
151,χῶρος,Ἀντιγόνη,χῶρον,False,5
152,οὐ,Ἀντιγόνη,οὔ,False,5
153,πᾶς,Οἰδίπους,πᾶς,False,6
154,γάρ,Οἰδίπους,γάρ,False,6
155,τις,Οἰδίπους,τις,False,6
156,αὐδάω,Οἰδίπους,ηὔδα,False,6
157,οὗτος,Οἰδίπους,τοῦτό,False,6
158,γ ̓,Οἰδίπους,γ᾽,False,6
159,ἐγώ,Οἰδίπους,ἡμὶν,False,6
160,ἔμπορος,Οἰδίπους,ἐμπόρων,False,6
161,ἀλλ ̓,Ἀντιγόνη,ἀλλ᾽,False,7
162,ὅστις,Ἀντιγόνη,ὅστις,False,7
163,ὁ,Ἀντιγόνη,ὁ,False,7
164,τόπος,Ἀντιγόνη,τόπος,False,7
165,εἰμί,Ἀντιγόνη,ἦ,False,7
166,μανθάνω,Ἀντιγόνη,μάθω,False,7
167,μολοῦσά,Ἀντιγόνη,μολοῦσά,False,7
168,ποι,Ἀντιγόνη,ποι,False,7
169,ναί,Οἰδίπους,ναί,False,8
170,τέκνον,Οἰδίπους,τέκνον,False,8
171,εἴπερ,Οἰδίπους,εἴπερ,False,8
172,εἰμί,Οἰδίπους,ἐστί,False,8
173,γ ̓,Οἰδίπους,γ᾽,False,8
174,ἐξοικήσιμος,Οἰδίπους,ἐξοικήσιμος,False,8
175,ἀλλ ̓,Ἀντιγόνη,ἀλλ᾽,False,9
176,εἰμί,Ἀντιγόνη,ἐστὶ,False,9
177,μήν,Ἀντιγόνη,μὴν,False,9
178,οἰκητός,Ἀντιγόνη,οἰκητός,False,9
179,οἴομαι,Ἀντιγόνη,οἴομαι,False,9
180,δέ,Ἀντιγόνη,δὲ,False,9
181,δεῖ,Ἀντιγόνη,δεῖν,False,9
182,οὐδείς,Ἀντιγόνη,οὐδέν,False,9
183,πέλας,Ἀντιγόνη,πέλας,False,9
184,γάρ,Ἀντιγόνη,γὰρ,False,9
185,ἀνήρ,Ἀντιγόνη,ἄνδρα,False,9
186,ὅδε,Ἀντιγόνη,τόνδε,False,9
187,ἐγώ,Ἀντιγόνη,νῷν,False,9
188,ὁράω,Ἀντιγόνη,ὁρῶ,False,9
189,εἰμί,Οἰδίπους,ἦ,False,10
190,δεῦρο,Οἰδίπους,δεῦρο,False,10
191,προσστείχω,Οἰδίπους,προσστείχοντα,False,10
192,ἐξορμάω,Οἰδίπους,κἀξορμώμενον,False,10
193,καί,Ἀντιγόνη,καὶ,False,11
194,δή,Ἀντιγόνη,δὴ,False,11
195,μέν,Ἀντιγόνη,μὲν,False,11
196,οὖν,Ἀντιγόνη,οὖν,False,11
197,πάρειμι,Ἀντιγόνη,παρόντα,False,11
198,ὅς,Ἀντιγόνη,χὤ,False,11
199,τίς,Ἀντιγόνη,τί,False,11
200,σύ,Ἀντιγόνη,σοι,False,11
201,λέγω,Ἀντιγόνη,λέγειν,False,11
202,εὔκαιρόν,Ἀντιγόνη,εὔκαιρόν,False,11
203,εἰμί,Ἀντιγόνη,ἐστιν,False,11
204,ἔννεφ ̓,Ἀντιγόνη,ἔννεφ᾽,False,11
205,ὡς,Ἀντιγόνη,ὡς,False,11
206,ἀνήρ,Ἀντιγόνη,ἀνὴρ,False,11
207,ὅδε,Ἀντιγόνη,ὅδε,False,11
208,ὦ,Οἰδίπους,ὦ,False,12
209,ξεῖν ̓,Οἰδίπους,ξεῖν᾽,False,12
210,ἀκούω,Οἰδίπους,ἀκούων,False,12
211,ὅδε,Οἰδίπους,τῆσδε,False,12
212,ὁ,Οἰδίπους,τῆς,False,12
213,ὑπέρ,Οἰδίπους,ὑπέρ,False,12
214,τ ̓,Οἰδίπους,τ᾽,False,12
215,ἐγώ,Οἰδίπους,ἐμοῦ,False,12
216,ἑαυτοῦ,Οἰδίπους,αὑτῆς,False,12
217,θ ̓,Οἰδίπους,θ᾽,False,12
218,ὁράω,Οἰδίπους,ὁρώσης,False,12
219,οὕνεχ ̓,Οἰδίπους,οὕνεχ᾽,False,12
220,ἐγώ,Οἰδίπους,ἡμὶν,False,12
221,αἴσιος,Οἰδίπους,αἴσιος,False,12
222,σκοπός,Οἰδίπους,σκοπὸς,False,12
223,προσήκω,Οἰδίπους,προσήκεις,False,12
224,ὅς,Οἰδίπους,ὧν,False,12
225,ἀδηλόω,Οἰδίπους,ἀδηλοῦμεν,False,12
226,φράζω,Οἰδίπους,φράσαι,False,12
227,πρίν,Ξένος,πρὶν,False,13
228,νῦν,Ξένος,νῦν,False,13
229,ὁ,Ξένος,τὰ,False,13
230,πλείον ̓,Ξένος,πλείον᾽,False,13
231,ἱστορέω,Ξένος,ἱστορεῖν,False,13
232,ἐκ,Ξένος,ἐκ,False,13
233,τῆσδ ̓,Ξένος,τῆσδ᾽,False,13
234,ἕδρα,Ξένος,ἕδρας,False,13
235,ἔξελθ ̓,Ξένος,ἔξελθ᾽,False,13
236,ἔχω,Ξένος,ἔχεις,False,13
237,γάρ,Ξένος,γὰρ,False,13
238,χῶρος,Ξένος,χῶρον,False,13
239,οὐ,Ξένος,οὐχ,False,13
240,ἁγνός,Ξένος,ἁγνὸν,False,13
241,πατέω,Ξένος,πατεῖν,False,13
242,τις,Οἰδίπους,τίς,False,14
243,δ ̓,Οἰδίπους,δ᾽,False,14
244,ἔσθ ̓,Οἰδίπους,ἔσθ᾽,False,14
245,ὁ,Οἰδίπους,ὁ,False,14
246,χῶρος,Οἰδίπους,χῶρος,False,14
247,ὁ,Οἰδίπους,τοῦ,False,14
248,θεός,Οἰδίπους,θεῶν,False,14
249,νομίζω,Οἰδίπους,νομίζεται,False,14
250,ἄθικτος,Ξένος,ἄθικτος,False,15
251,οὐδ ̓,Ξένος,οὐδ᾽,False,15
252,οἰκητός,Ξένος,οἰκητός,False,15
253,ὁ,Ξένος,αἱ,False,15
254,γάρ,Ξένος,γὰρ,False,15
255,ἔμφοβος,Ξένος,ἔμφοβοι,False,15
256,θεά,Ξένος,θεαί,False,15
257,σφ ̓,Ξένος,σφ᾽,False,15
258,ἔχω,Ξένος,ἔχουσι,False,15
259,Γαῖα,Ξένος,Γῆς,False,15
260,τε,Ξένος,τε,False,15
261,καί,Ξένος,καὶ,False,15
262,Σκότου,Ξένος,Σκότου,False,15
263,κόρη,Ξένος,κόραι,False,15
264,τίς,Οἰδίπους,τίνων,False,16
265,ὁ,Οἰδίπους,τὸ,False,16
266,σεμνός,Οἰδίπους,σεμνὸν,False,16
267,ὄνομ ̓,Οἰδίπους,ὄνομ᾽,False,16
268,ἄν,Οἰδίπους,ἂν,False,16
269,εὔχομαι,Οἰδίπους,εὐξαίμην,False,16
270,κλύω,Οἰδίπους,κλύων,False,16
271,ὁ,Ξένος,τὰς,False,17
272,πάνθ ̓,Ξένος,πάνθ᾽,False,17
273,ὁράω,Ξένος,ὁρώσας,False,17
274,Εὐμενίδας,Ξένος,Εὐμενίδας,False,17
275,ὁ,Ξένος,ὅ,False,17
276,γ ̓,Ξένος,γ᾽,False,17
277,ἐνθάδ ̓,Ξένος,ἐνθάδ᾽,False,17
278,ἄν,Ξένος,ἂν,False,17
279,εἶπον,Ξένος,εἴποι,False,17
280,λαός,Ξένος,λεώς,False,17
281,νιν,Ξένος,νιν,False,17
282,ἄλλος,Ξένος,ἄλλα,False,17
283,δ ̓,Ξένος,δ᾽,False,17
284,ἀλλαχοῦ,Ξένος,ἀλλαχοῦ,False,17
285,καλός,Ξένος,καλά,False,17
286,ἀλλ ̓,Οἰδίπους,ἀλλ᾽,False,18
287,ἴλαος,Οἰδίπους,ἵλεῳ,False,18
288,μέν,Οἰδίπους,μὲν,False,18
289,ὁ,Οἰδίπους,τὸν,False,18
290,ἱκέτης,Οἰδίπους,ἱκέτην,False,18
291,δέχομαι,Οἰδίπους,δεξαίατο,False,18
292,ὡς,Οἰδίπους,ὡς,False,18
293,οὐ,Οἰδίπους,οὐχ,False,18
294,ἕδρα,Οἰδίπους,ἕδρας,False,18
295,γῆ,Οἰδίπους,γῆς,False,18
296,τῆσδ ̓,Οἰδίπους,τῆσδ᾽,False,18
297,ἄν,Οἰδίπους,ἂν,False,18
298,ἐξέλθοιμ ̓,Οἰδίπους,ἐξέλθοιμ᾽,False,18
299,ἔτι,Οἰδίπους,ἔτι,False,18
300,τίς,Ξένος,τί,False,19
301,δ ̓,Ξένος,δ᾽,False,19
302,εἰμί,Ξένος,ἐστὶ,False,19
303,οὗτος,Ξένος,τοῦτο,False,19
304,συμφορά,Οἰδίπους,ξυμφορᾶς,False,20
305,ξύνθημ ̓,Οἰδίπους,ξύνθημ᾽,False,20
306,ἐμός,Οἰδίπους,ἐμῆς,False,20
307,ἀλλ ̓,Ξένος,ἀλλ᾽,False,21
308,οὐδ ̓,Ξένος,οὐδ᾽,False,21
309,ἐγώ,Ξένος,ἐμοί,False,21
310,σύ,Ξένος,τοι,False,21
311,ἐξανίστημι,Ξένος,τοὐξανιστάναι,False,21
312,πόλις,Ξένος,πόλεως,False,21
313,δίχ ̓,Ξένος,δίχ᾽,False,21
314,εἰμί,Ξένος,ἐστὶ,False,21
315,θάρσος,Ξένος,θάρσος,False,21
316,πρίν,Ξένος,πρίν,False,21
317,γ ̓,Ξένος,γ᾽,False,21
318,ἄν,Ξένος,ἂν,False,21
319,ἐνδείκνυμι,Ξένος,ἐνδείξω,False,21
320,τίς,Ξένος,τί,False,21
321,δράω,Ξένος,δρῶ,False,21
322,πρός,Οἰδίπους,πρός,False,22
323,νῦν,Οἰδίπους,νυν,False,22
324,θεός,Οἰδίπους,θεῶν,False,22
325,ὦ,Οἰδίπους,ὦ,False,22
326,ξένος,Οἰδίπους,ξεῖνε,False,22
327,μή,Οἰδίπους,μή,False,22
328,μ ̓,Οἰδίπους,μ᾽,False,22
329,ἀτιμάω,Οἰδίπους,ἀτιμάσῃς,False,22
330,τοιόνδ ̓,Οἰδίπους,τοιόνδ᾽,False,22
331,ἀλήτης,Οἰδίπους,ἀλήτην,False,22
332,ὅς,Οἰδίπους,ὧν,False,22
333,σύ,Οἰδίπους,σε,False,22
334,προστρέπω,Οἰδίπους,προστρέπω,False,22
335,φράζω,Οἰδίπους,φράσαι,False,22
336,σημαίνω,Ξένος,σήμαινε,False,23
337,κοὐκ ̓,Ξένος,κοὐκ᾽,False,23
338,ἄτιμος,Ξένος,ἄτιμος,False,23
339,ἐκ,Ξένος,ἔκ,False,23
340,γ ̓,Ξένος,γ᾽,False,23
341,ἐγώ,Ξένος,ἐμοῦ,False,23
342,φαίνω,Ξένος,φανεῖ,False,23
343,τις,Οἰδίπους,τίς,False,24
344,ἔσθ ̓,Οἰδίπους,ἔσθ᾽,False,24
345,ὁ,Οἰδίπους,ὁ,False,24
346,χῶρος,Οἰδίπους,χῶρος,False,24
347,δῆτ ̓,Οἰδίπους,δῆτ᾽,False,24
348,ἐν,Οἰδίπους,ἐν,False,24
349,ὅς,Οἰδίπους,ᾧ,False,24
350,βαίνω,Οἰδίπους,βεβήκαμεν,False,24
351,ὅσ ̓,Ξένος,ὅσ᾽,False,25
352,οἶδα,Ξένος,οἶδα,False,25
353,ἐγώ,Ξένος,κἀγὼ,False,25
354,πάντ ̓,Ξένος,πάντ᾽,False,25
355,ἐφίστημι,Ξένος,ἐπιστήσει,False,25
356,κλύω,Ξένος,κλύων,False,25
357,χῶρος,Ξένος,χῶρος,False,25
358,μέν,Ξένος,μὲν,False,25
359,ἱερός,Ξένος,ἱερὸς,False,25
360,πᾶς,Ξένος,πᾶς,False,25
361,ὅδ ̓,Ξένος,ὅδ᾽,False,25
362,ἔστ ̓,Ξένος,ἔστ᾽,False,25
363,ἔχω,Ξένος,ἔχει,False,25
364,δέ,Ξένος,δέ,False,25
365,νιν,Ξένος,νιν,False,25
366,σεμνός,Ξένος,σεμνὸς,False,25
367,Ποσειδῶν,Ξένος,Ποσειδῶν,False,25
368,ἐν,Ξένος,ἐν,False,25
369,δ ̓,Ξένος,δ᾽,False,25
370,ὁ,Ξένος,ὁ,False,25
371,πυρφόρος,Ξένος,πυρφόρος,False,25
372,θεός,Ξένος,θεὸς,False,25
373,Τιτὰν,Ξένος,Τιτὰν,False,25
374,Προμηθεύς,Ξένος,Προμηθεύς,False,25
375,ὅς,Ξένος,ὃν,False,25
376,δ ̓,Ξένος,δ᾽,False,25
377,ἐπιστείβω,Ξένος,ἐπιστείβεις,False,25
378,τόπος,Ξένος,τόπον,False,25
379,χθών,Ξένος,χθονὸς,False,25
380,καλέω,Ξένος,καλεῖται,False,25
381,ὅδε,Ξένος,τῆσδε,False,25
382,χαλκόπους,Ξένος,χαλκόπους,False,25
383,οὐδός,Ξένος,ὀδός,False,25
384,ἔρεισμ ̓,Ξένος,ἔρεισμ᾽,False,25
385,Ἀθῆναι,Ξένος,Ἀθηνῶν,False,25
386,ὁ,Ξένος,οἱ,False,25
387,δέ,Ξένος,δὲ,False,25
388,πλησίος,Ξένος,πλησίοι,False,25
389,γύης,Ξένος,γύαι,False,25
390,τόνδ ̓,Ξένος,τόνδ᾽,False,25
391,ἱππότης,Ξένος,ἱππότην,False,25
392,Κολωνὸν,Ξένος,Κολωνὸν,False,25
393,εὔχομαι,Ξένος,εὔχονται,False,25
394,σφεῖς,Ξένος,σφίσιν,False,25
395,ἀρχηγός,Ξένος,ἀρχηγὸν,False,25
396,εἰμί,Ξένος,εἶναι,False,25
397,καί,Ξένος,καὶ,False,25
398,φέρω,Ξένος,φέρουσι,False,25
399,ὄνομα,Ξένος,τοὔνομα,False,25
400,ὁ,Ξένος,τὸ,False,25
401,ὅδε,Ξένος,τοῦδε,False,25
402,κοινός,Ξένος,κοινὸν,False,25
403,πᾶς,Ξένος,πάντες,False,25
404,ὀνομάζω,Ξένος,ὠνομασμένοι,False,25
405,τοιοῦτος,Ξένος,τοιαῦτά,False,25
406,σύ,Ξένος,σοι,False,25
407,ταῦτ ̓,Ξένος,ταῦτ᾽,False,25
408,εἰμί,Ξένος,ἐστίν,False,25
409,ὦ,Ξένος,ὦ,False,25
410,ξέν ̓,Ξένος,ξέν᾽,False,25
411,οὐ,Ξένος,οὐ,False,25
412,λόγος,Ξένος,λόγοις,False,25
413,τιμώμεν ̓,Ξένος,τιμώμεν᾽,False,25
414,ἀλλά,Ξένος,ἀλλὰ,False,25
415,ὁ,Ξένος,τῇ,False,25
416,συνουσία,Ξένος,ξυνουσίᾳ,False,25
417,πλείων,Ξένος,πλέον,False,25
418,εἰμί,Οἰδίπους,ἦ,False,26
419,γάρ,Οἰδίπους,γάρ,False,26
420,τις,Οἰδίπους,τινες,False,26
421,ναίω,Οἰδίπους,ναίουσι,False,26
422,ὅδε,Οἰδίπους,τούσδε,False,26
423,ὁ,Οἰδίπους,τοὺς,False,26
424,τόπος,Οἰδίπους,τόπους,False,26
425,καί,Ξένος,καὶ,False,27
426,κάρτα,Ξένος,κάρτα,False,27
427,ὅδε,Ξένος,τοῦδε,False,27
428,ὁ,Ξένος,τοῦ,False,27
429,θεός,Ξένος,θεοῦ,False,27
430,γ ̓,Ξένος,γ᾽,False,27
431,ἐπώνυμος,Ξένος,ἐπώνυμοι,False,27
432,ἄρχω,Οἰδίπους,ἄρχει,False,28
433,τις,Οἰδίπους,τις,False,28
434,αὐτός,Οἰδίπους,αὐτῶν,False,28
435,ἤ,Οἰδίπους,ἢ,False,28
436,ἐπί,Οἰδίπους,πὶ,False,28
437,ὁ,Οἰδίπους,τῷ,False,28
438,πλῆθος,Οἰδίπους,πλήθει,False,28
439,λόγος,Οἰδίπους,λόγος,False,28
440,ἐκ,Ξένος,ἐκ,False,29
441,ὁ,Ξένος,τοῦ,False,29
442,κατ ̓,Ξένος,κατ᾽,False,29
443,ἄστυ,Ξένος,ἄστυ,False,29
444,βασιλεύς,Ξένος,βασιλέως,False,29
445,τάδ ̓,Ξένος,τάδ᾽,False,29
446,ἄρχω,Ξένος,ἄρχεται,False,29
447,οὗτος,Οἰδίπους,οὗτος,False,30
448,δέ,Οἰδίπους,δὲ,False,30
449,τις,Οἰδίπους,τίς,False,30
450,λόγος,Οἰδίπους,λόγῳ,False,30
451,τε,Οἰδίπους,τε,False,30
452,καί,Οἰδίπους,καὶ,False,30
453,σθένος,Οἰδίπους,σθένει,False,30
454,κρατέω,Οἰδίπους,κρατεῖ,False,30
455,Θησεύς,Ξένος,Θησεὺς,False,31
456,καλέω,Ξένος,καλεῖται,False,31
457,ὁ,Ξένος,τοῦ,False,31
458,πρίν,Ξένος,πρὶν,False,31
459,Αἰγέως,Ξένος,Αἰγέως,False,31
460,τόκος,Ξένος,τόκος,False,31
461,ἆρ ̓,Οἰδίπους,ἆρ᾽,False,32
462,ἀνά,Οἰδίπους,ἄν,False,32
463,τις,Οἰδίπους,τις,False,32
464,αὐτός,Οἰδίπους,αὐτῷ,False,32
465,πομπός,Οἰδίπους,πομπὸς,False,32
466,ἐκ,Οἰδίπους,ἐξ,False,32
467,σύ,Οἰδίπους,ὑμῶν,False,32
468,βλώσκω,Οἰδίπους,μόλοι,False,32
469,ὡς,Ξένος,ὡς,False,33
470,πρός,Ξένος,πρὸς,False,33
471,τίς,Ξένος,τί,False,33
472,λέγω1,Ξένος,λέξων,False,33
473,ἤ,Ξένος,ἢ,False,33
474,καταρτύω,Ξένος,καταρτύσων,False,33
475,βλώσκω,Ξένος,μολεῖν,False,33
476,ὡς,Οἰδίπους,ὡς,False,34
477,ἄν,Οἰδίπους,ἂν,False,34
478,προσαρκέω,Οἰδίπους,προσαρκῶν,False,34
479,σμικρός,Οἰδίπους,σμικρὰ,False,34
480,κερδαίνω,Οἰδίπους,κερδάνῃ,False,34
481,μέγας,Οἰδίπους,μέγα,False,34
482,καί,Ξένος,καὶ,False,35
483,τις,Ξένος,τίς,False,35
484,πρός,Ξένος,πρὸς,False,35
485,ἀνήρ,Ξένος,ἀνδρὸς,False,35
486,μή,Ξένος,μὴ,False,35
487,βλέπω,Ξένος,βλέποντος,False,35
488,ἄρκεσις,Ξένος,ἄρκεσις,False,35
489,ὅσ ̓,Οἰδίπους,ὅσ᾽,False,36
490,ἄν,Οἰδίπους,ἂν,False,36
491,λέγω,Οἰδίπους,λέγωμεν,False,36
492,πάνθ ̓,Οἰδίπους,πάνθ᾽,False,36
493,ὁράω,Οἰδίπους,ὁρῶντα,False,36
494,λέγω,Οἰδίπους,λέξομεν,False,36
495,οἶσθ ̓,Ξένος,οἶσθ᾽,False,37
496,ὦ,Ξένος,ὦ,False,37
497,ξέν ̓,Ξένος,ξέν᾽,False,37
498,ὡς,Ξένος,ὡς,False,37
499,νῦν,Ξένος,νῦν,False,37
500,μή,Ξένος,μὴ,False,37
501,σφάλλω,Ξένος,σφαλῇς,False,37
502,ἐπεί,Ξένος,ἐπείπερ,False,37
503,εἰ,Ξένος,εἰ,False,37
504,γενναῖος,Ξένος,γενναῖος,False,37
505,ὡς,Ξένος,ὡς,False,37
506,εἶδον,Ξένος,ἰδόντι,False,37
507,πλήν,Ξένος,πλὴν,False,37
508,ὁ,Ξένος,τοῦ,False,37
509,δαίμων,Ξένος,δαίμονος,False,37
510,αὐτός,Ξένος,αὐτοῦ,False,37
511,μέν ̓,Ξένος,μέν᾽,False,37
